"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3781,144,637,"2025-03-13"
"@interchain-kit/station-extension","interchain-kit-wallets",3777,146,622,"2025-03-13"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3765,150,640,"2025-03-13"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3835,149,655,"2025-03-13"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2798,171,678,"2025-03-13"
"@interchain-kit/trust-extension","interchain-kit-wallets",2528,118,607,"2025-03-13"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2646,110,648,"2025-03-13"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1486,66,291,"2025-03-13"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58920,643,2332,"2025-03-13"
"@cosmos-kit/ledger","cosmos-kit-wallets",67010,1418,5667,"2025-03-13"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",41878,1673,6256,"2025-03-13"
"@cosmos-kit/fin","cosmos-kit-wallets",60562,1721,6940,"2025-03-13"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",63176,1307,5235,"2025-03-13"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",372374,5474,25675,"2025-03-13"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",333241,5305,24248,"2025-03-13"
"@cosmos-kit/shell","cosmos-kit-wallets",59684,1253,4993,"2025-03-13"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5689,82,194,"2025-03-13"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",440289,5897,27086,"2025-03-13"
"@cosmos-kit/vectis","cosmos-kit-wallets",71758,705,2594,"2025-03-13"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",65340,1730,6967,"2025-03-13"
"@cosmos-kit/ninji","cosmos-kit-wallets",11095,138,466,"2025-03-13"
"@cosmos-kit/station-extension","cosmos-kit-wallets",365312,4384,21208,"2025-03-13"
"@cosmos-kit/coin98","cosmos-kit-wallets",63537,1315,5251,"2025-03-13"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",492404,7119,31697,"2025-03-13"
"@cosmos-kit/exodus","cosmos-kit-wallets",57592,1102,4712,"2025-03-13"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",323701,4800,24022,"2025-03-13"
"@cosmos-kit/leap","cosmos-kit-wallets",471888,7153,31374,"2025-03-13"
"@cosmos-kit/xdefi","cosmos-kit-wallets",363302,4453,21506,"2025-03-13"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25275,696,2797,"2025-03-13"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5594,31,138,"2025-03-13"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",419632,5837,26183,"2025-03-13"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",60187,1260,5020,"2025-03-13"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",415364,5514,25695,"2025-03-13"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70788,687,2535,"2025-03-13"
"@cosmos-kit/station","cosmos-kit-wallets",364864,4429,21114,"2025-03-13"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",58869,1277,5060,"2025-03-13"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",463179,6727,30372,"2025-03-13"
"@cosmos-kit/initia","cosmos-kit-wallets",5213,14,44,"2025-03-13"
"@cosmos-kit/frontier","cosmos-kit-wallets",57882,640,2330,"2025-03-13"
"@cosmos-kit/trust","cosmos-kit-wallets",332262,5281,24150,"2025-03-13"
"@cosmos-kit/compass","cosmos-kit-wallets",65713,1352,5379,"2025-03-13"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",488017,7345,32714,"2025-03-13"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",509698,7298,33277,"2025-03-13"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",11941,133,489,"2025-03-13"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",71222,1347,5590,"2025-03-13"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",379546,4594,21993,"2025-03-13"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",329887,4433,21204,"2025-03-13"
"@cosmos-kit/omni","cosmos-kit-wallets",67140,1394,5543,"2025-03-13"
"@cosmos-kit/keplr","cosmos-kit-wallets",488066,7582,32820,"2025-03-13"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",69052,1403,5526,"2025-03-13"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",449417,6600,29799,"2025-03-13"
"@cosmwasm/ts-codegen","cosmwasm",995214,11313,50417,"2025-03-13"
"@cosmwasm/ts-codegen-types","cosmwasm",44756,367,1659,"2025-03-13"
"@cosmwasm/ts-codegen-ast","cosmwasm",45387,373,1707,"2025-03-13"
"wasm-ast-types","cosmwasm",947851,10806,48265,"2025-03-13"
"cosmwasm-typescript-gen","cosmwasm",5797,70,331,"2025-03-13"
"@interchain-ui/react","interchain-ui",155193,3044,12407,"2025-03-13"
"@interchain-ui/vue","interchain-ui",7425,2,42,"2025-03-13"
"@cosmology/telescope","telescope",430725,6606,29737,"2025-03-13"
"@cosmology/lcd","telescope",493137,9024,47615,"2025-03-13"
"@cosmology/ast","telescope",487556,9301,42566,"2025-03-13"
"@cosmology/types","telescope",673219,12987,60853,"2025-03-13"
"@cosmology/utils","telescope",673586,12968,60835,"2025-03-13"
"@cosmology/proto-parser","telescope",672701,12950,60885,"2025-03-13"
"@osmonauts/telescope","telescope",243041,1325,5198,"2025-03-13"
"@osmonauts/lcd","telescope",988651,26908,92763,"2025-03-13"
"@osmonauts/ast","telescope",241071,1341,5112,"2025-03-13"
"@osmonauts/utils","telescope",229498,1317,4678,"2025-03-13"
"@osmonauts/types","telescope",244905,1332,4794,"2025-03-13"
"@osmonauts/proto-parser","telescope",245937,1337,4826,"2025-03-13"
"@dydxprotocol/v4-client-js","dydx",171903,20382,59397,"2025-03-13"
"stargazejs","stargaze",7099,8,50,"2025-03-13"
"@stargaze-zone/chain","stargaze",944,0,4,"2025-03-13"
"@stargaze-zone/contracts","stargaze",1100,22,25,"2025-03-13"
"stargaze-query","stargaze",1590,2,21,"2025-03-13"
"stridejs","stride",21333,201,561,"2025-03-13"
"quicksilverjs","quicksilver",4479,43,52,"2025-03-13"
"juno-network","juno",18039,216,764,"2025-03-13"
"@juno-network/assets","juno",1855,1,5,"2025-03-13"
"@osmonauts/math","osmosis",29953,480,1797,"2025-03-13"
"osmojs","osmosis",322853,4127,16739,"2025-03-13"
"osmo-query","osmosis",20795,375,1216,"2025-03-13"
"@chain-registry/client","chain-registry",609296,11926,53545,"2025-03-13"
"@chain-registry/types","chain-registry",2282951,37998,178849,"2025-03-13"
"@chain-registry/keplr","chain-registry",999671,15140,68235,"2025-03-13"
"@chain-registry/cosmostation","chain-registry",809628,11439,53367,"2025-03-13"
"@chain-registry/osmosis","chain-registry",86684,1602,5120,"2025-03-13"
"@chain-registry/juno","chain-registry",39501,722,3265,"2025-03-13"
"@chain-registry/assets","chain-registry",61415,1430,6033,"2025-03-13"
"@chain-registry/utils","chain-registry",785089,13574,72107,"2025-03-13"
"chain-registry","chain-registry",990758,14895,73211,"2025-03-13"
"cosmjs-utils","cosmology",20583,260,967,"2025-03-13"
"@cosmology/cli","cosmology",7614,2,142,"2025-03-13"
"@cosmology/core","cosmology",18510,47,536,"2025-03-13"
"cosmology","cosmology",6831,3,353,"2025-03-13"
"interchain","cosmology",66885,1027,12839,"2025-03-13"
"interchain-query","cosmology",12450,171,626,"2025-03-13"
"create-cosmwasm-app","cosmology",1258,1,8,"2025-03-13"
"@cosmology-ui/react","cosmology",10409,30,76,"2025-03-13"
"starshipjs","starship",10146,329,1422,"2025-03-13"
"@starship-ci/cli","starship",7430,319,1212,"2025-03-13"
"@starship-ci/client","starship",8053,345,1230,"2025-03-13"
"@launchql/db-templates","launchql",3373,6,30,"2025-03-13"
"@launchql/db-transform","launchql",1461,3,13,"2025-03-13"
"@launchql/ext-achievements","launchql",1729,1,4,"2025-03-13"
"@launchql/ext-jobs-queue","launchql",2159,1,4,"2025-03-13"
"@launchql/ext-jwt-claims","launchql",1906,2,17,"2025-03-13"
"@launchql/ext-types","launchql",2293,1,9,"2025-03-13"
"@launchql/faker","launchql",1928,8,21,"2025-03-13"
"@launchql/inflection","launchql",2083,1,5,"2025-03-13"
"@launchql/totp","launchql",1938,1,5,"2025-03-13"
"@pgql/parse","launchql",39309,10,151,"2025-03-13"
"@pgsql/deparser","launchql",,,,"2025-03-13"
"@pgsql/enums","launchql",901,1,5,"2025-03-13"
"@pgsql/parser","launchql",16143,30,5095,"2025-03-13"
"@pgsql/types","launchql",881869,32493,147086,"2025-03-13"
"@pgsql/utils","launchql",164952,8043,41465,"2025-03-13"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",43451,1964,8057,"2025-03-13"
"graphile-column-privileges-mutations","launchql",2975,89,227,"2025-03-13"
"libpg-query","launchql",2725882,52565,209049,"2025-03-13"
"pg-proto-parser","launchql",4690,61,80,"2025-03-13"
"pg-query-native-latest","launchql",344,2,14,"2025-03-13"
"pg-utils","launchql",600,0,17,"2025-03-13"
"pgsql-deparser","launchql",2163178,47634,192268,"2025-03-13"
"pgsql-enums","launchql",2185717,47650,192232,"2025-03-13"
"pgsql-parser","launchql",2007121,39569,151157,"2025-03-13"
"@protobufs/cosmos","protobufs",350082,1686,5234,"2025-03-13"
"@protobufs/google","protobufs",363414,1974,6420,"2025-03-13"
"@protobufs/gogoproto","protobufs",363153,1962,6348,"2025-03-13"
"@protobufs/cosmwasm","protobufs",141099,395,1343,"2025-03-13"
"@protobufs/tendermint","protobufs",346840,1676,5200,"2025-03-13"
"@protobufs/ibc","protobufs",144775,573,1696,"2025-03-13"
"@protobufs/cosmos_proto","protobufs",349813,1680,5206,"2025-03-13"
"@protobufs/osmosis","protobufs",10037,193,447,"2025-03-13"
"@protobufs/secret","protobufs",451,0,11,"2025-03-13"
"@protobufs/juno","protobufs",1518,93,105,"2025-03-13"
"@protobufs/akash","protobufs",552,0,7,"2025-03-13"
"@protobufs/regen","protobufs",523,0,7,"2025-03-13"
"@protobufs/pylons","protobufs",355,0,4,"2025-03-13"
"@protobufs/stargaze","protobufs",578,7,22,"2025-03-13"
"@protobufs/bcna","protobufs",455,1,11,"2025-03-13"
"@protobufs/comdex","protobufs",391,0,6,"2025-03-13"
"@protobufs/evmos","protobufs",291,0,4,"2025-03-13"
"@protobufs/axelar","protobufs",255,0,4,"2025-03-13"
"@protobufs/amino","protobufs",148098,580,1807,"2025-03-13"
"@cosmology/protobufjs","protobufs",798759,13060,61294,"2025-03-13"
"@pyramation/protobufjs","protobufs",232305,1326,4690,"2025-03-13"
"ast-stringify","utils",847287,10834,48435,"2025-03-13"
"nested-obj","utils",209271,8405,43121,"2025-03-13"
"strfy-json","utils",,,,"2025-03-13"
"schema-typescript","utils",12171,183,788,"2025-03-13"
"etag-hash","utils",49068,480,1951,"2025-03-13"
"uuid-hash","utils",14413,288,1194,"2025-03-13"
"inquirerer","utils",864327,11228,49766,"2025-03-13"
"publish-scripts","utils",15460,208,494,"2025-03-13"
"skitch-template","utils",1305,3,14,"2025-03-13"
