"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",3396,482,849,"2025-03-27"
"@interchain-kit/trust-extension","interchain-kit-wallets",2716,78,377,"2025-03-27"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",3278,487,882,"2025-03-27"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1596,24,208,"2025-03-27"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",59143,618,2758,"2025-03-27"
"@cosmos-kit/ledger","cosmos-kit-wallets",68943,1195,6083,"2025-03-27"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",44819,1713,7428,"2025-03-27"
"@cosmos-kit/fin","cosmos-kit-wallets",63088,1336,7576,"2025-03-27"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",64864,1190,5711,"2025-03-27"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",379245,4398,24089,"2025-03-27"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",342415,4635,23327,"2025-03-27"
"@cosmos-kit/shell","cosmos-kit-wallets",61272,1121,5283,"2025-03-27"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5864,87,306,"2025-03-27"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",446312,5605,26971,"2025-03-27"
"@cosmos-kit/vectis","cosmos-kit-wallets",71471,742,3016,"2025-03-27"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",67427,1249,7499,"2025-03-27"
"@cosmos-kit/ninji","cosmos-kit-wallets",11401,217,630,"2025-03-27"
"@cosmos-kit/station-extension","cosmos-kit-wallets",372581,3737,19692,"2025-03-27"
"@cosmos-kit/coin98","cosmos-kit-wallets",65254,1182,5723,"2025-03-27"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",500064,6371,32259,"2025-03-27"
"@cosmos-kit/exodus","cosmos-kit-wallets",59570,1245,5557,"2025-03-27"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",333077,4594,23111,"2025-03-27"
"@cosmos-kit/leap","cosmos-kit-wallets",480214,6432,32321,"2025-03-27"
"@cosmos-kit/xdefi","cosmos-kit-wallets",368576,4115,19910,"2025-03-27"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25532,530,2942,"2025-03-27"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5819,119,301,"2025-03-27"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",425232,5336,26006,"2025-03-27"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",61881,1153,5423,"2025-03-27"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",420901,5355,25281,"2025-03-27"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70621,633,2992,"2025-03-27"
"@cosmos-kit/station","cosmos-kit-wallets",372098,3722,19635,"2025-03-27"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",60816,1341,5659,"2025-03-27"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",471026,5939,30270,"2025-03-27"
"@cosmos-kit/initia","cosmos-kit-wallets",5383,102,203,"2025-03-27"
"@cosmos-kit/frontier","cosmos-kit-wallets",58261,751,2881,"2025-03-27"
"@cosmos-kit/trust","cosmos-kit-wallets",341406,4661,23333,"2025-03-27"
"@cosmos-kit/compass","cosmos-kit-wallets",67417,1204,5811,"2025-03-27"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",496324,6488,33476,"2025-03-27"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",517954,6738,34312,"2025-03-27"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12222,191,614,"2025-03-27"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",72560,1201,5804,"2025-03-27"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",384462,4437,20743,"2025-03-27"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",335178,3604,19676,"2025-03-27"
"@cosmos-kit/omni","cosmos-kit-wallets",68651,1264,6117,"2025-03-27"
"@cosmos-kit/keplr","cosmos-kit-wallets",496581,6729,34317,"2025-03-27"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70556,1280,6117,"2025-03-27"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",461589,5836,29533,"2025-03-27"
"@cosmwasm/ts-codegen","cosmwasm",1001696,11789,51502,"2025-03-27"
"@cosmwasm/ts-codegen-types","cosmwasm",45734,473,1906,"2025-03-27"
"@cosmwasm/ts-codegen-ast","cosmwasm",46453,523,1991,"2025-03-27"
"wasm-ast-types","cosmwasm",953132,11042,48702,"2025-03-27"
"cosmwasm-typescript-gen","cosmwasm",5767,98,198,"2025-03-27"
"@interchain-ui/react","interchain-ui",162304,3956,16214,"2025-03-27"
"@interchain-ui/vue","interchain-ui",7625,72,234,"2025-03-27"
"@cosmology/telescope","telescope",441346,5206,29045,"2025-03-27"
"@cosmology/lcd","telescope",507297,7413,38067,"2025-03-27"
"@cosmology/ast","telescope",503986,8674,41905,"2025-03-27"
"@cosmology/types","telescope",695980,11423,57338,"2025-03-27"
"@cosmology/utils","telescope",696403,11415,57364,"2025-03-27"
"@cosmology/proto-parser","telescope",695563,11418,57408,"2025-03-27"
"@osmonauts/telescope","telescope",233329,2048,6316,"2025-03-27"
"@osmonauts/lcd","telescope",1016075,26804,106244,"2025-03-27"
"@osmonauts/ast","telescope",231038,1810,6084,"2025-03-27"
"@osmonauts/utils","telescope",219612,1557,6053,"2025-03-27"
"@osmonauts/types","telescope",232070,1547,5799,"2025-03-27"
"@osmonauts/proto-parser","telescope",233157,1620,5872,"2025-03-27"
"@dydxprotocol/v4-client-js","dydx",212319,20998,79328,"2025-03-27"
"stargazejs","stargaze",6805,70,108,"2025-03-27"
"@stargaze-zone/chain","stargaze",945,19,20,"2025-03-27"
"@stargaze-zone/contracts","stargaze",1095,22,45,"2025-03-27"
"stargaze-query","stargaze",1592,8,50,"2025-03-27"
"stridejs","stride",21007,106,488,"2025-03-27"
"quicksilverjs","quicksilver",4502,70,118,"2025-03-27"
"juno-network","juno",17783,79,527,"2025-03-27"
"@juno-network/assets","juno",1801,2,36,"2025-03-27"
"@osmonauts/math","osmosis",29731,359,1835,"2025-03-27"
"osmojs","osmosis",322764,3657,16795,"2025-03-27"
"osmo-query","osmosis",21370,339,1328,"2025-03-27"
"@chain-registry/client","chain-registry",633567,11952,54349,"2025-03-27"
"@chain-registry/types","chain-registry",2324749,35202,170496,"2025-03-27"
"@chain-registry/keplr","chain-registry",1023522,13797,69374,"2025-03-27"
"@chain-registry/cosmostation","chain-registry",827363,10455,51596,"2025-03-27"
"@chain-registry/osmosis","chain-registry",87987,1789,6841,"2025-03-27"
"@chain-registry/juno","chain-registry",41748,1522,5126,"2025-03-27"
"@chain-registry/assets","chain-registry",64731,2050,7919,"2025-03-27"
"@chain-registry/utils","chain-registry",805942,12758,61788,"2025-03-27"
"chain-registry","chain-registry",1005336,13777,65735,"2025-03-27"
"cosmjs-utils","cosmology",20754,495,1387,"2025-03-27"
"@cosmology/cli","cosmology",7064,1,406,"2025-03-27"
"@cosmology/core","cosmology",18370,358,874,"2025-03-27"
"cosmology","cosmology",6810,169,518,"2025-03-27"
"interchain","cosmology",68203,935,5260,"2025-03-27"
"interchain-query","cosmology",12468,231,1005,"2025-03-27"
"create-cosmwasm-app","cosmology",1257,34,40,"2025-03-27"
"@cosmology-ui/react","cosmology",8982,10,160,"2025-03-27"
"starshipjs","starship",10720,368,1302,"2025-03-27"
"@starship-ci/cli","starship",7902,316,1138,"2025-03-27"
"@starship-ci/client","starship",8468,283,1062,"2025-03-27"
"@launchql/db-templates","launchql",3573,69,215,"2025-03-27"
"@launchql/db-transform","launchql",1537,20,86,"2025-03-27"
"@launchql/ext-achievements","launchql",1865,65,141,"2025-03-27"
"@launchql/ext-jobs-queue","launchql",2310,73,157,"2025-03-27"
"@launchql/ext-jwt-claims","launchql",2043,65,145,"2025-03-27"
"@launchql/ext-types","launchql",2621,209,335,"2025-03-27"
"@launchql/faker","launchql",2244,214,332,"2025-03-27"
"@launchql/inflection","launchql",2250,81,172,"2025-03-27"
"@launchql/totp","launchql",2223,182,291,"2025-03-27"
"@pgql/parse","launchql",36721,23,153,"2025-03-27"
"@pgsql/deparser","launchql",,,,"2025-03-27"
"@pgsql/enums","launchql",911,10,13,"2025-03-27"
"@pgsql/parser","launchql",16162,5,2106,"2025-03-27"
"@pgsql/types","launchql",954509,38050,150876,"2025-03-27"
"@pgsql/utils","launchql",186480,9896,43791,"2025-03-27"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",47321,2535,9614,"2025-03-27"
"graphile-column-privileges-mutations","launchql",2999,53,263,"2025-03-27"
"libpg-query","launchql",2739601,66625,251233,"2025-03-27"
"pg-proto-parser","launchql",4768,48,151,"2025-03-27"
"pg-query-native-latest","launchql",342,9,20,"2025-03-27"
"pg-utils","launchql",620,27,33,"2025-03-27"
"pgsql-deparser","launchql",2173660,61554,232932,"2025-03-27"
"pgsql-enums","launchql",2192962,61517,232905,"2025-03-27"
"pgsql-parser","launchql",1996256,51874,189500,"2025-03-27"
"@protobufs/cosmos","protobufs",343127,2205,7434,"2025-03-27"
"@protobufs/google","protobufs",356771,2625,9039,"2025-03-27"
"@protobufs/gogoproto","protobufs",356487,2618,8971,"2025-03-27"
"@protobufs/cosmwasm","protobufs",141031,1008,2194,"2025-03-27"
"@protobufs/tendermint","protobufs",339831,2191,7382,"2025-03-27"
"@protobufs/ibc","protobufs",144953,1119,2722,"2025-03-27"
"@protobufs/cosmos_proto","protobufs",342325,2188,7384,"2025-03-27"
"@protobufs/osmosis","protobufs",10506,662,1010,"2025-03-27"
"@protobufs/secret","protobufs",461,10,12,"2025-03-27"
"@protobufs/juno","protobufs",1513,20,117,"2025-03-27"
"@protobufs/akash","protobufs",556,9,12,"2025-03-27"
"@protobufs/regen","protobufs",531,12,16,"2025-03-27"
"@protobufs/pylons","protobufs",361,8,10,"2025-03-27"
"@protobufs/stargaze","protobufs",584,7,24,"2025-03-27"
"@protobufs/bcna","protobufs",457,7,10,"2025-03-27"
"@protobufs/comdex","protobufs",394,9,13,"2025-03-27"
"@protobufs/evmos","protobufs",296,6,8,"2025-03-27"
"@protobufs/axelar","protobufs",259,5,6,"2025-03-27"
"@protobufs/amino","protobufs",147537,505,2140,"2025-03-27"
"@cosmology/protobufjs","protobufs",819420,11779,57943,"2025-03-27"
"@pyramation/protobufjs","protobufs",222527,1749,5985,"2025-03-27"
"ast-stringify","utils",854095,11019,49027,"2025-03-27"
"nested-obj","utils",231762,10353,45688,"2025-03-27"
"strfy-json","utils",,,,"2025-03-27"
"schema-typescript","utils",12397,126,644,"2025-03-27"
"etag-hash","utils",48532,552,1806,"2025-03-27"
"uuid-hash","utils",14443,237,988,"2025-03-27"
"inquirerer","utils",871124,11236,50154,"2025-03-27"
"publish-scripts","utils",15251,153,657,"2025-03-27"
"skitch-template","utils",1355,55,65,"2025-03-27"
