"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",657,4,50,"2025-04-16"
"@hyperweb/cli","hyperwebjs",136,5,12,"2025-04-16"
"hyperwebjs","hyperwebjs",1758,154,487,"2025-04-16"
"hyperweb-kit","hyperwebjs",133,3,10,"2025-04-16"
"@hyperweb/build","hyperwebjs",873,143,284,"2025-04-16"
"@hyperweb/ts-json-schema","hyperwebjs",277,6,18,"2025-04-16"
"interchainjs","interchain-js",31803,4942,17600,"2025-04-16"
"injectivejs","interchain-js",7425,207,622,"2025-04-16"
"@interchainjs/utils","interchain-js",36012,5353,20424,"2025-04-16"
"@interchainjs/types","interchain-js",36170,5299,20219,"2025-04-16"
"@interchainjs/auth","interchain-js",31375,5040,17539,"2025-04-16"
"@interchainjs/cosmos","interchain-js",32788,5041,17869,"2025-04-16"
"@interchainjs/cosmos-msgs","interchain-js",403,3,22,"2025-04-16"
"@interchainjs/cosmos-query","interchain-js",394,3,18,"2025-04-16"
"@interchainjs/ethereum","interchain-js",9273,350,2457,"2025-04-16"
"@interchainjs/injective","interchain-js",10186,308,2549,"2025-04-16"
"@interchainjs/cosmos-types","interchain-js",36435,5143,19306,"2025-04-16"
"@interchainjs/ethermint","interchain-js",848,10,60,"2025-04-16"
"injective-query","interchain-js",99,2,7,"2025-04-16"
"injective-react","interchain-js",2918,186,545,"2025-04-16"
"injective-vue","interchain-js",2535,212,472,"2025-04-16"
"interchain-react","interchain-js",1066,4,91,"2025-04-16"
"interchain-kit","cosmos-kit",7677,532,1584,"2025-04-16"
"@interchain-kit/core","cosmos-kit",27710,3932,15511,"2025-04-16"
"@interchain-kit/react","cosmos-kit",10215,1346,4253,"2025-04-16"
"@interchain-kit/vue","cosmos-kit",2231,166,512,"2025-04-16"
"cosmos-kit","cosmos-kit",55207,1038,4685,"2025-04-16"
"@cosmos-kit/core","cosmos-kit",715868,8750,39242,"2025-04-16"
"@cosmos-kit/react","cosmos-kit",162918,4441,18285,"2025-04-16"
"@cosmos-kit/react-lite","cosmos-kit",197050,4671,18023,"2025-04-16"
"@cosmos-kit/walletconnect","cosmos-kit",543664,6789,32513,"2025-04-16"
"create-cosmos-app","create-cosmos-app",5637,55,484,"2025-04-16"
"create-interchain-app","create-cosmos-app",1229,12,52,"2025-04-16"
"@interchain-kit/okx-extension","interchain-kit-wallets",17398,3090,11871,"2025-04-16"
"@interchain-kit/mock-wallet","interchain-kit-wallets",5381,313,791,"2025-04-16"
