"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/omni","cosmos-kit-wallets",68334,1677,6122,"2025-03-23"
"@cosmos-kit/keplr","cosmos-kit-wallets",494284,8843,34650,"2025-03-23"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70245,1700,6119,"2025-03-23"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",458574,7193,29971,"2025-03-23"
"@cosmwasm/ts-codegen","cosmwasm",998984,12615,50243,"2025-03-23"
"@cosmwasm/ts-codegen-types","cosmwasm",45494,539,1767,"2025-03-23"
"@cosmwasm/ts-codegen-ast","cosmwasm",46195,602,1844,"2025-03-23"
"wasm-ast-types","cosmwasm",950726,11634,47571,"2025-03-23"
"cosmwasm-typescript-gen","cosmwasm",5715,7,254,"2025-03-23"
"@interchain-ui/react","interchain-ui",160626,5208,15053,"2025-03-23"
"@interchain-ui/vue","interchain-ui",7614,200,215,"2025-03-23"
"@cosmology/telescope","telescope",438894,6925,29822,"2025-03-23"
"@cosmology/lcd","telescope",503574,8505,38900,"2025-03-23"
"@cosmology/ast","telescope",499475,9862,41863,"2025-03-23"
"@cosmology/types","telescope",689857,13053,58551,"2025-03-23"
"@cosmology/utils","telescope",690287,13083,58580,"2025-03-23"
"@cosmology/proto-parser","telescope",689433,13061,58629,"2025-03-23"
"@osmonauts/telescope","telescope",235070,1681,5804,"2025-03-23"
"@osmonauts/lcd","telescope",1004609,26093,97436,"2025-03-23"
"@osmonauts/ast","telescope",232910,1473,5499,"2025-03-23"
"@osmonauts/utils","telescope",221585,1493,5108,"2025-03-23"
"@osmonauts/types","telescope",234560,1312,5021,"2025-03-23"
"@osmonauts/proto-parser","telescope",235589,1358,5096,"2025-03-23"
"@dydxprotocol/v4-client-js","dydx",199021,21144,70738,"2025-03-23"
"stargazejs","stargaze",6840,38,72,"2025-03-23"
"@stargaze-zone/chain","stargaze",945,19,21,"2025-03-23"
"@stargaze-zone/contracts","stargaze",1100,22,45,"2025-03-23"
"stargaze-query","stargaze",1612,18,44,"2025-03-23"
"stridejs","stride",21009,58,481,"2025-03-23"
"quicksilverjs","quicksilver",4469,34,81,"2025-03-23"
"juno-network","juno",17821,43,516,"2025-03-23"
"@juno-network/assets","juno",1853,31,35,"2025-03-23"
"@osmonauts/math","osmosis",29583,386,1771,"2025-03-23"
"osmojs","osmosis",322448,4075,15964,"2025-03-23"
"osmo-query","osmosis",21185,287,1236,"2025-03-23"
"@chain-registry/client","chain-registry",627171,13075,53895,"2025-03-23"
"@chain-registry/types","chain-registry",2313063,41166,171882,"2025-03-23"
"@chain-registry/keplr","chain-registry",1017874,16621,70271,"2025-03-23"
"@chain-registry/cosmostation","chain-registry",822888,12294,53193,"2025-03-23"
"@chain-registry/osmosis","chain-registry",87364,1838,6170,"2025-03-23"
"@chain-registry/juno","chain-registry",41040,1420,4569,"2025-03-23"
"@chain-registry/assets","chain-registry",63824,2012,7351,"2025-03-23"
"@chain-registry/utils","chain-registry",799988,14186,63249,"2025-03-23"
"chain-registry","chain-registry",1000916,16137,67233,"2025-03-23"
"cosmjs-utils","cosmology",20846,583,1359,"2025-03-23"
"@cosmology/cli","cosmology",7070,135,408,"2025-03-23"
"@cosmology/core","cosmology",18378,481,885,"2025-03-23"
"cosmology","cosmology",6649,1,350,"2025-03-23"
"interchain","cosmology",67712,859,6448,"2025-03-23"
"interchain-query","cosmology",12412,305,887,"2025-03-23"
"create-cosmwasm-app","cosmology",1223,1,7,"2025-03-23"
"@cosmology-ui/react","cosmology",9304,60,160,"2025-03-23"
"starshipjs","starship",10545,305,1223,"2025-03-23"
"@starship-ci/cli","starship",7831,311,1140,"2025-03-23"
"@starship-ci/client","starship",8412,277,1078,"2025-03-23"
"@launchql/db-templates","launchql",3553,181,198,"2025-03-23"
"@launchql/db-transform","launchql",1535,76,85,"2025-03-23"
"@launchql/ext-achievements","launchql",1862,135,137,"2025-03-23"
"@launchql/ext-jobs-queue","launchql",2303,147,149,"2025-03-23"
"@launchql/ext-jwt-claims","launchql",2040,136,142,"2025-03-23"
"@launchql/ext-types","launchql",2566,276,284,"2025-03-23"
"@launchql/faker","launchql",2168,240,258,"2025-03-23"
"@launchql/inflection","launchql",2246,165,167,"2025-03-23"
"@launchql/totp","launchql",2175,239,242,"2025-03-23"
"@pgql/parse","launchql",37322,23,147,"2025-03-23"
"@pgsql/deparser","launchql",,,,"2025-03-23"
"@pgsql/enums","launchql",911,10,14,"2025-03-23"
"@pgsql/parser","launchql",16161,15,3021,"2025-03-23"
"@pgsql/types","launchql",932481,40343,144826,"2025-03-23"
"@pgsql/utils","launchql",181101,14570,42922,"2025-03-23"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",45917,2480,8868,"2025-03-23"
"graphile-column-privileges-mutations","launchql",2990,53,233,"2025-03-23"
"libpg-query","launchql",2725233,67731,229314,"2025-03-23"
"pg-proto-parser","launchql",4720,14,105,"2025-03-23"
"pg-query-native-latest","launchql",341,7,16,"2025-03-23"
"pg-utils","launchql",609,12,13,"2025-03-23"
"pgsql-deparser","launchql",2162693,67863,212874,"2025-03-23"
"pgsql-enums","launchql",2182764,67879,212897,"2025-03-23"
"pgsql-parser","launchql",1990517,53365,170297,"2025-03-23"
"@protobufs/cosmos","protobufs",344474,2111,6394,"2025-03-23"
"@protobufs/google","protobufs",357995,2471,7780,"2025-03-23"
"@protobufs/gogoproto","protobufs",357716,2463,7705,"2025-03-23"
"@protobufs/cosmwasm","protobufs",141107,1021,2064,"2025-03-23"
"@protobufs/tendermint","protobufs",341210,2098,6345,"2025-03-23"
"@protobufs/ibc","protobufs",144985,1211,2543,"2025-03-23"
"@protobufs/cosmos_proto","protobufs",343852,2098,6350,"2025-03-23"
"@protobufs/osmosis","protobufs",10584,645,1008,"2025-03-23"
"@protobufs/secret","protobufs",461,10,12,"2025-03-23"
"@protobufs/juno","protobufs",1513,14,113,"2025-03-23"
"@protobufs/akash","protobufs",557,9,13,"2025-03-23"
"@protobufs/regen","protobufs",529,10,14,"2025-03-23"
"@protobufs/pylons","protobufs",361,8,10,"2025-03-23"
"@protobufs/stargaze","protobufs",584,10,25,"2025-03-23"
"@protobufs/bcna","protobufs",457,7,10,"2025-03-23"
"@protobufs/comdex","protobufs",391,5,9,"2025-03-23"
"@protobufs/evmos","protobufs",296,6,8,"2025-03-23"
"@protobufs/axelar","protobufs",259,5,7,"2025-03-23"
"@protobufs/amino","protobufs",147588,598,1961,"2025-03-23"
"@cosmology/protobufjs","protobufs",813674,13279,59009,"2025-03-23"
"@pyramation/protobufjs","protobufs",224544,1586,5195,"2025-03-23"
"ast-stringify","utils",851424,11788,47888,"2025-03-23"
"nested-obj","utils",226139,15103,44674,"2025-03-23"
"strfy-json","utils",,,,"2025-03-23"
"schema-typescript","utils",12316,104,635,"2025-03-23"
"etag-hash","utils",48332,296,1636,"2025-03-23"
"uuid-hash","utils",14343,200,1048,"2025-03-23"
"inquirerer","utils",868483,11994,49020,"2025-03-23"
"publish-scripts","utils",15284,218,609,"2025-03-23"
"skitch-template","utils",1301,2,13,"2025-03-23"
