"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/compass","cosmos-kit-wallets",67902,1206,5686,"2025-03-31"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",498933,7188,32638,"2025-03-31"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",520635,7467,33611,"2025-03-31"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12339,219,626,"2025-03-31"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",72959,1215,5696,"2025-03-31"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",386501,4603,20740,"2025-03-31"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",336722,3613,18737,"2025-03-31"
"@cosmos-kit/omni","cosmos-kit-wallets",69168,1207,6106,"2025-03-31"
"@cosmos-kit/keplr","cosmos-kit-wallets",499392,7493,33803,"2025-03-31"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",71066,1207,6100,"2025-03-31"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",465054,6592,29058,"2025-03-31"
"@cosmwasm/ts-codegen","cosmwasm",1001790,10849,48026,"2025-03-31"
"@cosmwasm/ts-codegen-types","cosmwasm",45866,353,1719,"2025-03-31"
"@cosmwasm/ts-codegen-ast","cosmwasm",46583,369,1797,"2025-03-31"
"wasm-ast-types","cosmwasm",953146,10511,45582,"2025-03-31"
"cosmwasm-typescript-gen","cosmwasm",5837,142,287,"2025-03-31"
"@interchain-ui/react","interchain-ui",163766,3971,16039,"2025-03-31"
"@interchain-ui/vue","interchain-ui",7713,104,319,"2025-03-31"
"@cosmology/telescope","telescope",443728,5237,27190,"2025-03-31"
"@cosmology/lcd","telescope",510596,7353,34657,"2025-03-31"
"@cosmology/ast","telescope",507704,8543,39137,"2025-03-31"
"@cosmology/types","telescope",701637,11677,53973,"2025-03-31"
"@cosmology/utils","telescope",702064,11681,54004,"2025-03-31"
"@cosmology/proto-parser","telescope",701234,11686,54053,"2025-03-31"
"@osmonauts/telescope","telescope",230039,1556,6039,"2025-03-31"
"@osmonauts/lcd","telescope",1021751,30008,106710,"2025-03-31"
"@osmonauts/ast","telescope",227648,1489,5722,"2025-03-31"
"@osmonauts/utils","telescope",216232,1575,5656,"2025-03-31"
"@osmonauts/types","telescope",228073,1412,5365,"2025-03-31"
"@osmonauts/proto-parser","telescope",229182,1439,5465,"2025-03-31"
"@dydxprotocol/v4-client-js","dydx",223961,24372,82727,"2025-03-31"
"stargazejs","stargaze",6806,128,190,"2025-03-31"
"@stargaze-zone/chain","stargaze",1002,57,76,"2025-03-31"
"@stargaze-zone/contracts","stargaze",1161,66,110,"2025-03-31"
"stargaze-query","stargaze",1602,21,60,"2025-03-31"
"stridejs","stride",20917,85,458,"2025-03-31"
"quicksilverjs","quicksilver",4571,109,190,"2025-03-31"
"juno-network","juno",17823,155,538,"2025-03-31"
"@juno-network/assets","juno",1856,58,91,"2025-03-31"
"@osmonauts/math","osmosis",29744,412,1774,"2025-03-31"
"osmojs","osmosis",322434,3601,16148,"2025-03-31"
"osmo-query","osmosis",21578,392,1383,"2025-03-31"
"@chain-registry/client","chain-registry",639632,11827,52071,"2025-03-31"
"@chain-registry/types","chain-registry",2337347,35638,162975,"2025-03-31"
"@chain-registry/keplr","chain-registry",1030146,14434,67278,"2025-03-31"
"@chain-registry/cosmostation","chain-registry",832992,11246,50406,"2025-03-31"
"@chain-registry/osmosis","chain-registry",88542,1864,6934,"2025-03-31"
"@chain-registry/juno","chain-registry",42601,1612,5363,"2025-03-31"
"@chain-registry/assets","chain-registry",65850,2184,8047,"2025-03-31"
"@chain-registry/utils","chain-registry",811282,12706,57791,"2025-03-31"
"chain-registry","chain-registry",1009474,12905,61933,"2025-03-31"
"cosmjs-utils","cosmology",20810,246,1361,"2025-03-31"
"@cosmology/cli","cosmology",7332,270,676,"2025-03-31"
"@cosmology/core","cosmology",18572,239,1085,"2025-03-31"
"cosmology","cosmology",6809,2,513,"2025-03-31"
"interchain","cosmology",68307,760,4011,"2025-03-31"
"interchain-query","cosmology",12509,349,1048,"2025-03-31"
"create-cosmwasm-app","cosmology",1327,70,108,"2025-03-31"
"@cosmology-ui/react","cosmology",8858,134,282,"2025-03-31"
"starshipjs","starship",10865,308,1280,"2025-03-31"
"@starship-ci/cli","starship",8091,247,1257,"2025-03-31"
"@starship-ci/client","starship",8653,226,1176,"2025-03-31"
"@launchql/db-templates","launchql",3501,8,214,"2025-03-31"
"@launchql/db-transform","launchql",1507,0,85,"2025-03-31"
"@launchql/ext-achievements","launchql",1824,0,140,"2025-03-31"
"@launchql/ext-jobs-queue","launchql",2270,0,156,"2025-03-31"
"@launchql/ext-jwt-claims","launchql",2003,1,143,"2025-03-31"
"@launchql/ext-types","launchql",2573,19,333,"2025-03-31"
"@launchql/faker","launchql",2202,58,329,"2025-03-31"
"@launchql/inflection","launchql",2250,46,217,"2025-03-31"
"@launchql/totp","launchql",2179,21,290,"2025-03-31"
"@pgql/parse","launchql",35793,5,148,"2025-03-31"
"@pgsql/deparser","launchql",,,,"2025-03-31"
"@pgsql/enums","launchql",931,20,32,"2025-03-31"
"@pgsql/parser","launchql",16167,6,935,"2025-03-31"
"@pgsql/types","launchql",970901,36660,144333,"2025-03-31"
"@pgsql/utils","launchql",190018,7796,40832,"2025-03-31"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",47791,2141,8815,"2025-03-31"
"graphile-column-privileges-mutations","launchql",2989,48,257,"2025-03-31"
"libpg-query","launchql",2735852,62806,242231,"2025-03-31"
"pg-proto-parser","launchql",4769,49,148,"2025-03-31"
"pg-query-native-latest","launchql",341,4,18,"2025-03-31"
"pg-utils","launchql",615,22,34,"2025-03-31"
"pgsql-deparser","launchql",2168744,56367,224954,"2025-03-31"
"pgsql-enums","launchql",2187062,56231,224855,"2025-03-31"
"pgsql-parser","launchql",1987977,48923,184641,"2025-03-31"
"@protobufs/cosmos","protobufs",340228,1761,7006,"2025-03-31"
"@protobufs/google","protobufs",353939,2178,8481,"2025-03-31"
"@protobufs/gogoproto","protobufs",353655,2172,8432,"2025-03-31"
"@protobufs/cosmwasm","protobufs",140949,390,2186,"2025-03-31"
"@protobufs/tendermint","protobufs",336920,1749,6948,"2025-03-31"
"@protobufs/ibc","protobufs",144991,575,2782,"2025-03-31"
"@protobufs/cosmos_proto","protobufs",339385,1750,6951,"2025-03-31"
"@protobufs/osmosis","protobufs",10485,89,1029,"2025-03-31"
"@protobufs/secret","protobufs",481,20,30,"2025-03-31"
"@protobufs/juno","protobufs",1533,40,149,"2025-03-31"
"@protobufs/akash","protobufs",573,19,29,"2025-03-31"
"@protobufs/regen","protobufs",547,19,30,"2025-03-31"
"@protobufs/pylons","protobufs",378,17,26,"2025-03-31"
"@protobufs/stargaze","protobufs",598,16,36,"2025-03-31"
"@protobufs/bcna","protobufs",471,15,24,"2025-03-31"
"@protobufs/comdex","protobufs",404,15,22,"2025-03-31"
"@protobufs/evmos","protobufs",307,11,18,"2025-03-31"
"@protobufs/axelar","protobufs",270,11,16,"2025-03-31"
"@protobufs/amino","protobufs",147500,575,2162,"2025-03-31"
"@cosmology/protobufjs","protobufs",824499,11770,54476,"2025-03-31"
"@pyramation/protobufjs","protobufs",219024,1334,5487,"2025-03-31"
"ast-stringify","utils",854196,10284,45684,"2025-03-31"
"nested-obj","utils",235408,8129,42511,"2025-03-31"
"strfy-json","utils",,,,"2025-03-31"
"schema-typescript","utils",12452,126,595,"2025-03-31"
"etag-hash","utils",48419,550,1585,"2025-03-31"
"uuid-hash","utils",14415,258,927,"2025-03-31"
"inquirerer","utils",871220,10401,46711,"2025-03-31"
"publish-scripts","utils",15328,282,774,"2025-03-31"
"skitch-template","utils",1352,46,64,"2025-03-31"
