"name","category","total","weekly","monthly","timestamp"
"@chain-registry/client","chain-registry",651945,12698,51307,"2025-04-07"
"@chain-registry/types","chain-registry",2363441,36642,157638,"2025-04-07"
"@chain-registry/keplr","chain-registry",1040440,13273,63514,"2025-04-07"
"@chain-registry/cosmostation","chain-registry",841695,10593,48357,"2025-04-07"
"@chain-registry/osmosis","chain-registry",87906,1001,6496,"2025-04-07"
"@chain-registry/juno","chain-registry",42577,828,5109,"2025-04-07"
"@chain-registry/assets","chain-registry",66115,1124,7425,"2025-04-07"
"@chain-registry/utils","chain-registry",822527,13784,56007,"2025-04-07"
"chain-registry","chain-registry",1018887,14774,61741,"2025-04-07"
"cosmjs-utils","cosmology",20788,291,1407,"2025-04-07"
"@cosmology/cli","cosmology",5898,448,990,"2025-04-07"
"@cosmology/core","cosmology",17486,510,1408,"2025-04-07"
"cosmology","cosmology",6145,523,697,"2025-04-07"
"interchain","cosmology",69108,926,3638,"2025-04-07"
"interchain-query","cosmology",12713,318,1125,"2025-04-07"
"create-cosmwasm-app","cosmology",1160,38,144,"2025-04-07"
"@cosmology-ui/react","cosmology",8072,95,355,"2025-04-07"
"starshipjs","starship",11140,275,1196,"2025-04-07"
"@starship-ci/cli","starship",8168,77,891,"2025-04-07"
"@starship-ci/client","starship",8727,74,844,"2025-04-07"
"@launchql/db-templates","launchql",2638,93,301,"2025-04-07"
"@launchql/db-transform","launchql",1146,33,117,"2025-04-07"
"@launchql/ext-achievements","launchql",1339,48,188,"2025-04-07"
"@launchql/ext-jobs-queue","launchql",1785,51,207,"2025-04-07"
"@launchql/ext-jwt-claims","launchql",1523,42,184,"2025-04-07"
"@launchql/ext-types","launchql",1992,58,391,"2025-04-07"
"@launchql/faker","launchql",1709,54,379,"2025-04-07"
"@launchql/inflection","launchql",1608,52,269,"2025-04-07"
"@launchql/totp","launchql",1652,49,338,"2025-04-07"
"@pgql/parse","launchql",34457,1,39,"2025-04-07"
"@pgsql/deparser","launchql",,,,"2025-04-07"
"@pgsql/enums","launchql",934,3,34,"2025-04-07"
"@pgsql/parser","launchql",16176,9,39,"2025-04-07"
"@pgsql/types","launchql",1012156,41255,151610,"2025-04-07"
"@pgsql/utils","launchql",198300,8282,39221,"2025-04-07"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",49941,2518,9078,"2025-04-07"
"graphile-column-privileges-mutations","launchql",2982,38,241,"2025-04-07"
"libpg-query","launchql",2766864,67265,258259,"2025-04-07"
"pg-proto-parser","launchql",4869,100,240,"2025-04-07"
"pg-query-native-latest","launchql",341,3,19,"2025-04-07"
"pg-utils","launchql",599,13,47,"2025-04-07"
"pgsql-deparser","launchql",2198566,64358,242585,"2025-04-07"
"pgsql-enums","launchql",2215312,64333,242453,"2025-04-07"
"pgsql-parser","launchql",2009744,56399,204125,"2025-04-07"
"@protobufs/cosmos","protobufs",334395,1169,7167,"2025-04-07"
"@protobufs/google","protobufs",348322,1446,8601,"2025-04-07"
"@protobufs/gogoproto","protobufs",348019,1427,8554,"2025-04-07"
"@protobufs/cosmwasm","protobufs",140212,268,2081,"2025-04-07"
"@protobufs/tendermint","protobufs",331101,1165,7111,"2025-04-07"
"@protobufs/ibc","protobufs",144482,498,2867,"2025-04-07"
"@protobufs/cosmos_proto","protobufs",333488,1166,7115,"2025-04-07"
"@protobufs/osmosis","protobufs",10205,29,941,"2025-04-07"
"@protobufs/secret","protobufs",351,2,32,"2025-04-07"
"@protobufs/juno","protobufs",1395,4,146,"2025-04-07"
"@protobufs/akash","protobufs",454,2,30,"2025-04-07"
"@protobufs/regen","protobufs",443,4,33,"2025-04-07"
"@protobufs/pylons","protobufs",273,0,25,"2025-04-07"
"@protobufs/stargaze","protobufs",503,1,35,"2025-04-07"
"@protobufs/bcna","protobufs",375,0,22,"2025-04-07"
"@protobufs/comdex","protobufs",335,1,21,"2025-04-07"
"@protobufs/evmos","protobufs",243,2,19,"2025-04-07"
"@protobufs/axelar","protobufs",206,2,18,"2025-04-07"
"@protobufs/amino","protobufs",147117,513,2246,"2025-04-07"
"@cosmology/protobufjs","protobufs",835897,12823,52486,"2025-04-07"
"@pyramation/protobufjs","protobufs",213589,996,5720,"2025-04-07"
"ast-stringify","utils",857432,10890,45214,"2025-04-07"
"nested-obj","utils",243954,8546,40808,"2025-04-07"
"strfy-json","utils",,,,"2025-04-07"
"schema-typescript","utils",12687,235,643,"2025-04-07"
"etag-hash","utils",48895,991,2228,"2025-04-07"
"uuid-hash","utils",14372,211,866,"2025-04-07"
"inquirerer","utils",874537,11117,46144,"2025-04-07"
"publish-scripts","utils",15306,260,955,"2025-04-07"
"skitch-template","utils",1323,19,80,"2025-04-07"
