"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",473374,5875,28463,"2025-04-11"
"@cosmwasm/ts-codegen","cosmwasm",1006546,10580,49207,"2025-04-11"
"@cosmwasm/ts-codegen-types","cosmwasm",46504,443,1841,"2025-04-11"
"@cosmwasm/ts-codegen-ast","cosmwasm",47230,435,1940,"2025-04-11"
"wasm-ast-types","cosmwasm",957919,9908,46307,"2025-04-11"
"cosmwasm-typescript-gen","cosmwasm",5510,30,234,"2025-04-11"
"@interchain-ui/react","interchain-ui",172791,6105,21890,"2025-04-11"
"@interchain-ui/vue","interchain-ui",7793,115,508,"2025-04-11"
"@cosmology/telescope","telescope",450770,5575,25799,"2025-04-11"
"@cosmology/lcd","telescope",522854,8072,34962,"2025-04-11"
"@cosmology/ast","telescope",520789,8937,39399,"2025-04-11"
"@cosmology/types","telescope",719622,11866,52796,"2025-04-11"
"@cosmology/utils","telescope",720041,11855,52825,"2025-04-11"
"@cosmology/proto-parser","telescope",719255,11885,52809,"2025-04-11"
"@osmonauts/telescope","telescope",220031,873,6924,"2025-04-11"
"@osmonauts/lcd","telescope",1050835,27790,123603,"2025-04-11"
"@osmonauts/ast","telescope",218531,862,6408,"2025-04-11"
"@osmonauts/utils","telescope",209420,1126,6565,"2025-04-11"
"@osmonauts/types","telescope",219731,859,5889,"2025-04-11"
"@osmonauts/proto-parser","telescope",220562,870,6051,"2025-04-11"
"@dydxprotocol/v4-client-js","dydx",264763,23599,101103,"2025-04-11"
"stargazejs","stargaze",6691,73,296,"2025-04-11"
"@stargaze-zone/chain","stargaze",789,7,84,"2025-04-11"
"@stargaze-zone/contracts","stargaze",906,4,93,"2025-04-11"
"stargaze-query","stargaze",1589,3,76,"2025-04-11"
"stridejs","stride",20893,142,379,"2025-04-11"
"quicksilverjs","quicksilver",4569,11,156,"2025-04-11"
"juno-network","juno",17597,75,356,"2025-04-11"
"@juno-network/assets","juno",1517,28,148,"2025-04-11"
"@osmonauts/math","osmosis",29302,221,1513,"2025-04-11"
"osmojs","osmosis",324046,3237,16270,"2025-04-11"
"osmo-query","osmosis",22452,494,1787,"2025-04-11"
"@chain-registry/client","chain-registry",660021,12554,53733,"2025-04-11"
"@chain-registry/types","chain-registry",2383291,37389,163968,"2025-04-11"
"@chain-registry/keplr","chain-registry",1048543,13969,65008,"2025-04-11"
"@chain-registry/cosmostation","chain-registry",847277,10379,48751,"2025-04-11"
"@chain-registry/osmosis","chain-registry",88097,1045,6279,"2025-04-11"
"@chain-registry/juno","chain-registry",42939,838,5100,"2025-04-11"
"@chain-registry/assets","chain-registry",66630,988,7227,"2025-04-11"
"@chain-registry/utils","chain-registry",830461,13673,58131,"2025-04-11"
"chain-registry","chain-registry",1025720,14205,62756,"2025-04-11"
"cosmjs-utils","cosmology",20866,329,1465,"2025-04-11"
"@cosmology/cli","cosmology",5918,82,1008,"2025-04-11"
"@cosmology/core","cosmology",17511,229,1443,"2025-04-11"
"cosmology","cosmology",6170,46,723,"2025-04-11"
"interchain","cosmology",69491,850,3536,"2025-04-11"
"interchain-query","cosmology",12806,182,1175,"2025-04-11"
"create-cosmwasm-app","cosmology",1164,7,147,"2025-04-11"
"@cosmology-ui/react","cosmology",8029,66,382,"2025-04-11"
"starshipjs","starship",11507,447,1422,"2025-04-11"
"@starship-ci/cli","starship",8761,619,1367,"2025-04-11"
"@starship-ci/client","starship",9321,614,1310,"2025-04-11"
"@launchql/db-templates","launchql",2725,102,388,"2025-04-11"
"@launchql/db-transform","launchql",1179,38,149,"2025-04-11"
"@launchql/ext-achievements","launchql",1342,13,193,"2025-04-11"
"@launchql/ext-jobs-queue","launchql",1790,14,212,"2025-04-11"
"@launchql/ext-jwt-claims","launchql",1527,8,188,"2025-04-11"
"@launchql/ext-types","launchql",2044,62,444,"2025-04-11"
"@launchql/faker","launchql",1716,17,383,"2025-04-11"
"@launchql/inflection","launchql",1618,16,278,"2025-04-11"
"@launchql/totp","launchql",1707,61,393,"2025-04-11"
"@pgql/parse","launchql",34161,1,35,"2025-04-11"
"@pgsql/deparser","launchql",,,,"2025-04-11"
"@pgsql/enums","launchql",935,2,34,"2025-04-11"
"@pgsql/parser","launchql",16183,9,43,"2025-04-11"
"@pgsql/types","launchql",1043670,46279,168422,"2025-04-11"
"@pgsql/utils","launchql",203679,6870,40397,"2025-04-11"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",51725,2278,10012,"2025-04-11"
"graphile-column-privileges-mutations","launchql",2992,20,195,"2025-04-11"
"libpg-query","launchql",2811822,76923,292863,"2025-04-11"
"pg-proto-parser","launchql",4879,15,197,"2025-04-11"
"pg-query-native-latest","launchql",358,20,38,"2025-04-11"
"pg-utils","launchql",598,12,54,"2025-04-11"
"pgsql-deparser","launchql",2242425,73199,277567,"2025-04-11"
"pgsql-enums","launchql",2258911,73180,277436,"2025-04-11"
"pgsql-parser","launchql",2048381,66541,238123,"2025-04-11"
"@protobufs/cosmos","protobufs",332284,831,6983,"2025-04-11"
"@protobufs/google","protobufs",346400,1223,8563,"2025-04-11"
"@protobufs/gogoproto","protobufs",346092,1218,8512,"2025-04-11"
"@protobufs/cosmwasm","protobufs",139700,225,1985,"2025-04-11"
"@protobufs/tendermint","protobufs",328990,835,6939,"2025-04-11"
"@protobufs/ibc","protobufs",144078,419,2739,"2025-04-11"
"@protobufs/cosmos_proto","protobufs",331261,835,6940,"2025-04-11"
"@protobufs/osmosis","protobufs",10239,68,884,"2025-04-11"
"@protobufs/secret","protobufs",353,4,34,"2025-04-11"
"@protobufs/juno","protobufs",1393,1,59,"2025-04-11"
"@protobufs/akash","protobufs",453,5,33,"2025-04-11"
"@protobufs/regen","protobufs",443,2,35,"2025-04-11"
"@protobufs/pylons","protobufs",274,2,27,"2025-04-11"
"@protobufs/stargaze","protobufs",505,5,35,"2025-04-11"
"@protobufs/bcna","protobufs",375,2,24,"2025-04-11"
"@protobufs/comdex","protobufs",337,5,25,"2025-04-11"
"@protobufs/evmos","protobufs",243,2,19,"2025-04-11"
"@protobufs/axelar","protobufs",207,3,19,"2025-04-11"
"@protobufs/amino","protobufs",146667,406,2092,"2025-04-11"
"@cosmology/protobufjs","protobufs",842022,11768,53030,"2025-04-11"
"@pyramation/protobufjs","protobufs",211870,815,5781,"2025-04-11"
"ast-stringify","utils",860612,9965,46417,"2025-04-11"
"nested-obj","utils",249686,7301,42177,"2025-04-11"
"strfy-json","utils",,,,"2025-04-11"
"schema-typescript","utils",12823,194,687,"2025-04-11"
"etag-hash","utils",48887,363,2298,"2025-04-11"
"uuid-hash","utils",14721,431,1173,"2025-04-11"
"inquirerer","utils",878040,10438,47548,"2025-04-11"
"publish-scripts","utils",15324,267,978,"2025-04-11"
"skitch-template","utils",1325,15,85,"2025-04-11"
