"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5270,99,893,"2025-03-09"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5228,99,911,"2025-03-09"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5728,138,1063,"2025-03-09"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3692,71,776,"2025-03-09"
"@interchain-kit/station-extension","interchain-kit-wallets",3686,70,778,"2025-03-09"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3672,74,774,"2025-03-09"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3740,74,823,"2025-03-09"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2692,76,797,"2025-03-09"
"@interchain-kit/trust-extension","interchain-kit-wallets",2452,57,734,"2025-03-09"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2573,86,808,"2025-03-09"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1443,30,459,"2025-03-09"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58824,684,2352,"2025-03-09"
"@cosmos-kit/ledger","cosmos-kit-wallets",66360,1442,5411,"2025-03-09"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",40921,1706,5627,"2025-03-09"
"@cosmos-kit/fin","cosmos-kit-wallets",59656,1655,6382,"2025-03-09"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",62621,1327,4996,"2025-03-09"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",370227,6206,25384,"2025-03-09"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",330705,5813,24337,"2025-03-09"
"@cosmos-kit/shell","cosmos-kit-wallets",59111,1206,4730,"2025-03-09"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5635,43,173,"2025-03-09"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",438719,6595,27017,"2025-03-09"
"@cosmos-kit/vectis","cosmos-kit-wallets",71748,816,2631,"2025-03-09"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",64561,1665,6402,"2025-03-09"
"@cosmos-kit/ninji","cosmos-kit-wallets",10995,84,412,"2025-03-09"
"@cosmos-kit/station-extension","cosmos-kit-wallets",363285,5200,21379,"2025-03-09"
"@cosmos-kit/coin98","cosmos-kit-wallets",62983,1337,5010,"2025-03-09"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",490272,8022,31302,"2025-03-09"
"@cosmos-kit/exodus","cosmos-kit-wallets",56988,1147,4373,"2025-03-09"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",321306,5763,24126,"2025-03-09"
"@cosmos-kit/leap","cosmos-kit-wallets",469575,7879,30960,"2025-03-09"
"@cosmos-kit/xdefi","cosmos-kit-wallets",361739,5258,21799,"2025-03-09"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25092,714,2688,"2025-03-09"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5581,36,131,"2025-03-09"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",417966,6299,26138,"2025-03-09"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",59614,1216,4761,"2025-03-09"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",413933,6208,25708,"2025-03-09"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70781,787,2566,"2025-03-09"
"@cosmos-kit/station","cosmos-kit-wallets",362753,5144,21297,"2025-03-09"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",58265,1240,4808,"2025-03-09"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",460982,7537,29984,"2025-03-09"
"@cosmos-kit/initia","cosmos-kit-wallets",5203,9,40,"2025-03-09"
"@cosmos-kit/frontier","cosmos-kit-wallets",57772,680,2345,"2025-03-09"
"@cosmos-kit/trust","cosmos-kit-wallets",329758,5798,24263,"2025-03-09"
"@cosmos-kit/compass","cosmos-kit-wallets",65067,1294,5108,"2025-03-09"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",485612,8162,32161,"2025-03-09"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",507339,8433,32760,"2025-03-09"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",11847,95,442,"2025-03-09"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",70720,1299,5331,"2025-03-09"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",378188,5432,22311,"2025-03-09"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",328253,5112,21227,"2025-03-09"
"@cosmos-kit/omni","cosmos-kit-wallets",66644,1472,5353,"2025-03-09"
"@cosmos-kit/keplr","cosmos-kit-wallets",485526,8257,32228,"2025-03-09"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",68550,1428,5340,"2025-03-09"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",445988,7203,29301,"2025-03-09"
"@cosmwasm/ts-codegen","cosmwasm",991732,11343,49275,"2025-03-09"
"@cosmwasm/ts-codegen-types","cosmwasm",44509,333,1718,"2025-03-09"
"@cosmwasm/ts-codegen-ast","cosmwasm",45136,325,1770,"2025-03-09"
"wasm-ast-types","cosmwasm",944682,11031,47187,"2025-03-09"
"cosmwasm-typescript-gen","cosmwasm",5749,29,368,"2025-03-09"
"@interchain-ui/react","interchain-ui",153815,3056,11553,"2025-03-09"
"@interchain-ui/vue","interchain-ui",7427,7,64,"2025-03-09"
"@cosmology/telescope","telescope",427255,7142,28921,"2025-03-09"
"@cosmology/lcd","telescope",488228,8906,50142,"2025-03-09"
"@cosmology/ast","telescope",482912,10151,41456,"2025-03-09"
"@cosmology/types","telescope",666687,14298,60005,"2025-03-09"
"@cosmology/utils","telescope",667070,14294,60005,"2025-03-09"
"@cosmology/proto-parser","telescope",666223,14379,60085,"2025-03-09"
"@osmonauts/telescope","telescope",244231,724,5122,"2025-03-09"
"@osmonauts/lcd","telescope",975590,21853,87049,"2025-03-09"
"@osmonauts/ast","telescope",242295,742,5034,"2025-03-09"
"@osmonauts/utils","telescope",230728,746,4547,"2025-03-09"
"@osmonauts/types","telescope",246655,732,4720,"2025-03-09"
"@osmonauts/proto-parser","telescope",247686,733,4750,"2025-03-09"
"@dydxprotocol/v4-client-js","dydx",158177,15720,52201,"2025-03-09"
"stargazejs","stargaze",7132,14,59,"2025-03-09"
"@stargaze-zone/chain","stargaze",944,0,5,"2025-03-09"
"@stargaze-zone/contracts","stargaze",1078,0,4,"2025-03-09"
"stargaze-query","stargaze",1592,6,28,"2025-03-09"
"stridejs","stride",21393,217,716,"2025-03-09"
"quicksilverjs","quicksilver",4450,14,29,"2025-03-09"
"juno-network","juno",17966,130,694,"2025-03-09"
"@juno-network/assets","juno",1858,0,7,"2025-03-09"
"@osmonauts/math","osmosis",29766,562,1654,"2025-03-09"
"osmojs","osmosis",322388,4002,15819,"2025-03-09"
"osmo-query","osmosis",20577,307,1147,"2025-03-09"
"@chain-registry/client","chain-registry",603013,13177,52415,"2025-03-09"
"@chain-registry/types","chain-registry",2269539,41262,179606,"2025-03-09"
"@chain-registry/keplr","chain-registry",992869,17027,66628,"2025-03-09"
"@chain-registry/cosmostation","chain-registry",804665,12552,52972,"2025-03-09"
"@chain-registry/osmosis","chain-registry",85941,1458,4628,"2025-03-09"
"@chain-registry/juno","chain-registry",39119,1100,3235,"2025-03-09"
"@chain-registry/assets","chain-registry",60676,1819,5826,"2025-03-09"
"@chain-registry/utils","chain-registry",779246,15258,75983,"2025-03-09"
"chain-registry","chain-registry",986700,15387,75894,"2025-03-09"
"cosmjs-utils","cosmology",20585,254,911,"2025-03-09"
"@cosmology/cli","cosmology",7749,134,142,"2025-03-09"
"@cosmology/core","cosmology",18614,187,556,"2025-03-09"
"cosmology","cosmology",6834,339,354,"2025-03-09"
"interchain","cosmology",66504,1268,16486,"2025-03-09"
"interchain-query","cosmology",12501,252,611,"2025-03-09"
"create-cosmwasm-app","cosmology",1258,1,8,"2025-03-09"
"@cosmology-ui/react","cosmology",10840,22,66,"2025-03-09"
"starshipjs","starship",9988,352,1387,"2025-03-09"
"@starship-ci/cli","starship",7290,446,1150,"2025-03-09"
"@starship-ci/client","starship",7895,413,1156,"2025-03-09"
"@launchql/db-templates","launchql",3371,6,29,"2025-03-09"
"@launchql/db-transform","launchql",1460,3,16,"2025-03-09"
"@launchql/ext-achievements","launchql",1728,0,4,"2025-03-09"
"@launchql/ext-jobs-queue","launchql",2158,0,5,"2025-03-09"
"@launchql/ext-jwt-claims","launchql",1904,1,20,"2025-03-09"
"@launchql/ext-types","launchql",2292,0,9,"2025-03-09"
"@launchql/faker","launchql",1923,5,17,"2025-03-09"
"@launchql/inflection","launchql",2082,0,6,"2025-03-09"
"@launchql/totp","launchql",1937,1,5,"2025-03-09"
"@pgql/parse","launchql",39836,110,157,"2025-03-09"
"@pgsql/deparser","launchql",,,,"2025-03-09"
"@pgsql/enums","launchql",901,2,6,"2025-03-09"
"@pgsql/parser","launchql",16137,755,5850,"2025-03-09"
"@pgsql/types","launchql",861651,33893,144923,"2025-03-09"
"@pgsql/utils","launchql",159191,9926,39946,"2025-03-09"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",42385,2308,7527,"2025-03-09"
"graphile-column-privileges-mutations","launchql",2923,53,168,"2025-03-09"
"libpg-query","launchql",2725738,51299,195518,"2025-03-09"
"pg-proto-parser","launchql",4660,38,50,"2025-03-09"
"pg-query-native-latest","launchql",346,3,20,"2025-03-09"
"pg-utils","launchql",602,0,17,"2025-03-09"
"pgsql-deparser","launchql",2164660,46977,180123,"2025-03-09"
"pgsql-enums","launchql",2187921,46986,180075,"2025-03-09"
"pgsql-parser","launchql",2014350,37108,140564,"2025-03-09"
"@protobufs/cosmos","protobufs",350684,1003,4853,"2025-03-09"
"@protobufs/google","protobufs",363829,1328,5952,"2025-03-09"
"@protobufs/gogoproto","protobufs",363572,1308,5877,"2025-03-09"
"@protobufs/cosmwasm","protobufs",141089,380,1253,"2025-03-09"
"@protobufs/tendermint","protobufs",347443,992,4812,"2025-03-09"
"@protobufs/ibc","protobufs",144618,420,1482,"2025-03-09"
"@protobufs/cosmos_proto","protobufs",350449,992,4818,"2025-03-09"
"@protobufs/osmosis","protobufs",9939,118,378,"2025-03-09"
"@protobufs/secret","protobufs",452,0,12,"2025-03-09"
"@protobufs/juno","protobufs",1446,7,23,"2025-03-09"
"@protobufs/akash","protobufs",554,1,11,"2025-03-09"
"@protobufs/regen","protobufs",523,1,9,"2025-03-09"
"@protobufs/pylons","protobufs",355,0,5,"2025-03-09"
"@protobufs/stargaze","protobufs",575,2,19,"2025-03-09"
"@protobufs/bcna","protobufs",455,2,12,"2025-03-09"
"@protobufs/comdex","protobufs",391,2,7,"2025-03-09"
"@protobufs/evmos","protobufs",291,0,5,"2025-03-09"
"@protobufs/axelar","protobufs",255,0,5,"2025-03-09"
"@protobufs/amino","protobufs",147981,433,1597,"2025-03-09"
"@cosmology/protobufjs","protobufs",792745,14465,60529,"2025-03-09"
"@pyramation/protobufjs","protobufs",233569,742,4634,"2025-03-09"
"ast-stringify","utils",843896,11071,47462,"2025-03-09"
"nested-obj","utils",203273,10273,41664,"2025-03-09"
"strfy-json","utils",,,,"2025-03-09"
"schema-typescript","utils",12073,196,871,"2025-03-09"
"etag-hash","utils",49036,364,1802,"2025-03-09"
"uuid-hash","utils",14304,288,1128,"2025-03-09"
"inquirerer","utils",860794,11408,48799,"2025-03-09"
"publish-scripts","utils",15432,79,390,"2025-03-09"
"skitch-template","utils",1306,3,14,"2025-03-09"
