"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/frontier-extension","interchain-kit-wallets",4745,556,964,"2025-04-12"
"@interchain-kit/station-extension","interchain-kit-wallets",4758,602,981,"2025-04-12"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",6834,1749,3069,"2025-04-12"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4781,546,946,"2025-04-12"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",4438,609,1640,"2025-04-12"
"@interchain-kit/trust-extension","interchain-kit-wallets",3471,570,943,"2025-04-12"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",4244,544,1598,"2025-04-12"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1997,280,511,"2025-04-12"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58471,675,3055,"2025-04-12"
"@cosmos-kit/ledger","cosmos-kit-wallets",70763,1323,6353,"2025-04-12"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",46563,784,5724,"2025-04-12"
"@cosmos-kit/fin","cosmos-kit-wallets",64314,1116,6238,"2025-04-12"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",65739,1174,5595,"2025-04-12"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",387988,4397,21181,"2025-04-12"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",351468,4911,22402,"2025-04-12"
"@cosmos-kit/shell","cosmos-kit-wallets",62425,1090,5265,"2025-04-12"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",6000,26,311,"2025-04-12"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",455489,5803,27170,"2025-04-12"
"@cosmos-kit/vectis","cosmos-kit-wallets",70391,873,3380,"2025-04-12"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68444,1151,6184,"2025-04-12"
"@cosmos-kit/ninji","cosmos-kit-wallets",11716,201,621,"2025-04-12"
"@cosmos-kit/station-extension","cosmos-kit-wallets",379521,3823,17869,"2025-04-12"
"@cosmos-kit/coin98","cosmos-kit-wallets",66094,1145,5582,"2025-04-12"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",510880,6923,31790,"2025-04-12"
"@cosmos-kit/exodus","cosmos-kit-wallets",60925,1221,5663,"2025-04-12"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",342751,4873,22188,"2025-04-12"
"@cosmos-kit/leap","cosmos-kit-wallets",491127,6874,32109,"2025-04-12"
"@cosmos-kit/xdefi","cosmos-kit-wallets",375534,3829,18544,"2025-04-12"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25055,241,2194,"2025-04-12"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5983,18,389,"2025-04-12"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",433540,5481,25961,"2025-04-12"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",62943,1093,5319,"2025-04-12"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",429300,5327,25195,"2025-04-12"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69523,731,3233,"2025-04-12"
"@cosmos-kit/station","cosmos-kit-wallets",378973,3782,17735,"2025-04-12"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",62149,1186,5643,"2025-04-12"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",481652,6135,28912,"2025-04-12"
"@cosmos-kit/initia","cosmos-kit-wallets",5533,19,320,"2025-04-12"
"@cosmos-kit/frontier","cosmos-kit-wallets",57735,800,3300,"2025-04-12"
"@cosmos-kit/trust","cosmos-kit-wallets",350516,4798,22655,"2025-04-12"
"@cosmos-kit/compass","cosmos-kit-wallets",68143,1185,5633,"2025-04-12"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",506942,6661,31826,"2025-04-12"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",529249,7200,33390,"2025-04-12"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12620,206,679,"2025-04-12"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73121,1157,5610,"2025-04-12"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",390915,4020,19779,"2025-04-12"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",341763,3538,16803,"2025-04-12"
"@cosmos-kit/omni","cosmos-kit-wallets",68989,1212,5948,"2025-04-12"
"@cosmos-kit/keplr","cosmos-kit-wallets",507429,7038,33616,"2025-04-12"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70850,1211,5979,"2025-04-12"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",474152,5950,28209,"2025-04-12"
"@cosmwasm/ts-codegen","cosmwasm",1007639,10901,49409,"2025-04-12"
"@cosmwasm/ts-codegen-types","cosmwasm",46645,530,1889,"2025-04-12"
"@cosmwasm/ts-codegen-ast","cosmwasm",47369,523,1982,"2025-04-12"
"wasm-ast-types","cosmwasm",958868,10238,46461,"2025-04-12"
"cosmwasm-typescript-gen","cosmwasm",5508,28,234,"2025-04-12"
"@interchain-ui/react","interchain-ui",173357,5879,21903,"2025-04-12"
"@interchain-ui/vue","interchain-ui",7859,178,574,"2025-04-12"
"@cosmology/telescope","telescope",451619,5467,25636,"2025-04-12"
"@cosmology/lcd","telescope",523763,7877,34263,"2025-04-12"
"@cosmology/ast","telescope",522668,9135,39813,"2025-04-12"
"@cosmology/types","telescope",721884,11945,53110,"2025-04-12"
"@cosmology/utils","telescope",722305,11938,53156,"2025-04-12"
"@cosmology/proto-parser","telescope",721520,11965,53197,"2025-04-12"
"@osmonauts/telescope","telescope",219244,879,6613,"2025-04-12"
"@osmonauts/lcd","telescope",1052955,28380,119758,"2025-04-12"
"@osmonauts/ast","telescope",217737,861,6091,"2025-04-12"
"@osmonauts/utils","telescope",208670,1128,6294,"2025-04-12"
"@osmonauts/types","telescope",218884,863,5573,"2025-04-12"
"@osmonauts/proto-parser","telescope",219720,882,5740,"2025-04-12"
"@dydxprotocol/v4-client-js","dydx",268200,24000,97895,"2025-04-12"
"stargazejs","stargaze",6691,77,301,"2025-04-12"
"@stargaze-zone/chain","stargaze",790,8,86,"2025-04-12"
"@stargaze-zone/contracts","stargaze",905,5,94,"2025-04-12"
"stargaze-query","stargaze",1589,3,76,"2025-04-12"
"stridejs","stride",20862,134,377,"2025-04-12"
"quicksilverjs","quicksilver",4569,10,156,"2025-04-12"
"juno-network","juno",17569,91,356,"2025-04-12"
"@juno-network/assets","juno",1545,54,176,"2025-04-12"
"@osmonauts/math","osmosis",29216,219,1456,"2025-04-12"
"osmojs","osmosis",324105,3385,16016,"2025-04-12"
"osmo-query","osmosis",22511,481,1803,"2025-04-12"
"@chain-registry/client","chain-registry",662473,12604,54096,"2025-04-12"
"@chain-registry/types","chain-registry",2388241,37701,164051,"2025-04-12"
"@chain-registry/keplr","chain-registry",1050015,13706,64320,"2025-04-12"
"@chain-registry/cosmostation","chain-registry",848434,10085,48349,"2025-04-12"
"@chain-registry/osmosis","chain-registry",88009,807,6142,"2025-04-12"
"@chain-registry/juno","chain-registry",43018,615,5028,"2025-04-12"
"@chain-registry/assets","chain-registry",66737,816,7080,"2025-04-12"
"@chain-registry/utils","chain-registry",832823,13710,58457,"2025-04-12"
"chain-registry","chain-registry",1027526,14224,62973,"2025-04-12"
"cosmjs-utils","cosmology",20826,292,1492,"2025-04-12"
"@cosmology/cli","cosmology",5924,73,1014,"2025-04-12"
"@cosmology/core","cosmology",17524,235,1438,"2025-04-12"
"cosmology","cosmology",6176,50,729,"2025-04-12"
"interchain","cosmology",69565,810,3488,"2025-04-12"
"interchain-query","cosmology",12805,149,1159,"2025-04-12"
"create-cosmwasm-app","cosmology",1166,8,149,"2025-04-12"
"@cosmology-ui/react","cosmology",8022,82,399,"2025-04-12"
"starshipjs","starship",11595,486,1449,"2025-04-12"
"@starship-ci/cli","starship",8808,658,1378,"2025-04-12"
"@starship-ci/client","starship",9381,667,1328,"2025-04-12"
"@launchql/db-templates","launchql",2727,99,391,"2025-04-12"
"@launchql/db-transform","launchql",1179,39,150,"2025-04-12"
"@launchql/ext-achievements","launchql",1343,14,195,"2025-04-12"
"@launchql/ext-jobs-queue","launchql",1789,9,212,"2025-04-12"
"@launchql/ext-jwt-claims","launchql",1526,7,188,"2025-04-12"
"@launchql/ext-types","launchql",2046,63,447,"2025-04-12"
"@launchql/faker","launchql",1716,13,382,"2025-04-12"
"@launchql/inflection","launchql",1618,15,279,"2025-04-12"
"@launchql/totp","launchql",1709,62,396,"2025-04-12"
"@pgql/parse","launchql",33990,2,36,"2025-04-12"
"@pgsql/deparser","launchql",,,,"2025-04-12"
"@pgsql/enums","launchql",936,2,35,"2025-04-12"
"@pgsql/parser","launchql",16186,11,43,"2025-04-12"
"@pgsql/types","launchql",1048400,45109,166531,"2025-04-12"
"@pgsql/utils","launchql",204162,7312,39210,"2025-04-12"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",52105,2399,10121,"2025-04-12"
"graphile-column-privileges-mutations","launchql",2992,20,188,"2025-04-12"
"libpg-query","launchql",2814393,75375,291516,"2025-04-12"
"pg-proto-parser","launchql",4880,12,190,"2025-04-12"
"pg-query-native-latest","launchql",357,20,38,"2025-04-12"
"pg-utils","launchql",601,17,60,"2025-04-12"
"pgsql-deparser","launchql",2244324,72260,276150,"2025-04-12"
"pgsql-enums","launchql",2260590,72244,276016,"2025-04-12"
"pgsql-parser","launchql",2049800,65150,237907,"2025-04-12"
"@protobufs/cosmos","protobufs",331416,750,6636,"2025-04-12"
"@protobufs/google","protobufs",345676,1260,8333,"2025-04-12"
"@protobufs/gogoproto","protobufs",345361,1249,8278,"2025-04-12"
"@protobufs/cosmwasm","protobufs",139581,257,1970,"2025-04-12"
"@protobufs/tendermint","protobufs",328123,756,6593,"2025-04-12"
"@protobufs/ibc","protobufs",143963,368,2719,"2025-04-12"
"@protobufs/cosmos_proto","protobufs",330356,750,6589,"2025-04-12"
"@protobufs/osmosis","protobufs",10257,87,881,"2025-04-12"
"@protobufs/secret","protobufs",357,6,38,"2025-04-12"
"@protobufs/juno","protobufs",1394,2,60,"2025-04-12"
"@protobufs/akash","protobufs",455,6,35,"2025-04-12"
"@protobufs/regen","protobufs",446,5,38,"2025-04-12"
"@protobufs/pylons","protobufs",275,3,28,"2025-04-12"
"@protobufs/stargaze","protobufs",507,8,35,"2025-04-12"
"@protobufs/bcna","protobufs",375,2,24,"2025-04-12"
"@protobufs/comdex","protobufs",337,5,25,"2025-04-12"
"@protobufs/evmos","protobufs",243,1,19,"2025-04-12"
"@protobufs/axelar","protobufs",207,2,19,"2025-04-12"
"@protobufs/amino","protobufs",146538,345,2077,"2025-04-12"
"@cosmology/protobufjs","protobufs",844206,11933,53413,"2025-04-12"
"@pyramation/protobufjs","protobufs",211088,808,5447,"2025-04-12"
"ast-stringify","utils",861794,10351,46643,"2025-04-12"
"nested-obj","utils",250307,7830,41036,"2025-04-12"
"strfy-json","utils",,,,"2025-04-12"
"schema-typescript","utils",12840,175,669,"2025-04-12"
"etag-hash","utils",48792,401,2322,"2025-04-12"
"uuid-hash","utils",14727,453,1152,"2025-04-12"
"inquirerer","utils",879222,10842,47770,"2025-04-12"
"publish-scripts","utils",15233,188,980,"2025-04-12"
"skitch-template","utils",1326,15,85,"2025-04-12"
