"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/ledger","cosmos-kit-wallets",70959,1421,5976,"2025-04-14"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",46608,797,5224,"2025-04-14"
"@cosmos-kit/fin","cosmos-kit-wallets",64404,1128,5732,"2025-04-14"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",65848,1194,5175,"2025-04-14"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",388809,4358,20476,"2025-04-14"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",352625,4785,21744,"2025-04-14"
"@cosmos-kit/shell","cosmos-kit-wallets",62504,1097,4887,"2025-04-14"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",6012,34,271,"2025-04-14"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",456300,5830,26184,"2025-04-14"
"@cosmos-kit/vectis","cosmos-kit-wallets",70458,949,3123,"2025-04-14"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68515,1156,5678,"2025-04-14"
"@cosmos-kit/ninji","cosmos-kit-wallets",11793,274,645,"2025-04-14"
"@cosmos-kit/station-extension","cosmos-kit-wallets",380548,3882,17503,"2025-04-14"
"@cosmos-kit/coin98","cosmos-kit-wallets",66198,1157,5153,"2025-04-14"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",511667,6777,30390,"2025-04-14"
"@cosmos-kit/exodus","cosmos-kit-wallets",61105,1293,5420,"2025-04-14"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",343953,4741,21521,"2025-04-14"
"@cosmos-kit/leap","cosmos-kit-wallets",492069,6722,30795,"2025-04-14"
"@cosmos-kit/xdefi","cosmos-kit-wallets",376287,3748,18044,"2025-04-14"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25126,335,2075,"2025-04-14"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5984,18,347,"2025-04-14"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",434431,5533,25212,"2025-04-14"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",63040,1105,4940,"2025-04-14"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",430132,5348,24448,"2025-04-14"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69588,808,2993,"2025-04-14"
"@cosmos-kit/station","cosmos-kit-wallets",379991,3834,17360,"2025-04-14"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",62272,1203,5256,"2025-04-14"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",482390,5971,27601,"2025-04-14"
"@cosmos-kit/initia","cosmos-kit-wallets",5534,17,292,"2025-04-14"
"@cosmos-kit/frontier","cosmos-kit-wallets",57768,868,3100,"2025-04-14"
"@cosmos-kit/trust","cosmos-kit-wallets",351678,4822,21985,"2025-04-14"
"@cosmos-kit/compass","cosmos-kit-wallets",68190,1198,5223,"2025-04-14"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",507728,6514,30306,"2025-04-14"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",529983,7038,31789,"2025-04-14"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12700,277,706,"2025-04-14"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73132,1164,5199,"2025-04-14"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",391653,3936,19255,"2025-04-14"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",342509,3483,16363,"2025-04-14"
"@cosmos-kit/omni","cosmos-kit-wallets",69220,1369,5586,"2025-04-14"
"@cosmos-kit/keplr","cosmos-kit-wallets",508343,6882,32108,"2025-04-14"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",71091,1372,5618,"2025-04-14"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",475013,5703,26843,"2025-04-14"
"@cosmwasm/ts-codegen","cosmwasm",1004388,10575,46886,"2025-04-14"
"@cosmwasm/ts-codegen-types","cosmwasm",46793,646,1857,"2025-04-14"
"@cosmwasm/ts-codegen-ast","cosmwasm",47518,643,1944,"2025-04-14"
"wasm-ast-types","cosmwasm",955347,9685,44022,"2025-04-14"
"cosmwasm-typescript-gen","cosmwasm",5516,25,249,"2025-04-14"
"@interchain-ui/react","interchain-ui",173548,5665,20839,"2025-04-14"
"@interchain-ui/vue","interchain-ui",7882,126,595,"2025-04-14"
"@cosmology/telescope","telescope",452515,5546,24377,"2025-04-14"
"@cosmology/lcd","telescope",524327,7614,32318,"2025-04-14"
"@cosmology/ast","telescope",523631,8734,37897,"2025-04-14"
"@cosmology/types","telescope",723531,11331,50826,"2025-04-14"
"@cosmology/utils","telescope",723951,11326,50871,"2025-04-14"
"@cosmology/proto-parser","telescope",723170,11346,50870,"2025-04-14"
"@osmonauts/telescope","telescope",215246,937,6163,"2025-04-14"
"@osmonauts/lcd","telescope",1045846,27654,111827,"2025-04-14"
"@osmonauts/ast","telescope",213685,874,5586,"2025-04-14"
"@osmonauts/utils","telescope",204499,970,5671,"2025-04-14"
"@osmonauts/types","telescope",214494,755,4969,"2025-04-14"
"@osmonauts/proto-parser","telescope",215336,768,5142,"2025-04-14"
"@dydxprotocol/v4-client-js","dydx",268432,23418,91943,"2025-04-14"
"stargazejs","stargaze",6678,82,301,"2025-04-14"
"@stargaze-zone/chain","stargaze",802,19,98,"2025-04-14"
"@stargaze-zone/contracts","stargaze",917,16,106,"2025-04-14"
"stargaze-query","stargaze",1590,4,64,"2025-04-14"
"stridejs","stride",20793,85,348,"2025-04-14"
"quicksilverjs","quicksilver",4564,6,157,"2025-04-14"
"juno-network","juno",17559,96,336,"2025-04-14"
"@juno-network/assets","juno",1565,74,196,"2025-04-14"
"@osmonauts/math","osmosis",29125,206,1359,"2025-04-14"
"osmojs","osmosis",323406,3235,14870,"2025-04-14"
"osmo-query","osmosis",22592,487,1804,"2025-04-14"
"@chain-registry/client","chain-registry",664005,12135,51237,"2025-04-14"
"@chain-registry/types","chain-registry",2390621,36988,155482,"2025-04-14"
"@chain-registry/keplr","chain-registry",1051572,13362,59974,"2025-04-14"
"@chain-registry/cosmostation","chain-registry",850028,9812,46081,"2025-04-14"
"@chain-registry/osmosis","chain-registry",87945,807,5611,"2025-04-14"
"@chain-registry/juno","chain-registry",43159,584,4566,"2025-04-14"
"@chain-registry/assets","chain-registry",66852,801,6275,"2025-04-14"
"@chain-registry/utils","chain-registry",834389,13410,55791,"2025-04-14"
"chain-registry","chain-registry",1028718,14049,60304,"2025-04-14"
"cosmjs-utils","cosmology",20781,291,1423,"2025-04-14"
"@cosmology/cli","cosmology",5933,36,889,"2025-04-14"
"@cosmology/core","cosmology",17507,79,1314,"2025-04-14"
"cosmology","cosmology",6179,39,733,"2025-04-14"
"interchain","cosmology",69626,572,3271,"2025-04-14"
"interchain-query","cosmology",12792,114,1101,"2025-04-14"
"create-cosmwasm-app","cosmology",1167,7,150,"2025-04-14"
"@cosmology-ui/react","cosmology",7985,105,394,"2025-04-14"
"starshipjs","starship",11666,526,1433,"2025-04-14"
"@starship-ci/cli","starship",8946,778,1433,"2025-04-14"
"@starship-ci/client","starship",9529,802,1403,"2025-04-14"
"@launchql/db-templates","launchql",2728,94,390,"2025-04-14"
"@launchql/db-transform","launchql",1182,39,152,"2025-04-14"
"@launchql/ext-achievements","launchql",1343,8,195,"2025-04-14"
"@launchql/ext-jobs-queue","launchql",1792,9,215,"2025-04-14"
"@launchql/ext-jwt-claims","launchql",1529,10,192,"2025-04-14"
"@launchql/ext-types","launchql",2047,59,449,"2025-04-14"
"@launchql/faker","launchql",1720,13,385,"2025-04-14"
"@launchql/inflection","launchql",1619,13,281,"2025-04-14"
"@launchql/totp","launchql",1711,61,398,"2025-04-14"
"@pgql/parse","launchql",33265,1,36,"2025-04-14"
"@pgsql/deparser","launchql",,,,"2025-04-14"
"@pgsql/enums","launchql",943,9,42,"2025-04-14"
"@pgsql/parser","launchql",16187,11,41,"2025-04-14"
"@pgsql/types","launchql",1050090,37934,158931,"2025-04-14"
"@pgsql/utils","launchql",204201,5901,37721,"2025-04-14"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",52088,2421,9652,"2025-04-14"
"graphile-column-privileges-mutations","launchql",2986,17,165,"2025-04-14"
"libpg-query","launchql",2803710,68712,269669,"2025-04-14"
"pg-proto-parser","launchql",4882,13,180,"2025-04-14"
"pg-query-native-latest","launchql",355,21,39,"2025-04-14"
"pg-utils","launchql",645,61,108,"2025-04-14"
"pgsql-deparser","launchql",2233070,64436,255813,"2025-04-14"
"pgsql-enums","launchql",2249064,64449,255682,"2025-04-14"
"pgsql-parser","launchql",2038507,58734,219043,"2025-04-14"
"@protobufs/cosmos","protobufs",327351,709,5942,"2025-04-14"
"@protobufs/google","protobufs",341594,1207,7494,"2025-04-14"
"@protobufs/gogoproto","protobufs",341279,1196,7451,"2025-04-14"
"@protobufs/cosmwasm","protobufs",139406,217,1919,"2025-04-14"
"@protobufs/tendermint","protobufs",324058,714,5911,"2025-04-14"
"@protobufs/ibc","protobufs",143793,334,2641,"2025-04-14"
"@protobufs/cosmos_proto","protobufs",326268,709,5906,"2025-04-14"
"@protobufs/osmosis","protobufs",10261,98,873,"2025-04-14"
"@protobufs/secret","protobufs",363,12,44,"2025-04-14"
"@protobufs/juno","protobufs",1392,2,60,"2025-04-14"
"@protobufs/akash","protobufs",453,5,35,"2025-04-14"
"@protobufs/regen","protobufs",444,5,38,"2025-04-14"
"@protobufs/pylons","protobufs",280,9,34,"2025-04-14"
"@protobufs/stargaze","protobufs",511,13,40,"2025-04-14"
"@protobufs/bcna","protobufs",378,7,29,"2025-04-14"
"@protobufs/comdex","protobufs",336,5,26,"2025-04-14"
"@protobufs/evmos","protobufs",246,3,22,"2025-04-14"
"@protobufs/axelar","protobufs",211,5,23,"2025-04-14"
"@protobufs/amino","protobufs",146359,301,2009,"2025-04-14"
"@cosmology/protobufjs","protobufs",845550,11289,51093,"2025-04-14"
"@pyramation/protobufjs","protobufs",206963,713,4824,"2025-04-14"
"ast-stringify","utils",858586,9901,44169,"2025-04-14"
"nested-obj","utils",250500,6546,39536,"2025-04-14"
"strfy-json","utils",,,,"2025-04-14"
"schema-typescript","utils",12886,199,682,"2025-04-14"
"etag-hash","utils",48623,400,2241,"2025-04-14"
"uuid-hash","utils",14662,455,1133,"2025-04-14"
"inquirerer","utils",876118,10469,45323,"2025-04-14"
"publish-scripts","utils",15193,193,954,"2025-04-14"
"skitch-template","utils",1332,16,93,"2025-04-14"
