"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",46109,867,6266,"2025-04-06"
"@cosmos-kit/fin","cosmos-kit-wallets",63873,1120,6592,"2025-04-06"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",65340,1137,5665,"2025-04-06"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",384794,4870,21845,"2025-04-06"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",348250,5358,22670,"2025-04-06"
"@cosmos-kit/shell","cosmos-kit-wallets",62043,1111,5365,"2025-04-06"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5975,72,367,"2025-04-06"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",451999,6570,26943,"2025-04-06"
"@cosmos-kit/vectis","cosmos-kit-wallets",70478,695,3220,"2025-04-06"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68076,1120,6599,"2025-04-06"
"@cosmos-kit/ninji","cosmos-kit-wallets",11517,74,558,"2025-04-06"
"@cosmos-kit/station-extension","cosmos-kit-wallets",377164,4201,18331,"2025-04-06"
"@cosmos-kit/coin98","cosmos-kit-wallets",65733,1139,5689,"2025-04-06"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",506586,7372,31474,"2025-04-06"
"@cosmos-kit/exodus","cosmos-kit-wallets",60349,1119,5477,"2025-04-06"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",339262,5304,22147,"2025-04-06"
"@cosmos-kit/leap","cosmos-kit-wallets",486815,7641,31937,"2025-04-06"
"@cosmos-kit/xdefi","cosmos-kit-wallets",373178,4499,18965,"2025-04-06"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25255,335,2606,"2025-04-06"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5965,45,384,"2025-04-06"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",430405,6458,26055,"2025-04-06"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",62555,1110,5420,"2025-04-06"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",426195,6207,25116,"2025-04-06"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69709,682,3195,"2025-04-06"
"@cosmos-kit/station","cosmos-kit-wallets",376622,4172,18294,"2025-04-06"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",61608,1122,5575,"2025-04-06"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",477514,6658,29047,"2025-04-06"
"@cosmos-kit/initia","cosmos-kit-wallets",5516,65,313,"2025-04-06"
"@cosmos-kit/frontier","cosmos-kit-wallets",57745,670,3144,"2025-04-06"
"@cosmos-kit/trust","cosmos-kit-wallets",347320,5538,22878,"2025-04-06"
"@cosmos-kit/compass","cosmos-kit-wallets",67865,1158,5729,"2025-04-06"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",502844,7365,31908,"2025-04-06"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",524773,7784,33037,"2025-04-06"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12420,83,611,"2025-04-06"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",72989,1157,5634,"2025-04-06"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",388710,4849,20161,"2025-04-06"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",339293,3795,17450,"2025-04-06"
"@cosmos-kit/omni","cosmos-kit-wallets",68722,1180,5938,"2025-04-06"
"@cosmos-kit/keplr","cosmos-kit-wallets",503160,8062,33577,"2025-04-06"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70600,1182,6111,"2025-04-06"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",469866,6394,28486,"2025-04-06"
"@cosmwasm/ts-codegen","cosmwasm",1004051,11352,48709,"2025-04-06"
"@cosmwasm/ts-codegen-types","cosmwasm",46132,277,1688,"2025-04-06"
"@cosmwasm/ts-codegen-ast","cosmwasm",46860,288,1791,"2025-04-06"
"wasm-ast-types","cosmwasm",955683,10900,45941,"2025-04-06"
"cosmwasm-typescript-gen","cosmwasm",5608,21,283,"2025-04-06"
"@interchain-ui/react","interchain-ui",168460,5629,18881,"2025-04-06"
"@interchain-ui/vue","interchain-ui",7790,231,471,"2025-04-06"
"@cosmology/telescope","telescope",447760,5728,26216,"2025-04-06"
"@cosmology/lcd","telescope",517098,7849,34325,"2025-04-06"
"@cosmology/ast","telescope",515505,9604,39122,"2025-04-06"
"@cosmology/types","telescope",712310,12785,53087,"2025-04-06"
"@cosmology/utils","telescope",712737,12785,53123,"2025-04-06"
"@cosmology/proto-parser","telescope",711929,12801,53112,"2025-04-06"
"@osmonauts/telescope","telescope",223310,1714,6851,"2025-04-06"
"@osmonauts/lcd","telescope",1034455,26628,114370,"2025-04-06"
"@osmonauts/ast","telescope",221581,1472,6354,"2025-04-06"
"@osmonauts/utils","telescope",211810,1358,6305,"2025-04-06"
"@osmonauts/types","telescope",222606,1215,5828,"2025-04-06"
"@osmonauts/proto-parser","telescope",223510,1295,5985,"2025-04-06"
"@dydxprotocol/v4-client-js","dydx",244662,22139,91311,"2025-04-06"
"stargazejs","stargaze",6693,126,231,"2025-04-06"
"@stargaze-zone/chain","stargaze",851,59,78,"2025-04-06"
"@stargaze-zone/contracts","stargaze",982,68,112,"2025-04-06"
"stargaze-query","stargaze",1591,33,75,"2025-04-06"
"stridejs","stride",20885,71,344,"2025-04-06"
"quicksilverjs","quicksilver",4562,72,192,"2025-04-06"
"juno-network","juno",17626,119,460,"2025-04-06"
"@juno-network/assets","juno",1608,90,123,"2025-04-06"
"@osmonauts/math","osmosis",29420,343,1613,"2025-04-06"
"osmojs","osmosis",323040,3684,16183,"2025-04-06"
"osmo-query","osmosis",22079,578,1660,"2025-04-06"
"@chain-registry/client","chain-registry",651198,12701,52348,"2025-04-06"
"@chain-registry/types","chain-registry",2362377,36744,160653,"2025-04-06"
"@chain-registry/keplr","chain-registry",1039670,13382,64539,"2025-04-06"
"@chain-registry/cosmostation","chain-registry",840916,10704,49114,"2025-04-06"
"@chain-registry/osmosis","chain-registry",88119,1031,6711,"2025-04-06"
"@chain-registry/juno","chain-registry",42672,878,5138,"2025-04-06"
"@chain-registry/assets","chain-registry",66239,1195,7561,"2025-04-06"
"@chain-registry/utils","chain-registry",822003,13849,57237,"2025-04-06"
"chain-registry","chain-registry",1018238,14831,62368,"2025-04-06"
"cosmjs-utils","cosmology",20807,286,1430,"2025-04-06"
"@cosmology/cli","cosmology",6298,446,988,"2025-04-06"
"@cosmology/core","cosmology",17823,498,1400,"2025-04-06"
"cosmology","cosmology",6473,515,691,"2025-04-06"
"interchain","cosmology",69069,951,3769,"2025-04-06"
"interchain-query","cosmology",12715,317,1169,"2025-04-06"
"create-cosmwasm-app","cosmology",1193,38,143,"2025-04-06"
"@cosmology-ui/react","cosmology",8218,94,358,"2025-04-06"
"starshipjs","starship",11129,275,1228,"2025-04-06"
"@starship-ci/cli","starship",8156,138,995,"2025-04-06"
"@starship-ci/client","starship",8721,144,959,"2025-04-06"
"@launchql/db-templates","launchql",2926,89,298,"2025-04-06"
"@launchql/db-transform","launchql",1265,32,116,"2025-04-06"
"@launchql/ext-achievements","launchql",1501,46,186,"2025-04-06"
"@launchql/ext-jobs-queue","launchql",1946,48,204,"2025-04-06"
"@launchql/ext-jwt-claims","launchql",1682,41,183,"2025-04-06"
"@launchql/ext-types","launchql",2186,56,389,"2025-04-06"
"@launchql/faker","launchql",1876,53,379,"2025-04-06"
"@launchql/inflection","launchql",1791,51,268,"2025-04-06"
"@launchql/totp","launchql",1827,48,337,"2025-04-06"
"@pgql/parse","launchql",34774,0,42,"2025-04-06"
"@pgsql/deparser","launchql",,,,"2025-04-06"
"@pgsql/enums","launchql",934,23,34,"2025-04-06"
"@pgsql/parser","launchql",16176,9,60,"2025-04-06"
"@pgsql/types","launchql",1007433,38906,150945,"2025-04-06"
"@pgsql/utils","launchql",196862,8273,38277,"2025-04-06"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",49968,2501,9278,"2025-04-06"
"graphile-column-privileges-mutations","launchql",2985,36,244,"2025-04-06"
"libpg-query","launchql",2769927,64736,261752,"2025-04-06"
"pg-proto-parser","launchql",4868,99,239,"2025-04-06"
"pg-query-native-latest","launchql",342,3,20,"2025-04-06"
"pg-utils","launchql",601,11,45,"2025-04-06"
"pgsql-deparser","launchql",2200798,61907,244075,"2025-04-06"
"pgsql-enums","launchql",2217711,61800,243955,"2025-04-06"
"pgsql-parser","launchql",2013404,54112,206546,"2025-04-06"
"@protobufs/cosmos","protobufs",335328,1154,7321,"2025-04-06"
"@protobufs/google","protobufs",349224,1413,8768,"2025-04-06"
"@protobufs/gogoproto","protobufs",348921,1394,8718,"2025-04-06"
"@protobufs/cosmwasm","protobufs",140321,249,2095,"2025-04-06"
"@protobufs/tendermint","protobufs",332022,1150,7263,"2025-04-06"
"@protobufs/ibc","protobufs",144588,479,2902,"2025-04-06"
"@protobufs/cosmos_proto","protobufs",334409,1151,7267,"2025-04-06"
"@protobufs/osmosis","protobufs",10273,28,988,"2025-04-06"
"@protobufs/secret","protobufs",392,2,32,"2025-04-06"
"@protobufs/juno","protobufs",1435,4,151,"2025-04-06"
"@protobufs/akash","protobufs",489,1,29,"2025-04-06"
"@protobufs/regen","protobufs",475,4,33,"2025-04-06"
"@protobufs/pylons","protobufs",305,0,25,"2025-04-06"
"@protobufs/stargaze","protobufs",531,1,35,"2025-04-06"
"@protobufs/bcna","protobufs",403,0,23,"2025-04-06"
"@protobufs/comdex","protobufs",355,1,21,"2025-04-06"
"@protobufs/evmos","protobufs",263,2,19,"2025-04-06"
"@protobufs/axelar","protobufs",225,1,17,"2025-04-06"
"@protobufs/amino","protobufs",147161,495,2284,"2025-04-06"
"@cosmology/protobufjs","protobufs",834929,12767,53468,"2025-04-06"
"@pyramation/protobufjs","protobufs",214382,917,5748,"2025-04-06"
"ast-stringify","utils",857654,10749,46013,"2025-04-06"
"nested-obj","utils",242503,8510,39906,"2025-04-06"
"strfy-json","utils",,,,"2025-04-06"
"schema-typescript","utils",12680,234,666,"2025-04-06"
"etag-hash","utils",49000,993,2365,"2025-04-06"
"uuid-hash","utils",14436,212,911,"2025-04-06"
"inquirerer","utils",874760,10974,46999,"2025-04-06"
"publish-scripts","utils",15323,304,982,"2025-04-06"
"skitch-template","utils",1322,17,78,"2025-04-06"
