"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12414,79,606,"2025-04-05"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73090,1160,5800,"2025-04-05"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",388384,4922,20353,"2025-04-05"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",338843,3650,17698,"2025-04-05"
"@cosmos-kit/omni","cosmos-kit-wallets",68939,1181,6130,"2025-04-05"
"@cosmos-kit/keplr","cosmos-kit-wallets",502892,7795,34160,"2025-04-05"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70816,1181,6171,"2025-04-05"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",469318,6254,28859,"2025-04-05"
"@cosmwasm/ts-codegen","cosmwasm",1005766,11205,49821,"2025-04-05"
"@cosmwasm/ts-codegen-types","cosmwasm",46115,273,1726,"2025-04-05"
"@cosmwasm/ts-codegen-ast","cosmwasm",46846,283,1832,"2025-04-05"
"wasm-ast-types","cosmwasm",957167,10766,47029,"2025-04-05"
"cosmwasm-typescript-gen","cosmwasm",5646,6,276,"2025-04-05"
"@interchain-ui/react","interchain-ui",168200,5386,19068,"2025-04-05"
"@interchain-ui/vue","interchain-ui",7735,163,398,"2025-04-05"
"@cosmology/telescope","telescope",447436,5707,26775,"2025-04-05"
"@cosmology/lcd","telescope",516516,7604,35410,"2025-04-05"
"@cosmology/ast","telescope",514780,9506,39979,"2025-04-05"
"@cosmology/types","telescope",711138,12768,54152,"2025-04-05"
"@cosmology/utils","telescope",711566,12769,54186,"2025-04-05"
"@cosmology/proto-parser","telescope",710749,12784,54182,"2025-04-05"
"@osmonauts/telescope","telescope",225869,1669,7059,"2025-04-05"
"@osmonauts/lcd","telescope",1037623,28261,118286,"2025-04-05"
"@osmonauts/ast","telescope",223979,1434,6571,"2025-04-05"
"@osmonauts/utils","telescope",213855,1308,6483,"2025-04-05"
"@osmonauts/types","telescope",224839,1177,6042,"2025-04-05"
"@osmonauts/proto-parser","telescope",225793,1253,6195,"2025-04-05"
"@dydxprotocol/v4-client-js","dydx",244513,23911,94277,"2025-04-05"
"stargazejs","stargaze",6714,125,232,"2025-04-05"
"@stargaze-zone/chain","stargaze",885,59,78,"2025-04-05"
"@stargaze-zone/contracts","stargaze",1021,67,111,"2025-04-05"
"stargaze-query","stargaze",1593,33,75,"2025-04-05"
"stridejs","stride",20880,58,444,"2025-04-05"
"quicksilverjs","quicksilver",4560,72,189,"2025-04-05"
"juno-network","juno",17636,120,481,"2025-04-05"
"@juno-network/assets","juno",1666,90,123,"2025-04-05"
"@osmonauts/math","osmosis",29495,370,1717,"2025-04-05"
"osmojs","osmosis",323220,3726,16758,"2025-04-05"
"osmo-query","osmosis",22041,577,1697,"2025-04-05"
"@chain-registry/client","chain-registry",650069,12639,53418,"2025-04-05"
"@chain-registry/types","chain-registry",2360780,37232,164348,"2025-04-05"
"@chain-registry/keplr","chain-registry",1038735,13359,65754,"2025-04-05"
"@chain-registry/cosmostation","chain-registry",839927,10642,49703,"2025-04-05"
"@chain-registry/osmosis","chain-registry",88273,1050,6937,"2025-04-05"
"@chain-registry/juno","chain-registry",42670,836,5135,"2025-04-05"
"@chain-registry/assets","chain-registry",66244,1202,7694,"2025-04-05"
"@chain-registry/utils","chain-registry",820827,13532,58321,"2025-04-05"
"chain-registry","chain-registry",1017795,14583,63644,"2025-04-05"
"cosmjs-utils","cosmology",20826,287,1460,"2025-04-05"
"@cosmology/cli","cosmology",6521,535,943,"2025-04-05"
"@cosmology/core","cosmology",17890,452,1250,"2025-04-05"
"cosmology","cosmology",6635,506,682,"2025-04-05"
"interchain","cosmology",68801,704,3705,"2025-04-05"
"interchain-query","cosmology",12687,295,1181,"2025-04-05"
"create-cosmwasm-app","cosmology",1226,105,142,"2025-04-05"
"@cosmology-ui/react","cosmology",8331,162,347,"2025-04-05"
"starshipjs","starship",11109,280,1292,"2025-04-05"
"@starship-ci/cli","starship",8150,140,1039,"2025-04-05"
"@starship-ci/client","starship",8714,147,1006,"2025-04-05"
"@launchql/db-templates","launchql",3070,87,298,"2025-04-05"
"@launchql/db-transform","launchql",1323,30,114,"2025-04-05"
"@launchql/ext-achievements","launchql",1579,42,182,"2025-04-05"
"@launchql/ext-jobs-queue","launchql",2028,48,204,"2025-04-05"
"@launchql/ext-jwt-claims","launchql",1762,41,183,"2025-04-05"
"@launchql/ext-types","launchql",2280,52,385,"2025-04-05"
"@launchql/faker","launchql",1957,50,377,"2025-04-05"
"@launchql/inflection","launchql",1972,48,265,"2025-04-05"
"@launchql/totp","launchql",1913,46,335,"2025-04-05"
"@pgql/parse","launchql",35076,0,44,"2025-04-05"
"@pgsql/deparser","launchql",,,,"2025-04-05"
"@pgsql/enums","launchql",934,23,34,"2025-04-05"
"@pgsql/parser","launchql",16175,8,62,"2025-04-05"
"@pgsql/types","launchql",1003291,35860,153915,"2025-04-05"
"@pgsql/utils","launchql",196850,8341,39941,"2025-04-05"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",50013,2549,9686,"2025-04-05"
"graphile-column-privileges-mutations","launchql",2985,37,257,"2025-04-05"
"libpg-query","launchql",2771342,61024,268706,"2025-04-05"
"pg-proto-parser","launchql",4868,99,239,"2025-04-05"
"pg-query-native-latest","launchql",342,3,20,"2025-04-05"
"pg-utils","launchql",599,10,43,"2025-04-05"
"pgsql-deparser","launchql",2202712,58258,251524,"2025-04-05"
"pgsql-enums","launchql",2219891,58160,251422,"2025-04-05"
"pgsql-parser","launchql",2015337,50398,212326,"2025-04-05"
"@protobufs/cosmos","protobufs",337450,1165,7572,"2025-04-05"
"@protobufs/google","protobufs",351376,1410,9047,"2025-04-05"
"@protobufs/gogoproto","protobufs",351075,1390,8991,"2025-04-05"
"@protobufs/cosmwasm","protobufs",140458,266,2108,"2025-04-05"
"@protobufs/tendermint","protobufs",334137,1136,7513,"2025-04-05"
"@protobufs/ibc","protobufs",144726,494,2924,"2025-04-05"
"@protobufs/cosmos_proto","protobufs",336562,1140,7519,"2025-04-05"
"@protobufs/osmosis","protobufs",10319,57,987,"2025-04-05"
"@protobufs/secret","protobufs",413,2,32,"2025-04-05"
"@protobufs/juno","protobufs",1458,22,151,"2025-04-05"
"@protobufs/akash","protobufs",508,19,29,"2025-04-05"
"@protobufs/regen","protobufs",492,20,33,"2025-04-05"
"@protobufs/pylons","protobufs",322,16,25,"2025-04-05"
"@protobufs/stargaze","protobufs",545,14,34,"2025-04-05"
"@protobufs/bcna","protobufs",419,14,23,"2025-04-05"
"@protobufs/comdex","protobufs",366,10,20,"2025-04-05"
"@protobufs/evmos","protobufs",273,11,18,"2025-04-05"
"@protobufs/axelar","protobufs",236,11,17,"2025-04-05"
"@protobufs/amino","protobufs",147289,489,2312,"2025-04-05"
"@cosmology/protobufjs","protobufs",833788,12686,54540,"2025-04-05"
"@pyramation/protobufjs","protobufs",216417,884,5965,"2025-04-05"
"ast-stringify","utils",858969,10620,47126,"2025-04-05"
"nested-obj","utils",242477,8574,41611,"2025-04-05"
"strfy-json","utils",,,,"2025-04-05"
"schema-typescript","utils",12665,235,677,"2025-04-05"
"etag-hash","utils",49174,992,2401,"2025-04-05"
"uuid-hash","utils",14476,211,987,"2025-04-05"
"inquirerer","utils",876062,10840,48156,"2025-04-05"
"publish-scripts","utils",15353,310,1000,"2025-04-05"
"skitch-template","utils",1317,13,73,"2025-04-05"
