"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/omni","cosmos-kit-wallets",69010,1297,6024,"2025-04-04"
"@cosmos-kit/keplr","cosmos-kit-wallets",502380,8042,34213,"2025-04-04"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70887,1288,6058,"2025-04-04"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",468657,6577,29238,"2025-04-04"
"@cosmwasm/ts-codegen","cosmwasm",1006064,10753,49714,"2025-04-04"
"@cosmwasm/ts-codegen-types","cosmwasm",46061,298,1752,"2025-04-04"
"@cosmwasm/ts-codegen-ast","cosmwasm",46795,313,1861,"2025-04-04"
"wasm-ast-types","cosmwasm",957524,10289,47006,"2025-04-04"
"cosmwasm-typescript-gen","cosmwasm",5645,96,281,"2025-04-04"
"@interchain-ui/react","interchain-ui",167438,5231,18724,"2025-04-04"
"@interchain-ui/vue","interchain-ui",7742,164,395,"2025-04-04"
"@cosmology/telescope","telescope",446646,5468,26842,"2025-04-04"
"@cosmology/lcd","telescope",515431,7721,35643,"2025-04-04"
"@cosmology/ast","telescope",513276,8896,39767,"2025-04-04"
"@cosmology/types","telescope",709103,12053,54082,"2025-04-04"
"@cosmology/utils","telescope",709533,12056,54118,"2025-04-04"
"@cosmology/proto-parser","telescope",708712,12071,54111,"2025-04-04"
"@osmonauts/telescope","telescope",227936,1720,7095,"2025-04-04"
"@osmonauts/lcd","telescope",1037449,29379,118637,"2025-04-04"
"@osmonauts/ast","telescope",225875,1482,6604,"2025-04-04"
"@osmonauts/utils","telescope",215389,1380,6466,"2025-04-04"
"@osmonauts/types","telescope",226591,1234,6080,"2025-04-04"
"@osmonauts/proto-parser","telescope",227596,1313,6235,"2025-04-04"
"@dydxprotocol/v4-client-js","dydx",241510,24833,94209,"2025-04-04"
"stargazejs","stargaze",6726,132,231,"2025-04-04"
"@stargaze-zone/chain","stargaze",918,58,77,"2025-04-04"
"@stargaze-zone/contracts","stargaze",1062,67,111,"2025-04-04"
"stargaze-query","stargaze",1593,33,75,"2025-04-04"
"stridejs","stride",20901,52,439,"2025-04-04"
"quicksilverjs","quicksilver",4560,74,188,"2025-04-04"
"juno-network","juno",17731,117,482,"2025-04-04"
"@juno-network/assets","juno",1692,88,121,"2025-04-04"
"@osmonauts/math","osmosis",29518,352,1794,"2025-04-04"
"osmojs","osmosis",323364,3850,16975,"2025-04-04"
"osmo-query","osmosis",21970,581,1675,"2025-04-04"
"@chain-registry/client","chain-registry",647700,12278,53069,"2025-04-04"
"@chain-registry/types","chain-registry",2355983,36883,164544,"2025-04-04"
"@chain-registry/keplr","chain-registry",1037166,14176,66192,"2025-04-04"
"@chain-registry/cosmostation","chain-registry",838679,11227,49891,"2025-04-04"
"@chain-registry/osmosis","chain-registry",88084,1181,6876,"2025-04-04"
"@chain-registry/juno","chain-registry",42474,1109,4918,"2025-04-04"
"@chain-registry/assets","chain-registry",66100,1630,7577,"2025-04-04"
"@chain-registry/utils","chain-registry",818734,13110,58151,"2025-04-04"
"chain-registry","chain-registry",1016218,14075,63298,"2025-04-04"
"cosmjs-utils","cosmology",20845,290,1387,"2025-04-04"
"@cosmology/cli","cosmology",6779,655,1062,"2025-04-04"
"@cosmology/core","cosmology",18113,553,1352,"2025-04-04"
"cosmology","cosmology",6637,505,848,"2025-04-04"
"interchain","cosmology",68686,632,3808,"2025-04-04"
"interchain-query","cosmology",12652,342,1187,"2025-04-04"
"create-cosmwasm-app","cosmology",1225,104,141,"2025-04-04"
"@cosmology-ui/react","cosmology",8449,201,344,"2025-04-04"
"starshipjs","starship",11060,288,1291,"2025-04-04"
"@starship-ci/cli","starship",8142,210,1058,"2025-04-04"
"@starship-ci/client","starship",8707,219,1035,"2025-04-04"
"@launchql/db-templates","launchql",3215,81,293,"2025-04-04"
"@launchql/db-transform","launchql",1355,30,114,"2025-04-04"
"@launchql/ext-achievements","launchql",1619,41,181,"2025-04-04"
"@launchql/ext-jobs-queue","launchql",2108,43,199,"2025-04-04"
"@launchql/ext-jwt-claims","launchql",1803,40,183,"2025-04-04"
"@launchql/ext-types","launchql",2329,50,383,"2025-04-04"
"@launchql/faker","launchql",1995,45,373,"2025-04-04"
"@launchql/inflection","launchql",2020,46,263,"2025-04-04"
"@launchql/totp","launchql",1959,44,334,"2025-04-04"
"@pgql/parse","launchql",35303,0,45,"2025-04-04"
"@pgsql/deparser","launchql",,,,"2025-04-04"
"@pgsql/enums","launchql",933,22,33,"2025-04-04"
"@pgsql/parser","launchql",16174,7,104,"2025-04-04"
"@pgsql/types","launchql",997391,36030,154576,"2025-04-04"
"@pgsql/utils","launchql",196809,9044,41408,"2025-04-04"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",49779,2399,9925,"2025-04-04"
"graphile-column-privileges-mutations","launchql",2992,42,262,"2025-04-04"
"libpg-query","launchql",2766991,57107,268299,"2025-04-04"
"pg-proto-parser","launchql",4864,95,235,"2025-04-04"
"pg-query-native-latest","launchql",343,4,20,"2025-04-04"
"pg-utils","launchql",599,10,42,"2025-04-04"
"pgsql-deparser","launchql",2199657,54954,251649,"2025-04-04"
"pgsql-enums","launchql",2217295,54860,251548,"2025-04-04"
"pgsql-parser","launchql",2012308,46384,210993,"2025-04-04"
"@protobufs/cosmos","protobufs",339152,1295,7573,"2025-04-04"
"@protobufs/google","protobufs",353010,1543,9069,"2025-04-04"
"@protobufs/gogoproto","protobufs",352707,1524,9011,"2025-04-04"
"@protobufs/cosmwasm","protobufs",140729,334,2157,"2025-04-04"
"@protobufs/tendermint","protobufs",335834,1285,7515,"2025-04-04"
"@protobufs/ibc","protobufs",144913,556,2894,"2025-04-04"
"@protobufs/cosmos_proto","protobufs",338257,1289,7520,"2025-04-04"
"@protobufs/osmosis","protobufs",10373,73,989,"2025-04-04"
"@protobufs/secret","protobufs",431,20,30,"2025-04-04"
"@protobufs/juno","protobufs",1476,37,151,"2025-04-04"
"@protobufs/akash","protobufs",525,18,28,"2025-04-04"
"@protobufs/regen","protobufs",508,20,33,"2025-04-04"
"@protobufs/pylons","protobufs",338,16,25,"2025-04-04"
"@protobufs/stargaze","protobufs",559,14,34,"2025-04-04"
"@protobufs/bcna","protobufs",433,14,23,"2025-04-04"
"@protobufs/comdex","protobufs",376,10,20,"2025-04-04"
"@protobufs/evmos","protobufs",282,10,17,"2025-04-04"
"@protobufs/axelar","protobufs",245,10,16,"2025-04-04"
"@protobufs/amino","protobufs",147461,554,2283,"2025-04-04"
"@cosmology/protobufjs","protobufs",831890,12074,54615,"2025-04-04"
"@pyramation/protobufjs","protobufs",217974,963,6008,"2025-04-04"
"ast-stringify","utils",859042,10131,47100,"2025-04-04"
"nested-obj","utils",242385,9302,43106,"2025-04-04"
"strfy-json","utils",,,,"2025-04-04"
"schema-typescript","utils",12629,219,671,"2025-04-04"
"etag-hash","utils",49237,992,2410,"2025-04-04"
"uuid-hash","utils",14495,255,1027,"2025-04-04"
"inquirerer","utils",876198,10330,48140,"2025-04-04"
"publish-scripts","utils",15387,310,923,"2025-04-04"
"skitch-template","utils",1317,12,73,"2025-04-04"
