"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/exodus","cosmos-kit-wallets",59354,1379,5364,"2025-03-25"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",331867,5259,23403,"2025-03-25"
"@cosmos-kit/leap","cosmos-kit-wallets",479339,7855,32244,"2025-03-25"
"@cosmos-kit/xdefi","cosmos-kit-wallets",368079,4529,20377,"2025-03-25"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25534,591,2846,"2025-03-25"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5732,38,226,"2025-03-25"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",424692,6053,26122,"2025-03-25"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",61694,1282,5314,"2025-03-25"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",420336,5847,25386,"2025-03-25"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70662,673,2995,"2025-03-25"
"@cosmos-kit/station","cosmos-kit-wallets",371221,4169,19967,"2025-03-25"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",60603,1469,5546,"2025-03-25"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",470130,6950,30186,"2025-03-25"
"@cosmos-kit/initia","cosmos-kit-wallets",5310,30,132,"2025-03-25"
"@cosmos-kit/frontier","cosmos-kit-wallets",58229,752,2851,"2025-03-25"
"@cosmos-kit/trust","cosmos-kit-wallets",340258,5361,23631,"2025-03-25"
"@cosmos-kit/compass","cosmos-kit-wallets",67241,1365,5718,"2025-03-25"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",495334,7712,33243,"2025-03-25"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",516929,7956,33997,"2025-03-25"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12128,97,525,"2025-03-25"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",72436,1357,5705,"2025-03-25"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",384025,4911,21208,"2025-03-25"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",334736,4352,20125,"2025-03-25"
"@cosmos-kit/omni","cosmos-kit-wallets",68542,1476,6096,"2025-03-25"
"@cosmos-kit/keplr","cosmos-kit-wallets",495653,8144,34072,"2025-03-25"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70453,1494,6092,"2025-03-25"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",459867,6722,29323,"2025-03-25"
"@cosmwasm/ts-codegen","cosmwasm",1000808,11710,49622,"2025-03-25"
"@cosmwasm/ts-codegen-types","cosmwasm",45587,522,1813,"2025-03-25"
"@cosmwasm/ts-codegen-ast","cosmwasm",46298,587,1899,"2025-03-25"
"wasm-ast-types","cosmwasm",952447,10903,46801,"2025-03-25"
"cosmwasm-typescript-gen","cosmwasm",5754,54,198,"2025-03-25"
"@interchain-ui/react","interchain-ui",161269,5051,15190,"2025-03-25"
"@interchain-ui/vue","interchain-ui",7629,214,230,"2025-03-25"
"@cosmology/telescope","telescope",440042,6451,29133,"2025-03-25"
"@cosmology/lcd","telescope",505281,8403,37903,"2025-03-25"
"@cosmology/ast","telescope",501395,9732,41187,"2025-03-25"
"@cosmology/types","telescope",692549,12769,57191,"2025-03-25"
"@cosmology/utils","telescope",692977,12790,57215,"2025-03-25"
"@cosmology/proto-parser","telescope",692122,12776,57264,"2025-03-25"
"@osmonauts/telescope","telescope",235162,1322,5880,"2025-03-25"
"@osmonauts/lcd","telescope",1011367,25405,100391,"2025-03-25"
"@osmonauts/ast","telescope",232918,1031,5482,"2025-03-25"
"@osmonauts/utils","telescope",221460,843,5069,"2025-03-25"
"@osmonauts/types","telescope",234437,768,4911,"2025-03-25"
"@osmonauts/proto-parser","telescope",235496,841,5011,"2025-03-25"
"@dydxprotocol/v4-client-js","dydx",205415,21458,74960,"2025-03-25"
"stargazejs","stargaze",6839,39,73,"2025-03-25"
"@stargaze-zone/chain","stargaze",945,19,20,"2025-03-25"
"@stargaze-zone/contracts","stargaze",1095,22,45,"2025-03-25"
"stargaze-query","stargaze",1610,19,44,"2025-03-25"
"stridejs","stride",21013,55,437,"2025-03-25"
"quicksilverjs","quicksilver",4469,33,81,"2025-03-25"
"juno-network","juno",17864,77,533,"2025-03-25"
"@juno-network/assets","juno",1854,32,36,"2025-03-25"
"@osmonauts/math","osmosis",29649,346,1767,"2025-03-25"
"osmojs","osmosis",322850,3866,16059,"2025-03-25"
"osmo-query","osmosis",21290,315,1279,"2025-03-25"
"@chain-registry/client","chain-registry",629592,12584,53007,"2025-03-25"
"@chain-registry/types","chain-registry",2319876,39685,168085,"2025-03-25"
"@chain-registry/keplr","chain-registry",1020562,15361,68727,"2025-03-25"
"@chain-registry/cosmostation","chain-registry",825137,11201,51792,"2025-03-25"
"@chain-registry/osmosis","chain-registry",87541,1414,6161,"2025-03-25"
"@chain-registry/juno","chain-registry",41134,974,4596,"2025-03-25"
"@chain-registry/assets","chain-registry",64022,1608,7330,"2025-03-25"
"@chain-registry/utils","chain-registry",802580,13624,61242,"2025-03-25"
"chain-registry","chain-registry",1003818,15786,65714,"2025-03-25"
"cosmjs-utils","cosmology",20842,511,1357,"2025-03-25"
"@cosmology/cli","cosmology",7069,1,407,"2025-03-25"
"@cosmology/core","cosmology",18378,350,867,"2025-03-25"
"cosmology","cosmology",6815,169,518,"2025-03-25"
"interchain","cosmology",67933,928,5727,"2025-03-25"
"interchain-query","cosmology",12422,288,924,"2025-03-25"
"create-cosmwasm-app","cosmology",1257,34,40,"2025-03-25"
"@cosmology-ui/react","cosmology",9286,12,158,"2025-03-25"
"starshipjs","starship",10607,318,1221,"2025-03-25"
"@starship-ci/cli","starship",7866,309,1129,"2025-03-25"
"@starship-ci/client","starship",8440,274,1060,"2025-03-25"
"@launchql/db-templates","launchql",3569,196,211,"2025-03-25"
"@launchql/db-transform","launchql",1539,80,87,"2025-03-25"
"@launchql/ext-achievements","launchql",1866,139,141,"2025-03-25"
"@launchql/ext-jobs-queue","launchql",2311,155,157,"2025-03-25"
"@launchql/ext-jwt-claims","launchql",2043,139,145,"2025-03-25"
"@launchql/ext-types","launchql",2618,328,333,"2025-03-25"
"@launchql/faker","launchql",2199,268,288,"2025-03-25"
"@launchql/inflection","launchql",2251,170,172,"2025-03-25"
"@launchql/totp","launchql",2217,281,284,"2025-03-25"
"@pgql/parse","launchql",37095,31,153,"2025-03-25"
"@pgsql/deparser","launchql",,,,"2025-03-25"
"@pgsql/enums","launchql",911,10,13,"2025-03-25"
"@pgsql/parser","launchql",16161,11,2511,"2025-03-25"
"@pgsql/types","launchql",939882,39302,145948,"2025-03-25"
"@pgsql/utils","launchql",183175,12620,44892,"2025-03-25"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",46424,2499,8896,"2025-03-25"
"graphile-column-privileges-mutations","launchql",3002,61,250,"2025-03-25"
"libpg-query","launchql",2736364,67640,232921,"2025-03-25"
"pg-proto-parser","launchql",4766,50,151,"2025-03-25"
"pg-query-native-latest","launchql",341,12,20,"2025-03-25"
"pg-utils","launchql",622,29,32,"2025-03-25"
"pgsql-deparser","launchql",2172100,65953,217618,"2025-03-25"
"pgsql-enums","launchql",2192102,65921,217595,"2025-03-25"
"pgsql-parser","launchql",1997989,53540,173139,"2025-03-25"
"@protobufs/cosmos","protobufs",344422,1383,6342,"2025-03-25"
"@protobufs/google","protobufs",358033,1723,7791,"2025-03-25"
"@protobufs/gogoproto","protobufs",357752,1715,7718,"2025-03-25"
"@protobufs/cosmwasm","protobufs",141098,988,2095,"2025-03-25"
"@protobufs/tendermint","protobufs",341150,1363,6287,"2025-03-25"
"@protobufs/ibc","protobufs",144980,1113,2574,"2025-03-25"
"@protobufs/cosmos_proto","protobufs",343781,1361,6290,"2025-03-25"
"@protobufs/osmosis","protobufs",10558,647,1000,"2025-03-25"
"@protobufs/secret","protobufs",461,10,12,"2025-03-25"
"@protobufs/juno","protobufs",1516,17,114,"2025-03-25"
"@protobufs/akash","protobufs",557,9,12,"2025-03-25"
"@protobufs/regen","protobufs",529,10,14,"2025-03-25"
"@protobufs/pylons","protobufs",361,8,10,"2025-03-25"
"@protobufs/stargaze","protobufs",584,10,24,"2025-03-25"
"@protobufs/bcna","protobufs",457,7,10,"2025-03-25"
"@protobufs/comdex","protobufs",391,5,9,"2025-03-25"
"@protobufs/evmos","protobufs",296,6,8,"2025-03-25"
"@protobufs/axelar","protobufs",259,5,7,"2025-03-25"
"@protobufs/amino","protobufs",147582,487,1986,"2025-03-25"
"@cosmology/protobufjs","protobufs",816406,13003,57717,"2025-03-25"
"@pyramation/protobufjs","protobufs",224371,966,5016,"2025-03-25"
"ast-stringify","utils",853230,11052,47122,"2025-03-25"
"nested-obj","utils",228310,13133,46694,"2025-03-25"
"strfy-json","utils",,,,"2025-03-25"
"schema-typescript","utils",12344,108,616,"2025-03-25"
"etag-hash","utils",48604,528,1737,"2025-03-25"
"uuid-hash","utils",14429,267,1037,"2025-03-25"
"inquirerer","utils",870379,11311,48274,"2025-03-25"
"publish-scripts","utils",15301,162,604,"2025-03-25"
"skitch-template","utils",1310,12,22,"2025-03-25"
