"name","category","total","weekly","monthly","timestamp"
"cosmwasm-typescript-gen","cosmwasm",5753,32,294,"2025-03-10"
"@interchain-ui/react","interchain-ui",153890,3073,11219,"2025-03-10"
"@interchain-ui/vue","interchain-ui",7426,7,55,"2025-03-10"
"@cosmology/telescope","telescope",427837,7045,28512,"2025-03-10"
"@cosmology/lcd","telescope",488773,8895,47913,"2025-03-10"
"@cosmology/ast","telescope",483588,10029,40891,"2025-03-10"
"@cosmology/types","telescope",667884,14067,59449,"2025-03-10"
"@cosmology/utils","telescope",668264,14060,59448,"2025-03-10"
"@cosmology/proto-parser","telescope",667423,14151,59541,"2025-03-10"
"@osmonauts/telescope","telescope",243999,758,4688,"2025-03-10"
"@osmonauts/lcd","telescope",976937,23097,84032,"2025-03-10"
"@osmonauts/ast","telescope",242059,777,4601,"2025-03-10"
"@osmonauts/utils","telescope",230487,776,4166,"2025-03-10"
"@osmonauts/types","telescope",246351,765,4284,"2025-03-10"
"@osmonauts/proto-parser","telescope",247382,767,4314,"2025-03-10"
"@dydxprotocol/v4-client-js","dydx",159574,16933,50813,"2025-03-10"
"stargazejs","stargaze",7124,11,53,"2025-03-10"
"@stargaze-zone/chain","stargaze",944,0,5,"2025-03-10"
"@stargaze-zone/contracts","stargaze",1078,0,4,"2025-03-10"
"stargaze-query","stargaze",1591,5,21,"2025-03-10"
"stridejs","stride",21399,218,576,"2025-03-10"
"quicksilverjs","quicksilver",4449,14,25,"2025-03-10"
"juno-network","juno",17979,128,683,"2025-03-10"
"@juno-network/assets","juno",1857,0,5,"2025-03-10"
"@osmonauts/math","osmosis",29780,570,1622,"2025-03-10"
"osmojs","osmosis",322577,4125,15671,"2025-03-10"
"osmo-query","osmosis",20596,304,1119,"2025-03-10"
"@chain-registry/client","chain-registry",603833,12985,51609,"2025-03-10"
"@chain-registry/types","chain-registry",2271619,40545,175637,"2025-03-10"
"@chain-registry/keplr","chain-registry",993998,16343,65962,"2025-03-10"
"@chain-registry/cosmostation","chain-registry",805708,12211,52617,"2025-03-10"
"@chain-registry/osmosis","chain-registry",85960,1441,4536,"2025-03-10"
"@chain-registry/juno","chain-registry",39215,1103,3205,"2025-03-10"
"@chain-registry/assets","chain-registry",60772,1825,5733,"2025-03-10"
"@chain-registry/utils","chain-registry",780035,14906,73357,"2025-03-10"
"chain-registry","chain-registry",987628,15228,73687,"2025-03-10"
"cosmjs-utils","cosmology",20560,210,872,"2025-03-10"
"@cosmology/cli","cosmology",7749,134,141,"2025-03-10"
"@cosmology/core","cosmology",18612,168,532,"2025-03-10"
"cosmology","cosmology",6834,339,354,"2025-03-10"
"interchain","cosmology",66556,1185,15184,"2025-03-10"
"interchain-query","cosmology",12477,249,596,"2025-03-10"
"create-cosmwasm-app","cosmology",1258,0,8,"2025-03-10"
"@cosmology-ui/react","cosmology",10786,27,63,"2025-03-10"
"starshipjs","starship",10020,375,1361,"2025-03-10"
"@starship-ci/cli","starship",7326,478,1146,"2025-03-10"
"@starship-ci/client","starship",7940,453,1147,"2025-03-10"
"@launchql/db-templates","launchql",3371,5,28,"2025-03-10"
"@launchql/db-transform","launchql",1460,3,15,"2025-03-10"
"@launchql/ext-achievements","launchql",1728,0,3,"2025-03-10"
"@launchql/ext-jobs-queue","launchql",2158,0,4,"2025-03-10"
"@launchql/ext-jwt-claims","launchql",1904,1,19,"2025-03-10"
"@launchql/ext-types","launchql",2292,0,8,"2025-03-10"
"@launchql/faker","launchql",1925,6,18,"2025-03-10"
"@launchql/inflection","launchql",2082,0,5,"2025-03-10"
"@launchql/totp","launchql",1937,1,4,"2025-03-10"
"@pgql/parse","launchql",39673,72,157,"2025-03-10"
"@pgsql/deparser","launchql",,,,"2025-03-10"
"@pgsql/enums","launchql",901,2,6,"2025-03-10"
"@pgsql/parser","launchql",16137,699,5489,"2025-03-10"
"@pgsql/types","launchql",863895,33494,139942,"2025-03-10"
"@pgsql/utils","launchql",160776,9606,41387,"2025-03-10"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",42429,2330,7179,"2025-03-10"
"graphile-column-privileges-mutations","launchql",2923,54,169,"2025-03-10"
"libpg-query","launchql",2725139,51037,187742,"2025-03-10"
"pg-proto-parser","launchql",4670,41,60,"2025-03-10"
"pg-query-native-latest","launchql",346,3,20,"2025-03-10"
"pg-utils","launchql",601,0,17,"2025-03-10"
"pgsql-deparser","launchql",2164937,46611,174860,"2025-03-10"
"pgsql-enums","launchql",2188177,46620,174815,"2025-03-10"
"pgsql-parser","launchql",2013042,37041,133859,"2025-03-10"
"@protobufs/cosmos","protobufs",350534,1020,4486,"2025-03-10"
"@protobufs/google","protobufs",363680,1332,5486,"2025-03-10"
"@protobufs/gogoproto","protobufs",363423,1312,5417,"2025-03-10"
"@protobufs/cosmwasm","protobufs",141127,391,1271,"2025-03-10"
"@protobufs/tendermint","protobufs",347294,1009,4449,"2025-03-10"
"@protobufs/ibc","protobufs",144670,445,1506,"2025-03-10"
"@protobufs/cosmos_proto","protobufs",350295,1012,4458,"2025-03-10"
"@protobufs/osmosis","protobufs",9927,109,362,"2025-03-10"
"@protobufs/secret","protobufs",452,0,12,"2025-03-10"
"@protobufs/juno","protobufs",1452,25,40,"2025-03-10"
"@protobufs/akash","protobufs",554,0,11,"2025-03-10"
"@protobufs/regen","protobufs",523,0,9,"2025-03-10"
"@protobufs/pylons","protobufs",355,0,5,"2025-03-10"
"@protobufs/stargaze","protobufs",574,0,19,"2025-03-10"
"@protobufs/bcna","protobufs",455,1,12,"2025-03-10"
"@protobufs/comdex","protobufs",391,0,7,"2025-03-10"
"@protobufs/evmos","protobufs",291,0,5,"2025-03-10"
"@protobufs/axelar","protobufs",255,0,5,"2025-03-10"
"@protobufs/amino","protobufs",148035,459,1623,"2025-03-10"
"@cosmology/protobufjs","protobufs",793893,14200,59972,"2025-03-10"
"@pyramation/protobufjs","protobufs",233314,758,4180,"2025-03-10"
"ast-stringify","utils",844367,10937,46423,"2025-03-10"
"nested-obj","utils",204911,9987,43080,"2025-03-10"
"strfy-json","utils",,,,"2025-03-10"
"schema-typescript","utils",12078,169,840,"2025-03-10"
"etag-hash","utils",49030,364,1756,"2025-03-10"
"uuid-hash","utils",14305,288,1083,"2025-03-10"
"inquirerer","utils",861297,11285,47716,"2025-03-10"
"publish-scripts","utils",15442,86,391,"2025-03-10"
"skitch-template","utils",1305,2,14,"2025-03-10"
