"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",3747,351,1124,"2025-04-03"
"@interchain-kit/trust-extension","interchain-kit-wallets",2896,180,490,"2025-04-03"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",3620,342,1122,"2025-04-03"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1715,119,300,"2025-04-03"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",59031,660,2852,"2025-04-03"
"@cosmos-kit/ledger","cosmos-kit-wallets",70027,1580,6374,"2025-04-03"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",45910,1214,6983,"2025-04-03"
"@cosmos-kit/fin","cosmos-kit-wallets",63936,1312,7042,"2025-04-03"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",65438,1231,5676,"2025-04-03"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",383073,4837,22693,"2025-04-03"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",346682,5238,22876,"2025-04-03"
"@cosmos-kit/shell","cosmos-kit-wallets",62063,1281,5398,"2025-04-03"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5940,76,337,"2025-04-03"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",450545,6629,27098,"2025-04-03"
"@cosmos-kit/vectis","cosmos-kit-wallets",71008,670,3015,"2025-04-03"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68149,1308,6959,"2025-04-03"
"@cosmos-kit/ninji","cosmos-kit-wallets",11472,71,520,"2025-04-03"
"@cosmos-kit/station-extension","cosmos-kit-wallets",376002,4174,18648,"2025-04-03"
"@cosmos-kit/coin98","cosmos-kit-wallets",65829,1244,5700,"2025-04-03"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",504852,7489,32257,"2025-04-03"
"@cosmos-kit/exodus","cosmos-kit-wallets",60368,1233,5599,"2025-04-03"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",337344,5030,22193,"2025-04-03"
"@cosmos-kit/leap","cosmos-kit-wallets",484948,7459,32387,"2025-04-03"
"@cosmos-kit/xdefi","cosmos-kit-wallets",372040,4647,19513,"2025-04-03"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25464,481,2563,"2025-04-03"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5933,114,382,"2025-04-03"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",428961,6236,25969,"2025-04-03"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",62584,1207,5455,"2025-04-03"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",424646,6075,25154,"2025-04-03"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70204,667,3002,"2025-04-03"
"@cosmos-kit/station","cosmos-kit-wallets",375471,4142,18591,"2025-04-03"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",61612,1235,5702,"2025-04-03"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",475733,6793,29902,"2025-04-03"
"@cosmos-kit/initia","cosmos-kit-wallets",5484,101,286,"2025-04-03"
"@cosmos-kit/frontier","cosmos-kit-wallets",58162,656,2974,"2025-04-03"
"@cosmos-kit/trust","cosmos-kit-wallets",345650,5252,22908,"2025-04-03"
"@cosmos-kit/compass","cosmos-kit-wallets",68073,1269,5768,"2025-04-03"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",501006,7335,32887,"2025-04-03"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",522957,7780,34046,"2025-04-03"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12370,148,566,"2025-04-03"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73082,1269,5762,"2025-04-03"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",387811,5065,20647,"2025-04-03"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",337935,3639,18065,"2025-04-03"
"@cosmos-kit/omni","cosmos-kit-wallets",69008,1284,6049,"2025-04-03"
"@cosmos-kit/keplr","cosmos-kit-wallets",501462,7852,34270,"2025-04-03"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",70887,1276,6071,"2025-04-03"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",467774,6745,29392,"2025-04-03"
"@cosmwasm/ts-codegen","cosmwasm",1005912,10938,49852,"2025-04-03"
"@cosmwasm/ts-codegen-types","cosmwasm",46012,278,1751,"2025-04-03"
"@cosmwasm/ts-codegen-ast","cosmwasm",46738,285,1845,"2025-04-03"
"wasm-ast-types","cosmwasm",957409,10501,47162,"2025-04-03"
"cosmwasm-typescript-gen","cosmwasm",5693,96,284,"2025-04-03"
"@interchain-ui/react","interchain-ui",166673,5279,18486,"2025-04-03"
"@interchain-ui/vue","interchain-ui",7757,168,394,"2025-04-03"
"@cosmology/telescope","telescope",446083,5574,27259,"2025-04-03"
"@cosmology/lcd","telescope",514125,7612,35694,"2025-04-03"
"@cosmology/ast","telescope",512258,9092,39924,"2025-04-03"
"@cosmology/types","telescope",707576,12296,54383,"2025-04-03"
"@cosmology/utils","telescope",708010,12307,54423,"2025-04-03"
"@cosmology/proto-parser","telescope",707183,12313,54418,"2025-04-03"
"@osmonauts/telescope","telescope",229194,1699,7093,"2025-04-03"
"@osmonauts/lcd","telescope",1034308,29592,116585,"2025-04-03"
"@osmonauts/ast","telescope",226968,1464,6609,"2025-04-03"
"@osmonauts/utils","telescope",216058,1321,6381,"2025-04-03"
"@osmonauts/types","telescope",227521,1219,6082,"2025-04-03"
"@osmonauts/proto-parser","telescope",228580,1298,6237,"2025-04-03"
"@dydxprotocol/v4-client-js","dydx",236975,25087,91947,"2025-04-03"
"stargazejs","stargaze",6759,133,225,"2025-04-03"
"@stargaze-zone/chain","stargaze",934,57,76,"2025-04-03"
"@stargaze-zone/contracts","stargaze",1081,66,110,"2025-04-03"
"stargaze-query","stargaze",1595,33,74,"2025-04-03"
"stridejs","stride",20939,52,449,"2025-04-03"
"quicksilverjs","quicksilver",4568,74,189,"2025-04-03"
"juno-network","juno",17772,108,489,"2025-04-03"
"@juno-network/assets","juno",1748,88,121,"2025-04-03"
"@osmonauts/math","osmosis",29580,391,1821,"2025-04-03"
"osmojs","osmosis",323366,3559,16758,"2025-04-03"
"osmo-query","osmosis",21892,555,1625,"2025-04-03"
"@chain-registry/client","chain-registry",645961,12581,53516,"2025-04-03"
"@chain-registry/types","chain-registry",2352386,37735,166245,"2025-04-03"
"@chain-registry/keplr","chain-registry",1035602,14770,67035,"2025-04-03"
"@chain-registry/cosmostation","chain-registry",837361,11724,50307,"2025-04-03"
"@chain-registry/osmosis","chain-registry",88200,1305,6993,"2025-04-03"
"@chain-registry/juno","chain-registry",42423,1101,5365,"2025-04-03"
"@chain-registry/assets","chain-registry",65933,1634,8103,"2025-04-03"
"@chain-registry/utils","chain-registry",817145,13387,58822,"2025-04-03"
"chain-registry","chain-registry",1014648,14044,63452,"2025-04-03"
"cosmjs-utils","cosmology",20854,333,1386,"2025-04-03"
"@cosmology/cli","cosmology",6900,643,1049,"2025-04-03"
"@cosmology/core","cosmology",18199,530,1331,"2025-04-03"
"cosmology","cosmology",6805,506,848,"2025-04-03"
"interchain","cosmology",68656,671,3913,"2025-04-03"
"interchain-query","cosmology",12669,410,1201,"2025-04-03"
"create-cosmwasm-app","cosmology",1259,105,141,"2025-04-03"
"@cosmology-ui/react","cosmology",8502,168,310,"2025-04-03"
"starshipjs","starship",11026,306,1307,"2025-04-03"
"@starship-ci/cli","starship",8135,233,1116,"2025-04-03"
"@starship-ci/client","starship",8699,231,1093,"2025-04-03"
"@launchql/db-templates","launchql",3214,8,219,"2025-04-03"
"@launchql/db-transform","launchql",1385,0,84,"2025-04-03"
"@launchql/ext-achievements","launchql",1660,0,140,"2025-04-03"
"@launchql/ext-jobs-queue","launchql",2106,0,156,"2025-04-03"
"@launchql/ext-jwt-claims","launchql",1843,0,143,"2025-04-03"
"@launchql/ext-types","launchql",2377,0,333,"2025-04-03"
"@launchql/faker","launchql",2036,2,330,"2025-04-03"
"@launchql/inflection","launchql",2066,46,217,"2025-04-03"
"@launchql/totp","launchql",2003,0,290,"2025-04-03"
"@pgql/parse","launchql",35524,0,47,"2025-04-03"
"@pgsql/deparser","launchql",,,,"2025-04-03"
"@pgsql/enums","launchql",931,20,32,"2025-04-03"
"@pgsql/parser","launchql",16174,12,499,"2025-04-03"
"@pgsql/types","launchql",991177,36668,155454,"2025-04-03"
"@pgsql/utils","launchql",195639,9159,42383,"2025-04-03"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",49368,2370,10068,"2025-04-03"
"graphile-column-privileges-mutations","launchql",3002,46,282,"2025-04-03"
"libpg-query","launchql",2761361,56646,265637,"2025-04-03"
"pg-proto-parser","launchql",4859,91,230,"2025-04-03"
"pg-query-native-latest","launchql",343,4,20,"2025-04-03"
"pg-utils","launchql",613,3,35,"2025-04-03"
"pgsql-deparser","launchql",2194377,54180,248417,"2025-04-03"
"pgsql-enums","launchql",2212474,54090,248316,"2025-04-03"
"pgsql-parser","launchql",2008197,45425,206709,"2025-04-03"
"@protobufs/cosmos","protobufs",339999,1349,7575,"2025-04-03"
"@protobufs/google","protobufs",353836,1635,9113,"2025-04-03"
"@protobufs/gogoproto","protobufs",353534,1617,9046,"2025-04-03"
"@protobufs/cosmwasm","protobufs",140866,340,2171,"2025-04-03"
"@protobufs/tendermint","protobufs",336680,1337,7519,"2025-04-03"
"@protobufs/ibc","protobufs",145045,606,2901,"2025-04-03"
"@protobufs/cosmos_proto","protobufs",339108,1340,7523,"2025-04-03"
"@protobufs/osmosis","protobufs",10394,76,993,"2025-04-03"
"@protobufs/secret","protobufs",441,20,30,"2025-04-03"
"@protobufs/juno","protobufs",1486,38,151,"2025-04-03"
"@protobufs/akash","protobufs",534,19,28,"2025-04-03"
"@protobufs/regen","protobufs",516,21,33,"2025-04-03"
"@protobufs/pylons","protobufs",346,17,25,"2025-04-03"
"@protobufs/stargaze","protobufs",567,16,34,"2025-04-03"
"@protobufs/bcna","protobufs",440,15,23,"2025-04-03"
"@protobufs/comdex","protobufs",381,11,20,"2025-04-03"
"@protobufs/evmos","protobufs",287,11,17,"2025-04-03"
"@protobufs/axelar","protobufs",250,11,16,"2025-04-03"
"@protobufs/amino","protobufs",147600,600,2291,"2025-04-03"
"@cosmology/protobufjs","protobufs",830426,12349,54929,"2025-04-03"
"@pyramation/protobufjs","protobufs",218690,945,6010,"2025-04-03"
"ast-stringify","utils",858694,10329,47247,"2025-04-03"
"nested-obj","utils",241165,9403,44073,"2025-04-03"
"strfy-json","utils",,,,"2025-04-03"
"schema-typescript","utils",12576,179,640,"2025-04-03"
"etag-hash","utils",49148,916,2331,"2025-04-03"
"uuid-hash","utils",14507,262,1051,"2025-04-03"
"inquirerer","utils",875812,10469,48255,"2025-04-03"
"publish-scripts","utils",15432,354,916,"2025-04-03"
"skitch-template","utils",1353,3,64,"2025-04-03"
