"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",509572,6144,31606,"2025-03-16"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",11942,95,456,"2025-03-16"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",71382,1193,5150,"2025-03-16"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",379680,3533,20940,"2025-03-16"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",330073,3391,20298,"2025-03-16"
"@cosmos-kit/omni","cosmos-kit-wallets",67377,1199,5203,"2025-03-16"
"@cosmos-kit/keplr","cosmos-kit-wallets",487987,6134,31174,"2025-03-16"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",69291,1205,5183,"2025-03-16"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",450995,5514,28225,"2025-03-16"
"@cosmwasm/ts-codegen","cosmwasm",993473,9146,47190,"2025-03-16"
"@cosmwasm/ts-codegen-types","cosmwasm",44816,307,1509,"2025-03-16"
"@cosmwasm/ts-codegen-ast","cosmwasm",45452,316,1560,"2025-03-16"
"wasm-ast-types","cosmwasm",946011,8664,45276,"2025-03-16"
"cosmwasm-typescript-gen","cosmwasm",5776,61,332,"2025-03-16"
"@interchain-ui/react","interchain-ui",155754,2925,11942,"2025-03-16"
"@interchain-ui/vue","interchain-ui",7425,1,25,"2025-03-16"
"@cosmology/telescope","telescope",431877,5473,28245,"2025-03-16"
"@cosmology/lcd","telescope",494645,7112,41992,"2025-03-16"
"@cosmology/ast","telescope",489155,7101,39835,"2025-03-16"
"@cosmology/types","telescope",675837,9967,57239,"2025-03-16"
"@cosmology/utils","telescope",676235,9967,57240,"2025-03-16"
"@cosmology/proto-parser","telescope",675392,9952,57311,"2025-03-16"
"@osmonauts/telescope","telescope",239915,1508,5160,"2025-03-16"
"@osmonauts/lcd","telescope",986606,23173,86527,"2025-03-16"
"@osmonauts/ast","telescope",237912,1524,5075,"2025-03-16"
"@osmonauts/utils","telescope",226336,1507,4588,"2025-03-16"
"@osmonauts/types","telescope",240911,1517,4755,"2025-03-16"
"@osmonauts/proto-parser","telescope",241943,1519,4787,"2025-03-16"
"@dydxprotocol/v4-client-js","dydx",175212,17486,56206,"2025-03-16"
"stargazejs","stargaze",6998,3,45,"2025-03-16"
"@stargaze-zone/chain","stargaze",944,0,3,"2025-03-16"
"@stargaze-zone/contracts","stargaze",1100,22,23,"2025-03-16"
"stargaze-query","stargaze",1602,14,33,"2025-03-16"
"stridejs","stride",21166,86,491,"2025-03-16"
"quicksilverjs","quicksilver",4461,33,52,"2025-03-16"
"juno-network","juno",17935,174,680,"2025-03-16"
"@juno-network/assets","juno",1853,1,4,"2025-03-16"
"@osmonauts/math","osmosis",29508,327,1685,"2025-03-16"
"osmojs","osmosis",321839,3423,15530,"2025-03-16"
"osmo-query","osmosis",20860,294,1165,"2025-03-16"
"@chain-registry/client","chain-registry",612060,9252,50317,"2025-03-16"
"@chain-registry/types","chain-registry",2282421,31097,166956,"2025-03-16"
"@chain-registry/keplr","chain-registry",1002044,13290,65528,"2025-03-16"
"@chain-registry/cosmostation","chain-registry",811192,9581,50865,"2025-03-16"
"@chain-registry/osmosis","chain-registry",85876,1062,4717,"2025-03-16"
"@chain-registry/juno","chain-registry",39412,552,3185,"2025-03-16"
"@chain-registry/assets","chain-registry",61527,1199,5747,"2025-03-16"
"@chain-registry/utils","chain-registry",786424,10404,65410,"2025-03-16"
"chain-registry","chain-registry",990075,12513,67719,"2025-03-16"
"cosmjs-utils","cosmology",20454,208,909,"2025-03-16"
"@cosmology/cli","cosmology",7615,3,142,"2025-03-16"
"@cosmology/core","cosmology",18480,41,503,"2025-03-16"
"cosmology","cosmology",6829,1,353,"2025-03-16"
"interchain","cosmology",66954,780,10338,"2025-03-16"
"interchain-query","cosmology",12308,106,640,"2025-03-16"
"create-cosmwasm-app","cosmology",1258,1,8,"2025-03-16"
"@cosmology-ui/react","cosmology",10049,23,71,"2025-03-16"
"starshipjs","starship",10175,187,1230,"2025-03-16"
"@starship-ci/cli","starship",7448,158,1104,"2025-03-16"
"@starship-ci/client","starship",8073,178,1115,"2025-03-16"
"@launchql/db-templates","launchql",3371,2,26,"2025-03-16"
"@launchql/db-transform","launchql",1460,2,11,"2025-03-16"
"@launchql/ext-achievements","launchql",1728,1,2,"2025-03-16"
"@launchql/ext-jobs-queue","launchql",2158,1,3,"2025-03-16"
"@launchql/ext-jwt-claims","launchql",1905,2,14,"2025-03-16"
"@launchql/ext-types","launchql",2291,1,8,"2025-03-16"
"@launchql/faker","launchql",1929,7,21,"2025-03-16"
"@launchql/inflection","launchql",2082,1,4,"2025-03-16"
"@launchql/totp","launchql",1937,1,4,"2025-03-16"
"@pgql/parse","launchql",38712,3,148,"2025-03-16"
"@pgsql/deparser","launchql",,,,"2025-03-16"
"@pgsql/enums","launchql",901,0,5,"2025-03-16"
"@pgsql/parser","launchql",16144,7,4437,"2025-03-16"
"@pgsql/types","launchql",886710,25059,130919,"2025-03-16"
"@pgsql/utils","launchql",165273,6082,35935,"2025-03-16"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",43696,1574,7605,"2025-03-16"
"graphile-column-privileges-mutations","launchql",2964,82,224,"2025-03-16"
"libpg-query","launchql",2702311,45196,192245,"2025-03-16"
"pg-proto-parser","launchql",4703,43,93,"2025-03-16"
"pg-query-native-latest","launchql",338,0,14,"2025-03-16"
"pg-utils","launchql",600,0,17,"2025-03-16"
"pgsql-deparser","launchql",2138417,39988,173253,"2025-03-16"
"pgsql-enums","launchql",2160126,40001,173222,"2025-03-16"
"pgsql-parser","launchql",1982036,33915,137633,"2025-03-16"
"@protobufs/cosmos","protobufs",347605,1769,5284,"2025-03-16"
"@protobufs/google","protobufs",360975,2108,6454,"2025-03-16"
"@protobufs/gogoproto","protobufs",360714,2103,6388,"2025-03-16"
"@protobufs/cosmwasm","protobufs",140878,316,1240,"2025-03-16"
"@protobufs/tendermint","protobufs",344364,1767,5258,"2025-03-16"
"@protobufs/ibc","protobufs",144560,474,1586,"2025-03-16"
"@protobufs/cosmos_proto","protobufs",347259,1771,5262,"2025-03-16"
"@protobufs/osmosis","protobufs",10011,143,420,"2025-03-16"
"@protobufs/secret","protobufs",451,0,11,"2025-03-16"
"@protobufs/juno","protobufs",1516,88,104,"2025-03-16"
"@protobufs/akash","protobufs",550,0,6,"2025-03-16"
"@protobufs/regen","protobufs",521,0,6,"2025-03-16"
"@protobufs/pylons","protobufs",355,0,3,"2025-03-16"
"@protobufs/stargaze","protobufs",576,7,16,"2025-03-16"
"@protobufs/bcna","protobufs",452,0,10,"2025-03-16"
"@protobufs/comdex","protobufs",388,0,5,"2025-03-16"
"@protobufs/evmos","protobufs",291,0,4,"2025-03-16"
"@protobufs/axelar","protobufs",255,0,4,"2025-03-16"
"@protobufs/amino","protobufs",147868,473,1694,"2025-03-16"
"@cosmology/protobufjs","protobufs",800629,9971,57626,"2025-03-16"
"@pyramation/protobufjs","protobufs",229117,1509,4655,"2025-03-16"
"ast-stringify","utils",845660,8701,45436,"2025-03-16"
"nested-obj","utils",209656,6383,37448,"2025-03-16"
"strfy-json","utils",,,,"2025-03-16"
"schema-typescript","utils",12195,122,711,"2025-03-16"
"etag-hash","utils",48740,318,1684,"2025-03-16"
"uuid-hash","utils",14338,167,1181,"2025-03-16"
"inquirerer","utils",862643,8962,46613,"2025-03-16"
"publish-scripts","utils",15321,172,472,"2025-03-16"
"skitch-template","utils",1302,2,14,"2025-03-16"
