"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",626,12,34,"2025-03-28"
"@hyperweb/cli","hyperwebjs",125,0,4,"2025-03-28"
"hyperwebjs","hyperwebjs",1448,82,365,"2025-03-28"
"hyperweb-kit","hyperwebjs",125,2,4,"2025-03-28"
"@hyperweb/build","hyperwebjs",663,58,157,"2025-03-28"
"@hyperweb/ts-json-schema","hyperwebjs",263,1,15,"2025-03-28"
"interchainjs","interchain-js",20787,3897,7449,"2025-03-28"
"injectivejs","interchain-js",7223,227,564,"2025-03-28"
"@interchainjs/utils","interchain-js",23214,3790,8712,"2025-03-28"
"@interchainjs/types","interchain-js",23549,3776,8696,"2025-03-28"
"@interchainjs/auth","interchain-js",20126,3751,7197,"2025-03-28"
"@interchainjs/cosmos","interchain-js",21482,3853,7535,"2025-03-28"
"@interchainjs/cosmos-msgs","interchain-js",384,0,4,"2025-03-28"
"@interchainjs/cosmos-query","interchain-js",379,0,4,"2025-03-28"
"@interchainjs/ethereum","interchain-js",7547,441,1138,"2025-03-28"
"@interchainjs/injective","interchain-js",8431,477,1251,"2025-03-28"
"@interchainjs/cosmos-types","interchain-js",23633,3878,7562,"2025-03-28"
"@interchainjs/ethermint","interchain-js",796,0,39,"2025-03-28"
"injective-query","interchain-js",93,1,2,"2025-03-28"
"injective-react","interchain-js",2580,154,444,"2025-03-28"
"injective-vue","interchain-js",2242,136,388,"2025-03-28"
"interchain-react","interchain-js",1031,39,74,"2025-03-28"
"interchain-kit","cosmos-kit",6838,442,1250,"2025-03-28"
"@interchain-kit/core","cosmos-kit",17807,3155,6141,"2025-03-28"
"@interchain-kit/react","cosmos-kit",6786,451,1282,"2025-03-28"
"@interchain-kit/vue","cosmos-kit",1831,16,146,"2025-03-28"
"cosmos-kit","cosmos-kit",53589,1136,5057,"2025-03-28"
"@cosmos-kit/core","cosmos-kit",705454,7834,38961,"2025-03-28"
"@cosmos-kit/react","cosmos-kit",157585,3644,16404,"2025-03-28"
"@cosmos-kit/react-lite","cosmos-kit",191053,3576,16562,"2025-03-28"
"@cosmos-kit/walletconnect","cosmos-kit",532011,6879,35292,"2025-03-28"
"create-cosmos-app","create-cosmos-app",5900,160,365,"2025-03-28"
"create-interchain-app","create-cosmos-app",1222,15,70,"2025-03-28"
"@interchain-kit/okx-extension","interchain-kit-wallets",10102,2713,4896,"2025-03-28"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4717,22,345,"2025-03-28"
"@interchain-kit/leap-extension","interchain-kit-wallets",10301,2749,5013,"2025-03-28"
"@interchain-kit/ledger","interchain-kit-wallets",5670,116,619,"2025-03-28"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5741,102,648,"2025-03-28"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5822,188,745,"2025-03-28"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5553,38,523,"2025-03-28"
"@interchain-kit/keplr-extension","interchain-kit-wallets",10664,2778,5183,"2025-03-28"
"@interchain-kit/frontier-extension","interchain-kit-wallets",4059,89,506,"2025-03-28"
"@interchain-kit/station-extension","interchain-kit-wallets",4030,78,495,"2025-03-28"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",4116,167,590,"2025-03-28"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4103,80,510,"2025-03-28"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",3474,482,919,"2025-03-28"
"@interchain-kit/trust-extension","interchain-kit-wallets",2752,66,408,"2025-03-28"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",3320,448,921,"2025-03-28"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1596,20,204,"2025-03-28"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",59176,632,2773,"2025-03-28"
"@cosmos-kit/ledger","cosmos-kit-wallets",69154,1299,6156,"2025-03-28"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",45070,1697,7482,"2025-03-28"
"@cosmos-kit/fin","cosmos-kit-wallets",63222,1302,7525,"2025-03-28"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",64994,1217,5723,"2025-03-28"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",379626,4469,23982,"2025-03-28"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",343123,4835,23293,"2025-03-28"
"@cosmos-kit/shell","cosmos-kit-wallets",61398,1151,5296,"2025-03-28"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5870,91,309,"2025-03-28"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",446788,5790,27145,"2025-03-28"
"@cosmos-kit/vectis","cosmos-kit-wallets",71444,590,3018,"2025-03-28"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",67519,1214,7448,"2025-03-28"
"@cosmos-kit/ninji","cosmos-kit-wallets",11403,172,596,"2025-03-28"
"@cosmos-kit/station-extension","cosmos-kit-wallets",373153,3901,19658,"2025-03-28"
"@cosmos-kit/coin98","cosmos-kit-wallets",65387,1214,5740,"2025-03-28"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",500620,6520,32450,"2025-03-28"
"@cosmos-kit/exodus","cosmos-kit-wallets",59715,1109,5574,"2025-03-28"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",333800,4781,23071,"2025-03-28"
"@cosmos-kit/leap","cosmos-kit-wallets",480717,6408,32394,"2025-03-28"
"@cosmos-kit/xdefi","cosmos-kit-wallets",368847,4155,19836,"2025-03-28"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25581,534,2833,"2025-03-28"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5821,91,302,"2025-03-28"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",425561,5591,26038,"2025-03-28"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",62002,1182,5434,"2025-03-28"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",421226,5461,25323,"2025-03-28"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70597,637,2995,"2025-03-28"
"@cosmos-kit/station","cosmos-kit-wallets",372656,3875,19599,"2025-03-28"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",60961,1291,5677,"2025-03-28"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",471532,6017,30351,"2025-03-28"
"@cosmos-kit/initia","cosmos-kit-wallets",5387,77,207,"2025-03-28"
"@cosmos-kit/frontier","cosmos-kit-wallets",58293,763,2893,"2025-03-28"
"@cosmos-kit/trust","cosmos-kit-wallets",342092,4842,23289,"2025-03-28"
"@cosmos-kit/compass","cosmos-kit-wallets",67534,1238,5839,"2025-03-28"
