"name","category","total","weekly","monthly","timestamp"
"@pgql/parse","launchql",38601,2,143,"2025-03-18"
"@pgsql/deparser","launchql",,,,"2025-03-18"
"@pgsql/enums","launchql",901,0,4,"2025-03-18"
"@pgsql/parser","launchql",16150,11,4142,"2025-03-18"
"@pgsql/types","launchql",900580,31453,139355,"2025-03-18"
"@pgsql/utils","launchql",170555,8695,41110,"2025-03-18"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",44337,1802,8101,"2025-03-18"
"graphile-column-privileges-mutations","launchql",2991,90,247,"2025-03-18"
"libpg-query","launchql",2726258,62470,209473,"2025-03-18"
"pg-proto-parser","launchql",4716,38,106,"2025-03-18"
"pg-query-native-latest","launchql",338,0,12,"2025-03-18"
"pg-utils","launchql",602,2,8,"2025-03-18"
"pgsql-deparser","launchql",2161623,56911,192116,"2025-03-18"
"pgsql-enums","launchql",2183312,56924,192084,"2025-03-18"
"pgsql-parser","launchql",1999961,48247,151325,"2025-03-18"
"@protobufs/cosmos","protobufs",348650,2457,6002,"2025-03-18"
"@protobufs/google","protobufs",362185,2874,7291,"2025-03-18"
"@protobufs/gogoproto","protobufs",361912,2856,7218,"2025-03-18"
"@protobufs/cosmwasm","protobufs",141010,366,1368,"2025-03-18"
"@protobufs/tendermint","protobufs",345399,2443,5963,"2025-03-18"
"@protobufs/ibc","protobufs",144781,521,1802,"2025-03-18"
"@protobufs/cosmos_proto","protobufs",348294,2444,5968,"2025-03-18"
"@protobufs/osmosis","protobufs",10022,145,431,"2025-03-18"
"@protobufs/secret","protobufs",451,0,2,"2025-03-18"
"@protobufs/juno","protobufs",1514,69,102,"2025-03-18"
"@protobufs/akash","protobufs",549,0,5,"2025-03-18"
"@protobufs/regen","protobufs",520,0,5,"2025-03-18"
"@protobufs/pylons","protobufs",355,0,2,"2025-03-18"
"@protobufs/stargaze","protobufs",575,8,16,"2025-03-18"
"@protobufs/bcna","protobufs",451,0,4,"2025-03-18"
"@protobufs/comdex","protobufs",387,0,4,"2025-03-18"
"@protobufs/evmos","protobufs",291,0,3,"2025-03-18"
"@protobufs/axelar","protobufs",255,0,3,"2025-03-18"
"@protobufs/amino","protobufs",148078,513,1896,"2025-03-18"
"@cosmology/protobufjs","protobufs",805800,12045,59464,"2025-03-18"
"@pyramation/protobufjs","protobufs",229924,2132,5006,"2025-03-18"
"ast-stringify","utils",850269,10959,47392,"2025-03-18"
"nested-obj","utils",215177,9142,42796,"2025-03-18"
"strfy-json","utils",,,,"2025-03-18"
"schema-typescript","utils",12236,129,702,"2025-03-18"
"etag-hash","utils",48838,329,1678,"2025-03-18"
"uuid-hash","utils",14360,158,1203,"2025-03-18"
"inquirerer","utils",867360,11223,48634,"2025-03-18"
"publish-scripts","utils",15405,174,573,"2025-03-18"
"skitch-template","utils",1301,1,12,"2025-03-18"
