"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",653,9,48,"2025-04-09"
"@hyperweb/cli","hyperwebjs",131,5,9,"2025-04-09"
"hyperwebjs","hyperwebjs",1604,38,447,"2025-04-09"
"hyperweb-kit","hyperwebjs",130,5,8,"2025-04-09"
"@hyperweb/build","hyperwebjs",730,36,175,"2025-04-09"
"@hyperweb/ts-json-schema","hyperwebjs",271,5,18,"2025-04-09"
"interchainjs","interchain-js",26861,4183,13175,"2025-04-09"
"injectivejs","interchain-js",7241,110,540,"2025-04-09"
"@interchainjs/utils","interchain-js",30659,5260,15664,"2025-04-09"
"@interchainjs/types","interchain-js",30871,5165,15520,"2025-04-09"
"@interchainjs/auth","interchain-js",26335,4296,13049,"2025-04-09"
"@interchainjs/cosmos","interchain-js",27747,4323,13481,"2025-04-09"
"@interchainjs/cosmos-msgs","interchain-js",400,7,20,"2025-04-09"
"@interchainjs/cosmos-query","interchain-js",391,3,16,"2025-04-09"
"@interchainjs/ethereum","interchain-js",8923,1023,2352,"2025-04-09"
"@interchainjs/injective","interchain-js",9878,1050,2522,"2025-04-09"
"@interchainjs/cosmos-types","interchain-js",31292,5340,14769,"2025-04-09"
"@interchainjs/ethermint","interchain-js",838,18,78,"2025-04-09"
"injective-query","interchain-js",97,3,5,"2025-04-09"
"injective-react","interchain-js",2732,81,478,"2025-04-09"
"injective-vue","interchain-js",2323,43,369,"2025-04-09"
"interchain-react","interchain-js",1062,18,93,"2025-04-09"
"interchain-kit","cosmos-kit",7148,223,1177,"2025-04-09"
"@interchain-kit/core","cosmos-kit",23778,4174,11780,"2025-04-09"
"@interchain-kit/react","cosmos-kit",8869,1669,3121,"2025-04-09"
"@interchain-kit/vue","cosmos-kit",2065,139,370,"2025-04-09"
"cosmos-kit","cosmos-kit",54433,968,4892,"2025-04-09"
"@cosmos-kit/core","cosmos-kit",711065,9232,38806,"2025-04-09"
"@cosmos-kit/react","cosmos-kit",159694,3593,17370,"2025-04-09"
"@cosmos-kit/react-lite","cosmos-kit",193858,3563,17040,"2025-04-09"
"@cosmos-kit/walletconnect","cosmos-kit",539229,7296,33584,"2025-04-09"
"create-cosmos-app","create-cosmos-app",5603,100,448,"2025-04-09"
"create-interchain-app","create-cosmos-app",1217,8,52,"2025-04-09"
"@interchain-kit/okx-extension","interchain-kit-wallets",14308,2854,8819,"2025-04-09"
"@interchain-kit/mock-wallet","interchain-kit-wallets",5068,217,508,"2025-04-09"
"@interchain-kit/leap-extension","interchain-kit-wallets",14627,2940,9023,"2025-04-09"
"@interchain-kit/ledger","interchain-kit-wallets",5970,229,655,"2025-04-09"
"@interchain-kit/coin98-extension","interchain-kit-wallets",6148,332,783,"2025-04-09"
"@interchain-kit/leap-mobile","interchain-kit-wallets",6186,283,844,"2025-04-09"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5984,348,685,"2025-04-09"
"@interchain-kit/keplr-extension","interchain-kit-wallets",15081,3002,9283,"2025-04-09"
"@interchain-kit/frontier-extension","interchain-kit-wallets",4414,288,721,"2025-04-09"
"@interchain-kit/station-extension","interchain-kit-wallets",4384,287,698,"2025-04-09"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",5988,1507,2313,"2025-04-09"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4458,287,712,"2025-04-09"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",4052,347,1359,"2025-04-09"
"@interchain-kit/trust-extension","interchain-kit-wallets",3109,254,654,"2025-04-09"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",3918,339,1343,"2025-04-09"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1830,140,386,"2025-04-09"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58360,668,2924,"2025-04-09"
"@cosmos-kit/ledger","cosmos-kit-wallets",70219,1299,6333,"2025-04-09"
