"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",605,8,33,"2025-03-12"
"@hyperweb/cli","hyperwebjs",123,2,13,"2025-03-12"
"hyperwebjs","hyperwebjs",1169,59,549,"2025-03-12"
"hyperweb-kit","hyperwebjs",122,0,13,"2025-03-12"
"@hyperweb/build","hyperwebjs",566,49,349,"2025-03-12"
"@hyperweb/ts-json-schema","hyperwebjs",255,6,149,"2025-03-12"
"interchainjs","interchain-js",13730,181,2294,"2025-03-12"
"injectivejs","interchain-js",7028,39,854,"2025-03-12"
"@interchainjs/utils","interchain-js",15046,162,3276,"2025-03-12"
"@interchainjs/types","interchain-js",15406,169,3329,"2025-03-12"
"@interchainjs/auth","interchain-js",13341,129,2593,"2025-03-12"
"@interchainjs/cosmos","interchain-js",14317,123,2575,"2025-03-12"
"@interchainjs/cosmos-msgs","interchain-js",381,1,3,"2025-03-12"
"@interchainjs/cosmos-query","interchain-js",376,1,3,"2025-03-12"
"@interchainjs/ethereum","interchain-js",6588,44,1063,"2025-03-12"
"@interchainjs/injective","interchain-js",7365,35,1117,"2025-03-12"
"@interchainjs/cosmos-types","interchain-js",16580,167,3209,"2025-03-12"
"@interchainjs/ethermint","interchain-js",787,27,35,"2025-03-12"
"injective-query","interchain-js",92,1,3,"2025-03-12"
"injective-react","interchain-js",2259,22,712,"2025-03-12"
"injective-vue","interchain-js",1959,18,656,"2025-03-12"
"interchain-react","interchain-js",970,4,36,"2025-03-12"
"interchain-kit","cosmos-kit",5983,265,1007,"2025-03-12"
"@interchain-kit/core","cosmos-kit",12021,212,2110,"2025-03-12"
"@interchain-kit/react","cosmos-kit",5828,191,1097,"2025-03-12"
"@interchain-kit/vue","cosmos-kit",1699,7,292,"2025-03-12"
"cosmos-kit","cosmos-kit",51586,1311,4938,"2025-03-12"
"@cosmos-kit/core","cosmos-kit",705544,8414,37176,"2025-03-12"
"@cosmos-kit/react","cosmos-kit",152861,3000,12082,"2025-03-12"
"@cosmos-kit/react-lite","cosmos-kit",186800,3123,13075,"2025-03-12"
"@cosmos-kit/walletconnect","cosmos-kit",526557,7818,34472,"2025-03-12"
"create-cosmos-app","create-cosmos-app",5791,89,152,"2025-03-12"
"create-interchain-app","create-cosmos-app",1190,23,56,"2025-03-12"
"@interchain-kit/okx-extension","interchain-kit-wallets",5494,162,973,"2025-03-12"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4561,125,744,"2025-03-12"
"@interchain-kit/leap-extension","interchain-kit-wallets",5620,198,1124,"2025-03-12"
"@interchain-kit/ledger","interchain-kit-wallets",5320,148,929,"2025-03-12"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5380,173,966,"2025-03-12"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5353,164,965,"2025-03-12"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5301,148,972,"2025-03-12"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5812,194,1114,"2025-03-12"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3749,114,825,"2025-03-12"
"@interchain-kit/station-extension","interchain-kit-wallets",3745,118,827,"2025-03-12"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3732,118,825,"2025-03-12"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3801,118,846,"2025-03-12"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2766,141,837,"2025-03-12"
"@interchain-kit/trust-extension","interchain-kit-wallets",2495,85,767,"2025-03-12"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2614,80,838,"2025-03-12"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1467,49,472,"2025-03-12"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58956,591,2272,"2025-03-12"
"@cosmos-kit/ledger","cosmos-kit-wallets",66842,1330,5524,"2025-03-12"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",41480,1542,5983,"2025-03-12"
"@cosmos-kit/fin","cosmos-kit-wallets",60256,1542,6645,"2025-03-12"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",63063,1213,5105,"2025-03-12"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",371827,5541,25537,"2025-03-12"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",332720,5417,24415,"2025-03-12"
