"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",346152,4327,20784,"2025-04-18"
"@cosmos-kit/leap","cosmos-kit-wallets",495287,6688,30686,"2025-04-18"
"@cosmos-kit/xdefi","cosmos-kit-wallets",377616,3402,17476,"2025-04-18"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25276,364,1994,"2025-04-18"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",6015,36,316,"2025-04-18"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",436673,5439,24879,"2025-04-18"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",63589,1024,4995,"2025-04-18"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",432282,5230,24106,"2025-04-18"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69813,728,3118,"2025-04-18"
"@cosmos-kit/station","cosmos-kit-wallets",381489,3412,16513,"2025-04-18"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",62875,1039,5325,"2025-04-18"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",485328,6008,27493,"2025-04-18"
"@cosmos-kit/initia","cosmos-kit-wallets",5563,34,282,"2025-04-18"
"@cosmos-kit/frontier","cosmos-kit-wallets",57962,703,3245,"2025-04-18"
"@cosmos-kit/trust","cosmos-kit-wallets",353817,4405,21240,"2025-04-18"
"@cosmos-kit/compass","cosmos-kit-wallets",68722,1074,5275,"2025-04-18"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",510809,6633,30249,"2025-04-18"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",533065,6817,31778,"2025-04-18"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12788,204,757,"2025-04-18"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73605,1072,5251,"2025-04-18"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",393047,3640,18761,"2025-04-18"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",343690,3137,15413,"2025-04-18"
"@cosmos-kit/omni","cosmos-kit-wallets",69805,1260,5665,"2025-04-18"
"@cosmos-kit/keplr","cosmos-kit-wallets",511586,6962,31990,"2025-04-18"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",71672,1267,5691,"2025-04-18"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",478141,5706,26737,"2025-04-18"
"@cosmwasm/ts-codegen","cosmwasm",1009891,11990,48830,"2025-04-18"
"@cosmwasm/ts-codegen-types","cosmwasm",47177,673,1965,"2025-04-18"
"@cosmwasm/ts-codegen-ast","cosmwasm",47901,671,2031,"2025-04-18"
"wasm-ast-types","cosmwasm",960354,11071,45932,"2025-04-18"
"cosmwasm-typescript-gen","cosmwasm",5537,41,265,"2025-04-18"
"@interchain-ui/react","interchain-ui",176730,4735,22352,"2025-04-18"
"@interchain-ui/vue","interchain-ui",7816,112,546,"2025-04-18"
"@cosmology/telescope","telescope",455156,5247,23792,"2025-04-18"
"@cosmology/lcd","telescope",529285,7343,33696,"2025-04-18"
"@cosmology/ast","telescope",529887,9956,39968,"2025-04-18"
"@cosmology/types","telescope",730773,12010,51952,"2025-04-18"
"@cosmology/utils","telescope",731197,12016,51952,"2025-04-18"
"@cosmology/proto-parser","telescope",730417,12017,51999,"2025-04-18"
"@osmonauts/telescope","telescope",214403,1250,6084,"2025-04-18"
"@osmonauts/lcd","telescope",1059856,23031,117049,"2025-04-18"
"@osmonauts/ast","telescope",212766,1132,5430,"2025-04-18"
"@osmonauts/utils","telescope",203750,1225,5552,"2025-04-18"
"@osmonauts/types","telescope",213356,1097,4883,"2025-04-18"
"@osmonauts/proto-parser","telescope",214189,1100,5049,"2025-04-18"
"@dydxprotocol/v4-client-js","dydx",282282,17719,95672,"2025-04-18"
"stargazejs","stargaze",6682,31,317,"2025-04-18"
"@stargaze-zone/chain","stargaze",801,16,100,"2025-04-18"
"@stargaze-zone/contracts","stargaze",919,17,110,"2025-04-18"
"stargaze-query","stargaze",1588,3,63,"2025-04-18"
"stridejs","stride",20766,73,384,"2025-04-18"
"quicksilverjs","quicksilver",4580,19,174,"2025-04-18"
"juno-network","juno",17594,144,423,"2025-04-18"
"@juno-network/assets","juno",1582,68,187,"2025-04-18"
"@osmonauts/math","osmosis",29276,235,1326,"2025-04-18"
"osmojs","osmosis",324730,3274,15453,"2025-04-18"
"osmo-query","osmosis",22815,367,1883,"2025-04-18"
"@chain-registry/client","chain-registry",673469,13540,54893,"2025-04-18"
"@chain-registry/types","chain-registry",2411361,37458,161422,"2025-04-18"
"@chain-registry/keplr","chain-registry",1059290,13035,60734,"2025-04-18"
"@chain-registry/cosmostation","chain-registry",855306,9629,45740,"2025-04-18"
"@chain-registry/osmosis","chain-registry",88780,1185,5647,"2025-04-18"
"@chain-registry/juno","chain-registry",43959,1023,4648,"2025-04-18"
"@chain-registry/assets","chain-registry",67833,1272,6387,"2025-04-18"
"@chain-registry/utils","chain-registry",843541,14763,59426,"2025-04-18"
"chain-registry","chain-registry",1033755,12580,60077,"2025-04-18"
"cosmjs-utils","cosmology",20715,192,1390,"2025-04-18"
"@cosmology/cli","cosmology",5951,37,776,"2025-04-18"
"@cosmology/core","cosmology",17519,91,1235,"2025-04-18"
"cosmology","cosmology",6295,134,855,"2025-04-18"
"interchain","cosmology",69928,499,3195,"2025-04-18"
"interchain-query","cosmology",12850,90,1044,"2025-04-18"
"create-cosmwasm-app","cosmology",1181,17,163,"2025-04-18"
"@cosmology-ui/react","cosmology",7928,106,390,"2025-04-18"
"starshipjs","starship",12128,621,1814,"2025-04-18"
"@starship-ci/cli","starship",9234,473,1656,"2025-04-18"
"@starship-ci/client","starship",9800,479,1624,"2025-04-18"
"@launchql/db-templates","launchql",2761,39,422,"2025-04-18"
"@launchql/db-transform","launchql",1190,15,161,"2025-04-18"
"@launchql/ext-achievements","launchql",1351,12,203,"2025-04-18"
"@launchql/ext-jobs-queue","launchql",1799,12,222,"2025-04-18"
"@launchql/ext-jwt-claims","launchql",1536,13,199,"2025-04-18"
"@launchql/ext-types","launchql",2069,29,471,"2025-04-18"
"@launchql/faker","launchql",1724,11,381,"2025-04-18"
"@launchql/inflection","launchql",1626,12,288,"2025-04-18"
"@launchql/totp","launchql",1717,13,404,"2025-04-18"
"@pgql/parse","launchql",32855,17,49,"2025-04-18"
"@pgsql/deparser","launchql",,,,"2025-04-18"
"@pgsql/enums","launchql",950,15,49,"2025-04-18"
"@pgsql/parser","launchql",16193,10,38,"2025-04-18"
"@pgsql/types","launchql",1079096,35426,170891,"2025-04-18"
"@pgsql/utils","launchql",210269,6590,36884,"2025-04-18"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",53547,2165,10467,"2025-04-18"
"graphile-column-privileges-mutations","launchql",2972,17,157,"2025-04-18"
"libpg-query","launchql",2847807,70653,297832,"2025-04-18"
"pg-proto-parser","launchql",4913,34,194,"2025-04-18"
"pg-query-native-latest","launchql",355,4,40,"2025-04-18"
"pg-utils","launchql",648,62,114,"2025-04-18"
"pgsql-deparser","launchql",2276131,66060,282148,"2025-04-18"
"pgsql-enums","launchql",2291669,66029,281972,"2025-04-18"
"pgsql-parser","launchql",2075619,59617,246330,"2025-04-18"
"@protobufs/cosmos","protobufs",326479,1030,5629,"2025-04-18"
"@protobufs/google","protobufs",340936,1492,7271,"2025-04-18"
"@protobufs/gogoproto","protobufs",340620,1484,7229,"2025-04-18"
"@protobufs/cosmwasm","protobufs",139255,259,1915,"2025-04-18"
"@protobufs/tendermint","protobufs",323181,1023,5597,"2025-04-18"
"@protobufs/ibc","protobufs",143685,313,2561,"2025-04-18"
"@protobufs/cosmos_proto","protobufs",325337,1021,5596,"2025-04-18"
"@protobufs/osmosis","protobufs",10274,98,911,"2025-04-18"
"@protobufs/secret","protobufs",370,18,52,"2025-04-18"
"@protobufs/juno","protobufs",1404,15,74,"2025-04-18"
"@protobufs/akash","protobufs",458,9,42,"2025-04-18"
"@protobufs/regen","protobufs",444,5,40,"2025-04-18"
"@protobufs/pylons","protobufs",280,9,36,"2025-04-18"
"@protobufs/stargaze","protobufs",511,13,44,"2025-04-18"
"@protobufs/bcna","protobufs",377,6,30,"2025-04-18"
"@protobufs/comdex","protobufs",334,1,26,"2025-04-18"
"@protobufs/evmos","protobufs",247,6,25,"2025-04-18"
"@protobufs/axelar","protobufs",210,5,24,"2025-04-18"
"@protobufs/amino","protobufs",146216,272,1891,"2025-04-18"
"@cosmology/protobufjs","protobufs",852673,12147,52326,"2025-04-18"
"@pyramation/protobufjs","protobufs",206040,981,4651,"2025-04-18"
"ast-stringify","utils",864131,11446,46177,"2025-04-18"
"nested-obj","utils",256964,7278,38808,"2025-04-18"
"strfy-json","utils",,,,"2025-04-18"
"schema-typescript","utils",12960,137,707,"2025-04-18"
"etag-hash","utils",48643,385,2431,"2025-04-18"
"uuid-hash","utils",14698,155,1169,"2025-04-18"
"inquirerer","utils",881886,11891,47525,"2025-04-18"
"publish-scripts","utils",15157,112,908,"2025-04-18"
"skitch-template","utils",1346,27,111,"2025-04-18"
