"name","category","total","weekly","monthly","timestamp"
"quicksilverjs","quicksilver",4461,34,53,"2025-03-17"
"juno-network","juno",17951,188,687,"2025-03-17"
"@juno-network/assets","juno",1824,1,4,"2025-03-17"
"@osmonauts/math","osmosis",29527,367,1714,"2025-03-17"
"osmojs","osmosis",322456,3867,15661,"2025-03-17"
"osmo-query","osmosis",20942,353,1214,"2025-03-17"
"@chain-registry/client","chain-registry",615485,11893,52106,"2025-03-17"
"@chain-registry/types","chain-registry",2291486,37834,169679,"2025-03-17"
"@chain-registry/keplr","chain-registry",1006867,16946,68286,"2025-03-17"
"@chain-registry/cosmostation","chain-registry",815055,12348,53108,"2025-03-17"
"@chain-registry/osmosis","chain-registry",86739,2020,5624,"2025-03-17"
"@chain-registry/juno","chain-registry",40435,1543,4207,"2025-03-17"
"@chain-registry/assets","chain-registry",62688,2321,6828,"2025-03-17"
"@chain-registry/utils","chain-registry",790063,13223,66067,"2025-03-17"
"chain-registry","chain-registry",993099,14414,67717,"2025-03-17"
"cosmjs-utils","cosmology",20509,259,950,"2025-03-17"
"@cosmology/cli","cosmology",7613,137,275,"2025-03-17"
"@cosmology/core","cosmology",18503,173,595,"2025-03-17"
"cosmology","cosmology",6827,2,353,"2025-03-17"
"interchain","cosmology",67149,917,9547,"2025-03-17"
"interchain-query","cosmology",12330,142,653,"2025-03-17"
"create-cosmwasm-app","cosmology",1258,1,7,"2025-03-17"
"@cosmology-ui/react","cosmology",10023,62,113,"2025-03-17"
"starshipjs","starship",10248,228,1245,"2025-03-17"
"@starship-ci/cli","starship",7527,201,1142,"2025-03-17"
"@starship-ci/client","starship",8143,203,1171,"2025-03-17"
"@launchql/db-templates","launchql",3374,5,27,"2025-03-17"
"@launchql/db-transform","launchql",1460,2,11,"2025-03-17"
"@launchql/ext-achievements","launchql",1728,1,2,"2025-03-17"
"@launchql/ext-jobs-queue","launchql",2158,1,3,"2025-03-17"
"@launchql/ext-jwt-claims","launchql",1905,2,14,"2025-03-17"
"@launchql/ext-types","launchql",2291,1,8,"2025-03-17"
"@launchql/faker","launchql",1930,6,22,"2025-03-17"
"@launchql/inflection","launchql",2082,1,4,"2025-03-17"
"@launchql/totp","launchql",1937,1,4,"2025-03-17"
"@pgql/parse","launchql",38625,3,145,"2025-03-17"
"@pgsql/deparser","launchql",,,,"2025-03-17"
"@pgsql/enums","launchql",901,0,4,"2025-03-17"
"@pgsql/parser","launchql",16148,11,4218,"2025-03-17"
"@pgsql/types","launchql",894847,30952,134599,"2025-03-17"
"@pgsql/utils","launchql",168507,7731,39125,"2025-03-17"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",43898,1737,7674,"2025-03-17"
"graphile-column-privileges-mutations","launchql",2980,98,236,"2025-03-17"
"libpg-query","launchql",2714961,57738,199184,"2025-03-17"
"pg-proto-parser","launchql",4711,41,101,"2025-03-17"
"pg-query-native-latest","launchql",338,0,14,"2025-03-17"
"pg-utils","launchql",600,0,6,"2025-03-17"
"pgsql-deparser","launchql",2151341,51919,182186,"2025-03-17"
"pgsql-enums","launchql",2173028,51930,182151,"2025-03-17"
"pgsql-parser","launchql",1991722,44215,143378,"2025-03-17"
"@protobufs/cosmos","protobufs",348102,2210,5509,"2025-03-17"
"@protobufs/google","protobufs",361516,2584,6680,"2025-03-17"
"@protobufs/gogoproto","protobufs",361245,2569,6608,"2025-03-17"
"@protobufs/cosmwasm","protobufs",140939,334,1293,"2025-03-17"
"@protobufs/tendermint","protobufs",344850,2196,5471,"2025-03-17"
"@protobufs/ibc","protobufs",144642,499,1657,"2025-03-17"
"@protobufs/cosmos_proto","protobufs",347745,2197,5476,"2025-03-17"
"@protobufs/osmosis","protobufs",10030,166,437,"2025-03-17"
"@protobufs/secret","protobufs",451,0,2,"2025-03-17"
"@protobufs/juno","protobufs",1515,69,102,"2025-03-17"
"@protobufs/akash","protobufs",550,0,5,"2025-03-17"
"@protobufs/regen","protobufs",521,0,5,"2025-03-17"
"@protobufs/pylons","protobufs",355,0,2,"2025-03-17"
"@protobufs/stargaze","protobufs",576,8,16,"2025-03-17"
"@protobufs/bcna","protobufs",452,0,4,"2025-03-17"
"@protobufs/comdex","protobufs",388,0,4,"2025-03-17"
"@protobufs/evmos","protobufs",291,0,3,"2025-03-17"
"@protobufs/axelar","protobufs",255,0,3,"2025-03-17"
"@protobufs/amino","protobufs",147928,476,1737,"2025-03-17"
"@cosmology/protobufjs","protobufs",803912,12065,58949,"2025-03-17"
"@pyramation/protobufjs","protobufs",229524,1925,4716,"2025-03-17"
"ast-stringify","utils",848414,10737,46417,"2025-03-17"
"nested-obj","utils",213048,8137,40748,"2025-03-17"
"strfy-json","utils",,,,"2025-03-17"
"schema-typescript","utils",12228,150,718,"2025-03-17"
"etag-hash","utils",48794,372,1634,"2025-03-17"
"uuid-hash","utils",14344,172,1186,"2025-03-17"
"inquirerer","utils",865479,11045,47651,"2025-03-17"
"publish-scripts","utils",15330,180,488,"2025-03-17"
"skitch-template","utils",1302,2,14,"2025-03-17"
