"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",605,8,30,"2025-03-15"
"@hyperweb/cli","hyperwebjs",123,1,13,"2025-03-15"
"hyperwebjs","hyperwebjs",1188,44,477,"2025-03-15"
"hyperweb-kit","hyperwebjs",122,0,12,"2025-03-15"
"@hyperweb/build","hyperwebjs",574,30,274,"2025-03-15"
"@hyperweb/ts-json-schema","hyperwebjs",258,7,90,"2025-03-15"
"interchainjs","interchain-js",13878,213,1640,"2025-03-15"
"injectivejs","interchain-js",6985,41,794,"2025-03-15"
"@interchainjs/utils","interchain-js",15222,293,2613,"2025-03-15"
"@interchainjs/types","interchain-js",15586,301,2667,"2025-03-15"
"@interchainjs/auth","interchain-js",13518,256,1944,"2025-03-15"
"@interchainjs/cosmos","interchain-js",14491,244,1901,"2025-03-15"
"@interchainjs/cosmos-msgs","interchain-js",381,1,3,"2025-03-15"
"@interchainjs/cosmos-query","interchain-js",376,1,3,"2025-03-15"
"@interchainjs/ethereum","interchain-js",6643,83,837,"2025-03-15"
"@interchainjs/injective","interchain-js",7426,78,895,"2025-03-15"
"@interchainjs/cosmos-types","interchain-js",16805,345,2378,"2025-03-15"
"@interchainjs/ethermint","interchain-js",788,28,35,"2025-03-15"
"injective-query","interchain-js",92,1,2,"2025-03-15"
"injective-react","interchain-js",2277,33,669,"2025-03-15"
"injective-vue","interchain-js",1974,25,608,"2025-03-15"
"interchain-react","interchain-js",971,3,33,"2025-03-15"
"interchain-kit","cosmos-kit",6015,195,843,"2025-03-15"
"@interchain-kit/core","cosmos-kit",12110,261,1261,"2025-03-15"
"@interchain-kit/react","cosmos-kit",5900,229,824,"2025-03-15"
"@interchain-kit/vue","cosmos-kit",1717,23,145,"2025-03-15"
"cosmos-kit","cosmos-kit",52024,1212,5035,"2025-03-15"
"@cosmos-kit/core","cosmos-kit",703474,6807,35972,"2025-03-15"
"@cosmos-kit/react","cosmos-kit",153240,2889,12563,"2025-03-15"
"@cosmos-kit/react-lite","cosmos-kit",187148,3114,13234,"2025-03-15"
"@cosmos-kit/walletconnect","cosmos-kit",526136,6464,33574,"2025-03-15"
"create-cosmos-app","create-cosmos-app",5788,84,150,"2025-03-15"
"create-interchain-app","create-cosmos-app",1190,19,54,"2025-03-15"
"@interchain-kit/okx-extension","interchain-kit-wallets",5525,184,674,"2025-03-15"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4587,144,455,"2025-03-15"
"@interchain-kit/leap-extension","interchain-kit-wallets",5676,217,791,"2025-03-15"
"@interchain-kit/ledger","interchain-kit-wallets",5354,171,626,"2025-03-15"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5414,196,651,"2025-03-15"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5389,194,640,"2025-03-15"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5340,182,663,"2025-03-15"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5871,215,806,"2025-03-15"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3782,139,532,"2025-03-15"
"@interchain-kit/station-extension","interchain-kit-wallets",3778,143,528,"2025-03-15"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3766,144,523,"2025-03-15"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3836,146,543,"2025-03-15"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2799,169,510,"2025-03-15"
"@interchain-kit/trust-extension","interchain-kit-wallets",2529,112,459,"2025-03-15"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2647,109,553,"2025-03-15"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1486,64,244,"2025-03-15"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58988,474,2359,"2025-03-15"
"@cosmos-kit/ledger","cosmos-kit-wallets",67329,1292,5645,"2025-03-15"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",42063,1375,6180,"2025-03-15"
"@cosmos-kit/fin","cosmos-kit-wallets",60881,1502,6945,"2025-03-15"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",63435,1154,5207,"2025-03-15"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",372517,4449,24898,"2025-03-15"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",333984,4254,23347,"2025-03-15"
"@cosmos-kit/shell","cosmos-kit-wallets",59934,1126,4941,"2025-03-15"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5708,74,210,"2025-03-15"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",440186,4905,26150,"2025-03-15"
"@cosmos-kit/vectis","cosmos-kit-wallets",71767,511,2649,"2025-03-15"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",65561,1505,6972,"2025-03-15"
"@cosmos-kit/ninji","cosmos-kit-wallets",11097,102,445,"2025-03-15"
"@cosmos-kit/station-extension","cosmos-kit-wallets",366007,3626,20552,"2025-03-15"
"@cosmos-kit/coin98","cosmos-kit-wallets",63803,1160,5224,"2025-03-15"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",492315,5914,30576,"2025-03-15"
"@cosmos-kit/exodus","cosmos-kit-wallets",57784,1051,4582,"2025-03-15"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",324622,4213,23281,"2025-03-15"
"@cosmos-kit/leap","cosmos-kit-wallets",471860,5870,30233,"2025-03-15"
"@cosmos-kit/xdefi","cosmos-kit-wallets",363337,3559,20731,"2025-03-15"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25266,561,2687,"2025-03-15"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5605,24,145,"2025-03-15"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",419410,4723,25225,"2025-03-15"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",60446,1128,4970,"2025-03-15"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",415183,4455,24770,"2025-03-15"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70801,502,2579,"2025-03-15"
"@cosmos-kit/station","cosmos-kit-wallets",365555,3693,20466,"2025-03-15"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",59141,1134,5017,"2025-03-15"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",463239,5639,29313,"2025-03-15"
"@cosmos-kit/initia","cosmos-kit-wallets",5214,11,45,"2025-03-15"
"@cosmos-kit/frontier","cosmos-kit-wallets",57954,473,2352,"2025-03-15"
"@cosmos-kit/trust","cosmos-kit-wallets",332999,4232,23249,"2025-03-15"
"@cosmos-kit/compass","cosmos-kit-wallets",65989,1199,5326,"2025-03-15"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",488099,6148,31697,"2025-03-15"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",509741,6279,32250,"2025-03-15"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",11942,95,461,"2025-03-15"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",71405,1192,5539,"2025-03-15"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",379510,3642,21212,"2025-03-15"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",329874,3490,20555,"2025-03-15"
"@cosmos-kit/omni","cosmos-kit-wallets",67390,1195,5559,"2025-03-15"
"@cosmos-kit/keplr","cosmos-kit-wallets",488174,6273,31806,"2025-03-15"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",69305,1202,5545,"2025-03-15"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",450556,5665,28848,"2025-03-15"
"@cosmwasm/ts-codegen","cosmwasm",994018,9474,48467,"2025-03-15"
"@cosmwasm/ts-codegen-types","cosmwasm",44797,298,1559,"2025-03-15"
"@cosmwasm/ts-codegen-ast","cosmwasm",45433,309,1610,"2025-03-15"
"wasm-ast-types","cosmwasm",946576,9002,46500,"2025-03-15"
"cosmwasm-typescript-gen","cosmwasm",5776,56,328,"2025-03-15"
"@interchain-ui/react","interchain-ui",155739,2933,12406,"2025-03-15"
"@interchain-ui/vue","interchain-ui",7425,1,28,"2025-03-15"
"@cosmology/telescope","telescope",431476,5591,28970,"2025-03-15"
"@cosmology/lcd","telescope",494305,7275,44345,"2025-03-15"
"@cosmology/ast","telescope",488656,7594,40906,"2025-03-15"
"@cosmology/types","telescope",674899,10543,58469,"2025-03-15"
"@cosmology/utils","telescope",675277,10525,58450,"2025-03-15"
"@cosmology/proto-parser","telescope",674457,10540,58543,"2025-03-15"
