"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",626,19,40,"2025-03-24"
"@hyperweb/cli","hyperwebjs",125,1,14,"2025-03-24"
"hyperwebjs","hyperwebjs",1416,145,497,"2025-03-24"
"hyperweb-kit","hyperwebjs",124,1,13,"2025-03-24"
"@hyperweb/build","hyperwebjs",636,47,155,"2025-03-24"
"@hyperweb/ts-json-schema","hyperwebjs",262,3,24,"2025-03-24"
"interchainjs","interchain-js",17650,3445,4344,"2025-03-24"
"injectivejs","interchain-js",7127,155,476,"2025-03-24"
"@interchainjs/utils","interchain-js",20272,4684,5847,"2025-03-24"
"@interchainjs/types","interchain-js",20618,4667,5850,"2025-03-24"
"@interchainjs/auth","interchain-js",17172,3336,4275,"2025-03-24"
"@interchainjs/cosmos","interchain-js",18434,3515,4525,"2025-03-24"
"@interchainjs/cosmos-msgs","interchain-js",384,3,5,"2025-03-24"
"@interchainjs/cosmos-query","interchain-js",379,3,5,"2025-03-24"
"@interchainjs/ethereum","interchain-js",7223,407,854,"2025-03-24"
"@interchainjs/injective","interchain-js",8071,434,917,"2025-03-24"
"@interchainjs/cosmos-types","interchain-js",20639,3510,4606,"2025-03-24"
"@interchainjs/ethermint","interchain-js",796,8,41,"2025-03-24"
"injective-query","interchain-js",92,0,1,"2025-03-24"
"injective-react","interchain-js",2492,119,371,"2025-03-24"
"injective-vue","interchain-js",2162,99,320,"2025-03-24"
"interchain-react","interchain-js",993,18,39,"2025-03-24"
"interchain-kit","cosmos-kit",6527,430,965,"2025-03-24"
"@interchain-kit/core","cosmos-kit",15359,3160,3725,"2025-03-24"
"@interchain-kit/react","cosmos-kit",6414,452,938,"2025-03-24"
"@interchain-kit/vue","cosmos-kit",1819,100,140,"2025-03-24"
"cosmos-kit","cosmos-kit",53133,1265,4899,"2025-03-24"
"@cosmos-kit/core","cosmos-kit",705628,9927,38128,"2025-03-24"
"@cosmos-kit/react","cosmos-kit",156396,5179,15051,"2025-03-24"
"@cosmos-kit/react-lite","cosmos-kit",189789,4747,15158,"2025-03-24"
"@cosmos-kit/walletconnect","cosmos-kit",530660,8436,34860,"2025-03-24"
"create-cosmos-app","create-cosmos-app",5955,242,377,"2025-03-24"
"create-interchain-app","create-cosmos-app",1219,27,72,"2025-03-24"
"@interchain-kit/okx-extension","interchain-kit-wallets",7931,2404,2746,"2025-03-24"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4705,115,341,"2025-03-24"
"@interchain-kit/leap-extension","interchain-kit-wallets",8106,2400,2848,"2025-03-24"
"@interchain-kit/ledger","interchain-kit-wallets",5567,209,534,"2025-03-24"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5656,240,584,"2025-03-24"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5655,253,594,"2025-03-24"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5528,177,518,"2025-03-24"
"@interchain-kit/keplr-extension","interchain-kit-wallets",8433,2530,2982,"2025-03-24"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3991,209,458,"2025-03-24"
"@interchain-kit/station-extension","interchain-kit-wallets",3963,185,445,"2025-03-24"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3964,198,456,"2025-03-24"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4039,202,473,"2025-03-24"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",3191,390,663,"2025-03-24"
"@interchain-kit/trust-extension","interchain-kit-wallets",2698,169,374,"2025-03-24"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",3072,422,690,"2025-03-24"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1581,93,193,"2025-03-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",59096,773,2717,"2025-03-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",68600,1557,5874,"2025-03-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",44070,1952,6760,"2025-03-24"
