"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",620,15,38,"2025-03-22"
"@hyperweb/cli","hyperwebjs",125,2,14,"2025-03-22"
"hyperwebjs","hyperwebjs",1376,114,492,"2025-03-22"
"hyperweb-kit","hyperwebjs",123,1,12,"2025-03-22"
"@hyperweb/build","hyperwebjs",611,28,157,"2025-03-22"
"@hyperweb/ts-json-schema","hyperwebjs",262,4,24,"2025-03-22"
"interchainjs","interchain-js",17497,3384,4476,"2025-03-22"
"injectivejs","interchain-js",7122,148,556,"2025-03-22"
"@interchainjs/utils","interchain-js",20095,4576,6023,"2025-03-22"
"@interchainjs/types","interchain-js",20439,4557,6036,"2025-03-22"
"@interchainjs/auth","interchain-js",16979,3210,4430,"2025-03-22"
"@interchainjs/cosmos","interchain-js",18238,3498,4653,"2025-03-22"
"@interchainjs/cosmos-msgs","interchain-js",384,3,5,"2025-03-22"
"@interchainjs/cosmos-query","interchain-js",379,3,5,"2025-03-22"
"@interchainjs/ethereum","interchain-js",7180,441,953,"2025-03-22"
"@interchainjs/injective","interchain-js",8028,481,1015,"2025-03-22"
"@interchainjs/cosmos-types","interchain-js",20377,3316,4716,"2025-03-22"
"@interchainjs/ethermint","interchain-js",796,8,41,"2025-03-22"
"injective-query","interchain-js",92,0,1,"2025-03-22"
"injective-react","interchain-js",2477,107,446,"2025-03-22"
"injective-vue","interchain-js",2151,90,387,"2025-03-22"
"interchain-react","interchain-js",992,17,44,"2025-03-22"
"interchain-kit","cosmos-kit",6487,417,1008,"2025-03-22"
"@interchain-kit/core","cosmos-kit",15196,3029,3827,"2025-03-22"
"@interchain-kit/react","cosmos-kit",6367,437,1079,"2025-03-22"
"@interchain-kit/vue","cosmos-kit",1818,99,150,"2025-03-22"
"cosmos-kit","cosmos-kit",52887,1082,4880,"2025-03-22"
"@cosmos-kit/core","cosmos-kit",705974,9937,39506,"2025-03-22"
"@cosmos-kit/react","cosmos-kit",156173,4801,15301,"2025-03-22"
"@cosmos-kit/react-lite","cosmos-kit",189797,4539,15726,"2025-03-22"
"@cosmos-kit/walletconnect","cosmos-kit",530438,8544,36154,"2025-03-22"
"create-cosmos-app","create-cosmos-app",5880,172,303,"2025-03-22"
"create-interchain-app","create-cosmos-app",1207,17,63,"2025-03-22"
"@interchain-kit/okx-extension","interchain-kit-wallets",7888,2361,2894,"2025-03-22"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4701,111,346,"2025-03-22"
"@interchain-kit/leap-extension","interchain-kit-wallets",8057,2359,2897,"2025-03-22"
"@interchain-kit/ledger","interchain-kit-wallets",5562,205,675,"2025-03-22"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5652,236,735,"2025-03-22"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5648,246,742,"2025-03-22"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5528,177,670,"2025-03-22"
"@interchain-kit/keplr-extension","interchain-kit-wallets",8383,2490,3049,"2025-03-22"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3986,204,585,"2025-03-22"
"@interchain-kit/station-extension","interchain-kit-wallets",3963,185,560,"2025-03-22"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3961,195,567,"2025-03-22"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4037,200,604,"2025-03-22"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",3080,279,639,"2025-03-22"
