"name","category","total","weekly","monthly","timestamp"
"@protobufs/juno","protobufs",1394,2,60,"2025-04-13"
"@protobufs/akash","protobufs",455,6,35,"2025-04-13"
"@protobufs/regen","protobufs",446,5,38,"2025-04-13"
"@protobufs/pylons","protobufs",277,5,30,"2025-04-13"
"@protobufs/stargaze","protobufs",511,11,38,"2025-04-13"
"@protobufs/bcna","protobufs",376,3,25,"2025-04-13"
"@protobufs/comdex","protobufs",338,5,26,"2025-04-13"
"@protobufs/evmos","protobufs",245,2,21,"2025-04-13"
"@protobufs/axelar","protobufs",208,3,20,"2025-04-13"
"@protobufs/amino","protobufs",146425,329,2022,"2025-04-13"
"@cosmology/protobufjs","protobufs",845001,11602,52319,"2025-04-13"
"@pyramation/protobufjs","protobufs",208841,811,5253,"2025-04-13"
"ast-stringify","utils",860026,10093,45447,"2025-04-13"
"nested-obj","utils",250403,7900,39752,"2025-04-13"
"strfy-json","utils",,,,"2025-04-13"
"schema-typescript","utils",12869,189,681,"2025-04-13"
"etag-hash","utils",48708,400,2268,"2025-04-13"
"uuid-hash","utils",14699,454,1151,"2025-04-13"
"inquirerer","utils",877536,10652,46599,"2025-04-13"
"publish-scripts","utils",15221,189,960,"2025-04-13"
"skitch-template","utils",1329,15,90,"2025-04-13"
