"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",614,9,34,"2025-03-21"
"@hyperweb/cli","hyperwebjs",125,2,14,"2025-03-21"
"hyperwebjs","hyperwebjs",1366,121,502,"2025-03-21"
"hyperweb-kit","hyperwebjs",123,1,13,"2025-03-21"
"@hyperweb/build","hyperwebjs",605,27,167,"2025-03-21"
"@hyperweb/ts-json-schema","hyperwebjs",262,4,25,"2025-03-21"
"interchainjs","interchain-js",16890,2861,3987,"2025-03-21"
"injectivejs","interchain-js",7051,70,472,"2025-03-21"
"@interchainjs/utils","interchain-js",19424,3972,5457,"2025-03-21"
"@interchainjs/types","interchain-js",19773,3959,5472,"2025-03-21"
"@interchainjs/auth","interchain-js",16375,2672,3928,"2025-03-21"
"@interchainjs/cosmos","interchain-js",17629,2954,4149,"2025-03-21"
"@interchainjs/cosmos-msgs","interchain-js",384,3,5,"2025-03-21"
"@interchainjs/cosmos-query","interchain-js",379,3,5,"2025-03-21"
"@interchainjs/ethereum","interchain-js",7106,389,910,"2025-03-21"
"@interchainjs/injective","interchain-js",7954,438,974,"2025-03-21"
"@interchainjs/cosmos-types","interchain-js",19755,2806,4229,"2025-03-21"
"@interchainjs/ethermint","interchain-js",796,8,42,"2025-03-21"
"injective-query","interchain-js",92,0,2,"2025-03-21"
"injective-react","interchain-js",2426,70,400,"2025-03-21"
"injective-vue","interchain-js",2106,59,348,"2025-03-21"
"interchain-react","interchain-js",992,18,48,"2025-03-21"
"interchain-kit","cosmos-kit",6396,352,1038,"2025-03-21"
"@interchain-kit/core","cosmos-kit",14652,2516,3501,"2025-03-21"
"@interchain-kit/react","cosmos-kit",6335,428,1111,"2025-03-21"
"@interchain-kit/vue","cosmos-kit",1815,97,153,"2025-03-21"
"cosmos-kit","cosmos-kit",52700,1246,4811,"2025-03-21"
"@cosmos-kit/core","cosmos-kit",705799,10108,39389,"2025-03-21"
"@cosmos-kit/react","cosmos-kit",155806,5084,15034,"2025-03-21"
"@cosmos-kit/react-lite","cosmos-kit",189627,4860,15591,"2025-03-21"
"@cosmos-kit/walletconnect","cosmos-kit",530065,8874,36256,"2025-03-21"
"create-cosmos-app","create-cosmos-app",5807,96,235,"2025-03-21"
"create-interchain-app","create-cosmos-app",1207,18,65,"2025-03-21"
"@interchain-kit/okx-extension","interchain-kit-wallets",7389,1862,2442,"2025-03-21"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4695,109,403,"2025-03-21"
"@interchain-kit/leap-extension","interchain-kit-wallets",7552,1864,2517,"2025-03-21"
"@interchain-kit/ledger","interchain-kit-wallets",5554,198,720,"2025-03-21"
"@interchain-kit/coin98-extension","interchain-kit-wallets",5639,223,774,"2025-03-21"
"@interchain-kit/leap-mobile","interchain-kit-wallets",5634,235,776,"2025-03-21"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",5515,168,725,"2025-03-21"
"@interchain-kit/keplr-extension","interchain-kit-wallets",7886,2004,2676,"2025-03-21"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3970,189,614,"2025-03-21"
"@interchain-kit/station-extension","interchain-kit-wallets",3952,175,605,"2025-03-21"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3949,184,603,"2025-03-21"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4023,187,632,"2025-03-21"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2992,192,598,"2025-03-21"
"@interchain-kit/trust-extension","interchain-kit-wallets",2686,158,520,"2025-03-21"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2872,223,668,"2025-03-21"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1576,88,225,"2025-03-21"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58898,705,2557,"2025-03-21"
"@cosmos-kit/ledger","cosmos-kit-wallets",68227,1617,5854,"2025-03-21"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",43530,1656,6872,"2025-03-21"
"@cosmos-kit/fin","cosmos-kit-wallets",62282,2003,7504,"2025-03-21"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",64160,1484,5444,"2025-03-21"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",376766,5827,25658,"2025-03-21"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",338712,5603,24268,"2025-03-21"
"@cosmos-kit/shell","cosmos-kit-wallets",60612,1307,5054,"2025-03-21"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5779,57,269,"2025-03-21"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",443806,6785,27798,"2025-03-21"
"@cosmos-kit/vectis","cosmos-kit-wallets",71428,795,2875,"2025-03-21"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",66848,2003,7522,"2025-03-21"
