"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/vectis","cosmos-kit-wallets",71349,681,3177,"2025-04-02"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68193,1310,7142,"2025-04-02"
"@cosmos-kit/ninji","cosmos-kit-wallets",11446,97,534,"2025-04-02"
"@cosmos-kit/station-extension","cosmos-kit-wallets",375639,4080,18939,"2025-04-02"
"@cosmos-kit/coin98","cosmos-kit-wallets",65941,1254,5883,"2025-04-02"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",504427,7526,32612,"2025-04-02"
"@cosmos-kit/exodus","cosmos-kit-wallets",60414,1245,5736,"2025-04-02"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",337067,5193,22545,"2025-04-02"
"@cosmos-kit/leap","cosmos-kit-wallets",484539,7446,32650,"2025-04-02"
"@cosmos-kit/xdefi","cosmos-kit-wallets",371807,4725,19766,"2025-04-02"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25628,491,2735,"2025-04-02"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5932,133,384,"2025-04-02"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",428734,6251,26200,"2025-04-02"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",62631,1225,5586,"2025-04-02"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",424373,6096,25383,"2025-04-02"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70514,683,3155,"2025-04-02"
"@cosmos-kit/station","cosmos-kit-wallets",375112,4066,18878,"2025-04-02"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",61656,1241,5839,"2025-04-02"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",475247,6875,30237,"2025-04-02"
"@cosmos-kit/initia","cosmos-kit-wallets",5484,123,289,"2025-04-02"
"@cosmos-kit/frontier","cosmos-kit-wallets",58400,662,3069,"2025-04-02"
"@cosmos-kit/trust","cosmos-kit-wallets",345321,5249,23109,"2025-04-02"
"@cosmos-kit/compass","cosmos-kit-wallets",68143,1266,5895,"2025-04-02"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",500586,7426,33172,"2025-04-02"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",522403,7766,34259,"2025-04-02"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12343,145,583,"2025-04-02"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73161,1271,5895,"2025-04-02"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",387736,5184,20943,"2025-04-02"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",337612,3690,18363,"2025-04-02"
"@cosmos-kit/omni","cosmos-kit-wallets",69247,1297,6288,"2025-04-02"
"@cosmos-kit/keplr","cosmos-kit-wallets",500927,7733,34332,"2025-04-02"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",71133,1290,6271,"2025-04-02"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",467000,6838,29625,"2025-04-02"
"@cosmwasm/ts-codegen","cosmwasm",1004937,10375,49592,"2025-04-02"
"@cosmwasm/ts-codegen-types","cosmwasm",45946,251,1757,"2025-04-02"
"@cosmwasm/ts-codegen-ast","cosmwasm",46654,242,1830,"2025-04-02"
"wasm-ast-types","cosmwasm",956470,10271,47123,"2025-04-02"
"cosmwasm-typescript-gen","cosmwasm",5696,142,285,"2025-04-02"
"@interchain-ui/react","interchain-ui",165421,4674,17707,"2025-04-02"
"@interchain-ui/vue","interchain-ui",7694,97,326,"2025-04-02"
"@cosmology/telescope","telescope",445428,5438,27632,"2025-04-02"
"@cosmology/lcd","telescope",513053,7550,36007,"2025-04-02"
"@cosmology/ast","telescope",510937,8942,40367,"2025-04-02"
"@cosmology/types","telescope",705708,12084,54765,"2025-04-02"
"@cosmology/utils","telescope",706140,12094,54800,"2025-04-02"
"@cosmology/proto-parser","telescope",705306,12094,54848,"2025-04-02"
"@osmonauts/telescope","telescope",229803,1447,6795,"2025-04-02"
"@osmonauts/lcd","telescope",1027595,24511,113080,"2025-04-02"
"@osmonauts/ast","telescope",227493,1211,6309,"2025-04-02"
"@osmonauts/utils","telescope",216350,1059,6034,"2025-04-02"
"@osmonauts/types","telescope",228016,967,5784,"2025-04-02"
"@osmonauts/proto-parser","telescope",229100,1046,5939,"2025-04-02"
"@dydxprotocol/v4-client-js","dydx",229704,20070,88205,"2025-04-02"
"stargazejs","stargaze",6805,135,230,"2025-04-02"
"@stargaze-zone/chain","stargaze",951,57,76,"2025-04-02"
"@stargaze-zone/contracts","stargaze",1101,66,110,"2025-04-02"
"stargaze-query","stargaze",1595,34,78,"2025-04-02"
"stridejs","stride",20936,57,475,"2025-04-02"
"quicksilverjs","quicksilver",4568,77,191,"2025-04-02"
"juno-network","juno",17792,112,517,"2025-04-02"
"@juno-network/assets","juno",1747,59,92,"2025-04-02"
"@osmonauts/math","osmosis",29603,468,1904,"2025-04-02"
"osmojs","osmosis",323404,3700,17114,"2025-04-02"
"osmo-query","osmosis",21823,540,1604,"2025-04-02"
"@chain-registry/client","chain-registry",643918,12258,53661,"2025-04-02"
"@chain-registry/types","chain-registry",2347935,37333,167201,"2025-04-02"
"@chain-registry/keplr","chain-registry",1034056,14745,68013,"2025-04-02"
"@chain-registry/cosmostation","chain-registry",836174,11728,50815,"2025-04-02"
"@chain-registry/osmosis","chain-registry",88329,1783,7033,"2025-04-02"
"@chain-registry/juno","chain-registry",42623,1602,5382,"2025-04-02"
"@chain-registry/assets","chain-registry",66007,1858,8215,"2025-04-02"
"@chain-registry/utils","chain-registry",815395,13138,59179,"2025-04-02"
"chain-registry","chain-registry",1012496,13305,62990,"2025-04-02"
"cosmjs-utils","cosmology",20894,351,1441,"2025-04-02"
"@cosmology/cli","cosmology",7303,643,1049,"2025-04-02"
"@cosmology/core","cosmology",18545,533,1366,"2025-04-02"
"cosmology","cosmology",6808,506,1016,"2025-04-02"
"interchain","cosmology",68588,785,4056,"2025-04-02"
"interchain-query","cosmology",12633,430,1221,"2025-04-02"
"create-cosmwasm-app","cosmology",1258,104,140,"2025-04-02"
"@cosmology-ui/react","cosmology",8699,169,319,"2025-04-02"
"starshipjs","starship",10977,290,1332,"2025-04-02"
"@starship-ci/cli","starship",8127,237,1279,"2025-04-02"
"@starship-ci/client","starship",8690,231,1203,"2025-04-02"
"@launchql/db-templates","launchql",3289,9,219,"2025-04-02"
"@launchql/db-transform","launchql",1417,0,85,"2025-04-02"
"@launchql/ext-achievements","launchql",1701,0,140,"2025-04-02"
"@launchql/ext-jobs-queue","launchql",2147,0,156,"2025-04-02"
"@launchql/ext-jwt-claims","launchql",1883,0,143,"2025-04-02"
"@launchql/ext-types","launchql",2426,0,333,"2025-04-02"
"@launchql/faker","launchql",2077,43,329,"2025-04-02"
"@launchql/inflection","launchql",2112,46,217,"2025-04-02"
"@launchql/totp","launchql",2047,1,290,"2025-04-02"
"@pgql/parse","launchql",35636,2,108,"2025-04-02"
"@pgsql/deparser","launchql",,,,"2025-04-02"
"@pgsql/enums","launchql",931,20,32,"2025-04-02"
"@pgsql/parser","launchql",16173,11,735,"2025-04-02"
"@pgsql/types","launchql",984113,37687,153712,"2025-04-02"
"@pgsql/utils","launchql",193955,8764,42785,"2025-04-02"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",48907,2119,9879,"2025-04-02"
"graphile-column-privileges-mutations","launchql",3007,46,276,"2025-04-02"
"libpg-query","launchql",2754203,57728,259035,"2025-04-02"
"pg-proto-parser","launchql",4859,91,230,"2025-04-02"
"pg-query-native-latest","launchql",343,4,20,"2025-04-02"
"pg-utils","launchql",614,4,35,"2025-04-02"
"pgsql-deparser","launchql",2187164,54260,241645,"2025-04-02"
"pgsql-enums","launchql",2205451,54170,241548,"2025-04-02"
"pgsql-parser","launchql",2002539,45785,199433,"2025-04-02"
"@protobufs/cosmos","protobufs",340347,1141,7338,"2025-04-02"
"@protobufs/google","protobufs",354171,1532,8919,"2025-04-02"
"@protobufs/gogoproto","protobufs",353876,1521,8860,"2025-04-02"
"@protobufs/cosmwasm","protobufs",140971,369,2228,"2025-04-02"
"@protobufs/tendermint","protobufs",337023,1129,7279,"2025-04-02"
"@protobufs/ibc","protobufs",145137,663,2944,"2025-04-02"
"@protobufs/cosmos_proto","protobufs",339489,1131,7283,"2025-04-02"
"@protobufs/osmosis","protobufs",10425,71,1017,"2025-04-02"
"@protobufs/secret","protobufs",451,20,30,"2025-04-02"
"@protobufs/juno","protobufs",1495,34,148,"2025-04-02"
"@protobufs/akash","protobufs",543,19,28,"2025-04-02"
"@protobufs/regen","protobufs",524,21,33,"2025-04-02"
"@protobufs/pylons","protobufs",354,17,25,"2025-04-02"
"@protobufs/stargaze","protobufs",574,16,34,"2025-04-02"
"@protobufs/bcna","protobufs",447,15,23,"2025-04-02"
"@protobufs/comdex","protobufs",386,15,20,"2025-04-02"
"@protobufs/evmos","protobufs",292,11,17,"2025-04-02"
"@protobufs/axelar","protobufs",255,11,16,"2025-04-02"
"@protobufs/amino","protobufs",147678,650,2331,"2025-04-02"
"@cosmology/protobufjs","protobufs",828656,12195,55324,"2025-04-02"
"@pyramation/protobufjs","protobufs",219026,692,5715,"2025-04-02"
"ast-stringify","utils",857609,9983,47212,"2025-04-02"
"nested-obj","utils",239416,8984,44492,"2025-04-02"
"strfy-json","utils",,,,"2025-04-02"
"schema-typescript","utils",12545,157,636,"2025-04-02"
"etag-hash","utils",49018,765,2184,"2025-04-02"
"uuid-hash","utils",14522,267,1037,"2025-04-02"
"inquirerer","utils",874714,10097,48274,"2025-04-02"
"publish-scripts","utils",15452,385,911,"2025-04-02"
"skitch-template","utils",1352,2,63,"2025-04-02"
