"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",656,9,50,"2025-04-15"
"@hyperweb/cli","hyperwebjs",135,9,12,"2025-04-15"
"hyperwebjs","hyperwebjs",1744,161,477,"2025-04-15"
"hyperweb-kit","hyperwebjs",132,7,10,"2025-04-15"
"@hyperweb/build","hyperwebjs",860,146,274,"2025-04-15"
"@hyperweb/ts-json-schema","hyperwebjs",276,10,18,"2025-04-15"
"interchainjs","interchain-js",30529,4900,16353,"2025-04-15"
"injectivejs","interchain-js",7389,165,581,"2025-04-15"
"@interchainjs/utils","interchain-js",34639,5246,19070,"2025-04-15"
"@interchainjs/types","interchain-js",34790,5174,18858,"2025-04-15"
"@interchainjs/auth","interchain-js",30038,4926,16221,"2025-04-15"
"@interchainjs/cosmos","interchain-js",31393,4880,16493,"2025-04-15"
"@interchainjs/cosmos-msgs","interchain-js",402,2,21,"2025-04-15"
"@interchainjs/cosmos-query","interchain-js",394,3,18,"2025-04-15"
"@interchainjs/ethereum","interchain-js",9233,372,2426,"2025-04-15"
"@interchainjs/injective","interchain-js",10148,331,2520,"2025-04-15"
"@interchainjs/cosmos-types","interchain-js",35123,5143,18013,"2025-04-15"
"@interchainjs/ethermint","interchain-js",847,9,59,"2025-04-15"
"injective-query","interchain-js",98,1,6,"2025-04-15"
"injective-react","interchain-js",2879,150,509,"2025-04-15"
"injective-vue","interchain-js",2466,146,405,"2025-04-15"
"interchain-react","interchain-js",1066,6,91,"2025-04-15"
"interchain-kit","cosmos-kit",7667,661,1581,"2025-04-15"
"@interchain-kit/core","cosmos-kit",27052,4521,14861,"2025-04-15"
"@interchain-kit/react","cosmos-kit",10084,1717,4130,"2025-04-15"
"@interchain-kit/vue","cosmos-kit",2224,196,505,"2025-04-15"
"cosmos-kit","cosmos-kit",55058,1058,4603,"2025-04-15"
"@cosmos-kit/core","cosmos-kit",714751,8847,38635,"2025-04-15"
"@cosmos-kit/react","cosmos-kit",162387,4618,17659,"2025-04-15"
"@cosmos-kit/react-lite","cosmos-kit",196354,4767,17291,"2025-04-15"
"@cosmos-kit/walletconnect","cosmos-kit",542812,6851,32228,"2025-04-15"
"create-cosmos-app","create-cosmos-app",5628,116,472,"2025-04-15"
"create-interchain-app","create-cosmos-app",1224,10,47,"2025-04-15"
"@interchain-kit/okx-extension","interchain-kit-wallets",16775,3379,11248,"2025-04-15"
"@interchain-kit/mock-wallet","interchain-kit-wallets",5372,342,782,"2025-04-15"
"@interchain-kit/leap-extension","interchain-kit-wallets",17258,3592,11552,"2025-04-15"
"@interchain-kit/ledger","interchain-kit-wallets",6279,347,922,"2025-04-15"
"@interchain-kit/coin98-extension","interchain-kit-wallets",6640,621,1224,"2025-04-15"
"@interchain-kit/leap-mobile","interchain-kit-wallets",6525,406,1123,"2025-04-15"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",6444,593,1093,"2025-04-15"
"@interchain-kit/keplr-extension","interchain-kit-wallets",17773,3676,11870,"2025-04-15"
"@interchain-kit/frontier-extension","interchain-kit-wallets",4837,540,1055,"2025-04-15"
"@interchain-kit/station-extension","interchain-kit-wallets",4858,586,1080,"2025-04-15"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",7056,1534,3290,"2025-04-15"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4898,563,1061,"2025-04-15"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",4532,615,1731,"2025-04-15"
"@interchain-kit/trust-extension","interchain-kit-wallets",3587,601,1058,"2025-04-15"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",4385,600,1735,"2025-04-15"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",2099,308,611,"2025-04-15"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58625,747,2913,"2025-04-15"
"@cosmos-kit/ledger","cosmos-kit-wallets",71296,1589,6233,"2025-04-15"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",46785,871,5406,"2025-04-15"
"@cosmos-kit/fin","cosmos-kit-wallets",64661,1272,5910,"2025-04-15"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",66110,1321,5369,"2025-04-15"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",389269,4238,20435,"2025-04-15"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",353103,4597,21710,"2025-04-15"
"@cosmos-kit/shell","cosmos-kit-wallets",62738,1242,5054,"2025-04-15"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",6028,50,283,"2025-04-15"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",456882,5542,26259,"2025-04-15"
"@cosmos-kit/vectis","cosmos-kit-wallets",70533,964,3173,"2025-04-15"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",68767,1284,5850,"2025-04-15"
"@cosmos-kit/ninji","cosmos-kit-wallets",11815,292,666,"2025-04-15"
"@cosmos-kit/station-extension","cosmos-kit-wallets",380946,3806,17326,"2025-04-15"
"@cosmos-kit/coin98","cosmos-kit-wallets",66466,1322,5354,"2025-04-15"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",512436,6504,30643,"2025-04-15"
"@cosmos-kit/exodus","cosmos-kit-wallets",61359,1330,5512,"2025-04-15"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",344430,4548,21481,"2025-04-15"
"@cosmos-kit/leap","cosmos-kit-wallets",492815,6357,31040,"2025-04-15"
